"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"56",NA,"Universidade Regional de Blumenau, FURB","FURB","9191","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M","2008-04-01T00:00:00.000+0000",NA,"321",NA,"Verdi, M.",2008,2,21,"Brazil","Santa Catarina","Curitibanos","Estrada do Lucro / Fazenda Bela Vista.",-50.671389,-27.269167,"IFFSC 450/N/24.","BRA:FURB:FURB:0000009191",NA,"Citharexylum solanaceum Cham.",NA,NA
"57",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","10231","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","R. Tsuji","2008-03-02T00:00:00.000+0000",NA,"2469",NA,"R. Tsuji",2008,3,2,"Brazil","Pr","São Lourenço do Oeste","Coletado nas proximidades do município de São Lourenço do Oeste, sentido Santa Catarina (lado direito antes da curva de velocidade máx. de 40km por hora).",NA,NA,NA,"BRA:JBP:HPL:0000010231",NA,"Citharexylum solanaceum Cham.",NA,NA
"58",NA,"UFRGS","ICN","155622","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Lima, LF",NA,NA,"536",NA,"Lima, LF; M dos Santos, MF",2008,6,14,"Brazil","Rs","São Francisco de Paula","Floresta Nacional de São Francisco de Paula",0,0,"Frutos alaranjados; Borda de mata, ao longo de rio","BRA:UFRGS:ICN:0000155622",NA,"Citharexylum solanaceum Cham.",NA,NA
"59",NA,"Universidade Regional de Blumenau, FURB","FURB","14784","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Meyer, FS","2008-12-01T00:00:00.000+0000",NA,"832",NA,"Meyer, F.S.",2008,11,22,"Brazil","Santa Catarina","São Bento do Sul","Cepa - Rugendas, Univille.",-49.378611,-26.250556,NA,"BRA:FURB:FURB:0000014784",NA,"Citharexylum solanaceum Cham.",NA,NA
"60",NA,"UNIVILLE","JOI","8908","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Meyer, F.S.","2008-12-01T00:00:00.000+0000",NA,"832",NA,"Meyer, F.S.",2008,11,22,"Brazil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Univile, Rio Natal.",NA,NA,"; HABITAT: borda de um capoeirão; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","BRA:UNIVILLE:JOI:0000008908",NA,"Citharexylum solanaceum Cham.",NA,NA
"61",NA,"UFPR","UPCB","65501","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Meyer, F.S.","2008-12-01T00:00:00.000+0000",NA,"832",NA,"Meyer, F.S.",2008,11,22,"Brazil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.",-49.378611,-26.250556,"Arvoreta 7 m altura, coletada na borda de um capoeirão, na região de Floresta Ombrófila Densa Montana. Flores com pétalas brancas..","BRA:UFPR:UPCB:0000065501",NA,"Citharexylum solanaceum Cham.",NA,NA
"62",NA,"UFRGS","ICN","183560","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Seger, GDS",NA,NA,"674",NA,"Seger, GDS",2008,12,8,"Brazil","Rs","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Morro dos Cavalos",0,0,"Duplicata doada a HUCS; Flores brancas, ca. de 3m; Borda de mata nativa","BRA:UFRGS:ICN:0000183560",NA,"Citharexylum solanaceum Cham.",NA,NA
"63",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","7717","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","R. Tsuji","2007-03-06T00:00:00.000+0000",NA,"1802",NA,"R. Tsuji",2007,3,6,"Brazil","Rs","Barra do Ouro","Coletado nas proximidades do município de Barra do Ouro, na estrada para Riozinho e em borda de mata.",NA,NA,NA,"BRA:JBP:HPL:0000007717",NA,"Citharexylum solanaceum Cham.",NA,NA
"64",NA,"MBM","MBM","384294","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Barboza, E","2012-01-01T00:00:00.000+0000",NA,"3446",NA,"Dunaiski Jr.; A.",2007,10,27,"Brazil","Paraná","Rio Branco do Sul",NA,0,0,"Árvore com flores alvas.","BRA:MBM:MBM:0000384294",NA,"Citharexylum solanaceum Cham.",NA,NA
"65",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","34756","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Falkenberg, D.B.","2006-01-01T00:00:00.000+0000",NA,"1565",NA,"Souza, M.L.",2006,4,26,"Brazil","Santa Catarina","Urubici","Estrada após o albergue e pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# em direção ao Campo dos Padres, próximo à entrada do Sítio Pedra Bo.",-49.355278,-27.995,"arbusto, flor imaturo verde. ca. 2,00m.","BRA:UFSC:FLOR:0000034756",NA,"Citharexylum solanaceum Cham.",NA,NA
"66",NA,"UFRGS","ICN","166528","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Seger, GDS",NA,NA,"162",NA,"Seger, GDS",2006,5,15,"Brazil","Rs","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Lageado",0,0,"Frutos laranjas em grande quantidade; Borda de mata nativa em beira de rio","BRA:UFRGS:ICN:0000166528",NA,"Citharexylum solanaceum Cham.",NA,NA
"67",NA,"Universidade Estadual de Londrina, UEL","FUEL","42463","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cervigne, NS","2007-11-06T00:00:00.000+0000",NA,"40",NA,"Francisco, EM",2005,3,9,"Brazil","Paraná","Arapongas","Fazenda Solana, Borda da mata.",-51.366667,-23.4,"Árvore, 5m; frutos maduros vermelhos.","BRA:UEL:FUEL:0000042463",NA,"Citharexylum solanaceum Cham.",NA,NA
"68",NA,"IF","SPSF","34274","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G.C.D.Franco","2005-04-20T00:00:00.000+0000",NA,"783",NA,"F.A.R.D.P.Arzolla",2005,4,14,"Brazil","Rs","Canela","floresta Ombrofila Mista Montana",NA,NA,"COLETA: XLS: SPSFNovo; Árvore 5m, frutos vermelhos;","BRA:IF:SPSF:0000034274",NA,"Citharexylum solanaceum Cham.",NA,NA
"69",NA,"UNICAMP","UEC","138821","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Franco, G.A.D.C.","2005-04-20T00:00:00.000+0000",NA,"783",NA,"Arzolla, FARDP",2005,4,14,"Brazil","Rio Grande do Sul","Canela",NA,0,0,"Árvore. 5m. Frutos vermelhos.; Floresta Ombrófila Mista Montana.","BRA:UNICAMP:UEC:0000138821",NA,"Citharexylum solanaceum Cham.",NA,NA
"70",NA,"UEFS","HUEFS","201713","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"4420",NA,"Silva, J.M.",2005,10,17,"Brazil","São Paulo","Apiaí","Estrada Apiaí-Itaóca.",NA,NA,NA,"BRA:UEFS:HUEFS:0000201713",NA,"Citharexylum solanaceum Cham.",NA,NA
"71",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA052234","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","2005-01-01T00:00:00.000+0000",NA,"4420",NA,"Silva, J.M. et al.",2005,10,17,"Brazil","São Paulo","Apiaí",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA052234",NA,"Citharexylum solanaceum Cham.",NA,NA
"72",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA096640","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.",NA,NA,"4420",NA,"Silva, J.M. et al.",2005,10,17,"Brazil","São Paulo","Apiaí",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA096640",NA,"Citharexylum solanaceum Cham.",NA,NA
"73",NA,"Universidade Regional de Blumenau, FURB","FURB","1814","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G","2005-10-17T00:00:00.000+0000",NA,"4420",NA,"Silva, J.M.",2005,10,17,"Brazil","São Paulo","Apiaí","Estrada Apiaí - Itaóca.",NA,NA,NA,"BRA:FURB:FURB:0000001814",NA,"Citharexylum solanaceum Cham.",NA,NA
"74",NA,"UCS","HUCS","29080","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","2005-01-01T00:00:00.000+0000",NA,"4420",NA,"Silva, J.M.; Goldenberg, R.",2005,10,17,"Brazil","São Paulo","Apiaí","Estrada Apiaí-Itaóca",0,0,"Herbário MBM; Floresta Atlântica","BRA:UCS:HUCS:0000029080",NA,"Citharexylum solanaceum Cham.",NA,NA
"75",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","45559","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Schmidt, R.",NA,NA,"1189",NA,"Senna, R.M.",2005,11,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,"; mata, beira de rio; árvore, fl.amarelas ;","BRA:MCN/FZBRS:HAS:0000045559",NA,"Citharexylum solanaceum Cham.",NA,NA
"76",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","45498","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Schmidt, R.",NA,NA,"1128",NA,"Senna, R.M.",2005,12,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,"; mata; árvore;","BRA:MCN/FZBRS:HAS:0000045498",NA,"Citharexylum solanaceum Cham.",NA,NA
"77",NA,"HUCP",NA,"17296","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Selusniaki, M",NA,NA,"048",NA,"Beltrami, L",2005,12,4,"Brazil","Paraná",NA,"Ao lado do bosque do papa",0,0,NA,"17211",NA,"Citharexylum solanaceum Cham.",NA,NA
"78",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA124316","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cordeiro, J. & Barbosa, E.","2012-01-01T00:00:00.000+0000",NA,"2586",NA,"Dunaiski Jr., A.",2004,10,30,"Brazil","Paraná","Curitiba","Bairro Abranches.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA124316",NA,"Citharexylum solanaceum Cham.",NA,NA
"79",NA,"UNESC","CRI","7901","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Sobral","2004-11-17T00:00:00.000+0000",NA,NA,NA,"Vanilde C. Zanette",2004,11,17,"Brazil","Santa Catarina","Criciúma","UNESC.",-49.37,-28.678056,NA,"BRA:UNESC:CRI:0000007901",NA,"Citharexylum solanaceum Cham.",NA,NA
"80",NA,"FUVATES","HVAT","3541","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. Smith","2003-04-01T00:00:00.000+0000",NA,"1457",NA,"A. Kegler",2003,2,4,"Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech",0,0,"Doação do Herbário HHUCS, registro HHUCS 20259","BRA:FUVATES:HVAT:0000003541",NA,"Citharexylum solanaceum Cham.",NA,NA
"81",NA,"LEB","BRASIL","77433-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F.Smith",NA,NA,NA,NA,"A.Kegler",2003,2,4,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul. Ana Rech",NA,NA,"Na mata secundária","CDF6F85A-F5F8-49CA-BBD9-0FC6B279B67A",NA,"Citharexylum solanaceum Cham.",NA,NA
"82",NA,"UCS","HUCS","20259","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","2003-04-01T00:00:00.000+0000",NA,"1457",NA,"Kegler, A.",2003,2,4,"Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech",0,0,"mata secundária","BRA:UCS:HUCS:0000020259",NA,"Citharexylum solanaceum Cham.",NA,NA
"83",NA,"MBM","MBM","384297","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Barboza, E","2012-01-01T00:00:00.000+0000",NA,"2180",NA,"Dunaiski Jr.; A.",2003,12,7,"Brazil","Paraná","São José dos Pinhais","Campo Largo da Roseira",0,0,NA,"BRA:MBM:MBM:0000384297",NA,"Citharexylum solanaceum Cham.",NA,NA
"84","2013-12-22T19:26:00.000+0000","MO","MO","2886969","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F. Smith IV.","2003-01-01T00:00:00.000+0000",NA,"Kegler 1457",NA,"A. Kegler",2003,NA,NA,"Brazil",NA,NA,"RS-Mun. de Caxias do Sul-Ana Rech na mata secundária",NA,NA,NA,"urn:catalog:MO:Tropicos:2886969","http://www.tropicos.org/Specimen/2886969","Citharexylum solanaceum Cham.",NA,NA
"85",NA,"PUCRS","MPUC","14271","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Sobral",NA,NA,NA,NA,NA,2002,2,22,"Brazil","Rs","São Francisco de Paula","CPCN Pró-Mata",-50.174444,-29.480833,"Floresta Ombrófila Mista (F: 83)","BRA:PUCRS:MPUC:0000014271",NA,"Citharexylum solanaceum Cham.",NA,NA
"86",NA,"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)","HPBR","8256","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","LONGHI, S. J.","2002-06-12T00:00:00.000+0000",NA,NA,NA,"ARTUSO, I. J.",2002,5,8,"Brazil","Rs","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,"BRA:URICER:HPBR:0000008256",NA,"Citharexylum solanaceum Cham.",NA,NA
"87",NA,"LEB","BRASIL","80209-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M.Sobral",NA,NA,NA,NA,"S.Diesel",2001,11,8,"Brazil","Rio Grande do Sul",NA,"Arroio Caracol. Canela",NA,NA,NA,"BCE42E52-A392-4B30-BE9B-0845245EC34A",NA,"Citharexylum solanaceum Cham.",NA,NA
"88",NA,"NY","NY","584320","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","2001-09-01T00:00:00.000+0000",NA,"822",NA,"R. A. Wasum",2000,12,10,"Brazil","Rio Grande do Sul",NA,"L. Sao Paulo",-50.5840138701795,-29.4522266775245,NA,"bc06cfa2-4df7-4fec-8755-be78a69de623",NA,"Citharexylum solanaceum Cham.",NA,NA
"89","2008-01-01T00:00:00.000+0000","VAL","VAL","159546-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,NA,NA,"R.Wasum",2000,12,10,"Brazil",NA,NA,"Sao Francisco de Paula - Linha Sao Paulo",NA,NA,"ex dupla Herbarium HUCS-17333. interior da mata",NA,NA,"Citharexylum solanaceum Cham.",NA,NA
"90",NA,"LEB","BRASIL","75790-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F.Smith",NA,NA,NA,NA,"R.Wasum",2000,12,10,"Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula. Linha Sao Paulo",NA,NA,"Interior da mata","B3F1D4EE-EEA0-4E72-8095-EA5165774A29",NA,"Citharexylum solanaceum Cham.",NA,NA
"91",NA,"MBM","MBM","263072","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, SF",NA,NA,"822",NA,"Wasum, R",2000,12,10,"Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo",0,0,NA,"BRA:MBM:MBM:0000263072",NA,"Citharexylum solanaceum Cham.",NA,NA
"92",NA,"UCS","HUCS","17333","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","2001-09-01T00:00:00.000+0000",NA,"822",NA,"Wasum, R.A.",2000,12,10,"Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo",0,0,"interior da mata","BRA:UCS:HUCS:0000017333",NA,"Citharexylum solanaceum Cham.",NA,NA
"93","2008-05-27T22:02:00.000+0000","MO","MO","3406188","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith","2001-01-01T00:00:00.000+0000",NA,"Wasum 822",NA,"Ronaldo Wasum",2000,NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. São Francisco de Paula-Linha São Paulo interior da mata.",NA,NA,NA,"urn:catalog:MO:Tropicos:3406188","http://www.tropicos.org/Specimen/3406188","Citharexylum solanaceum Cham.",NA,NA
"94",NA,"LEB","BRASIL","68466-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F.Smith",NA,NA,NA,NA,"A.Kegler",1999,1,25,"Brazil","Rio Grande do Sul",NA,"Flores da Cunha. Nova Brasilia",NA,NA,"Em orla de capoeirao","2913C600-8D64-4981-8C70-BD2661C3D4B8",NA,"Citharexylum solanaceum Cham.",NA,NA
"95",NA,"FUVATES","HVAT","3640","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. Smith","1999-04-01T00:00:00.000+0000",NA,"134",NA,"A. Kegler",1999,1,25,"Brazil","Rio Grande do Sul","Flores da Cunha","Nova Brasília",0,0,"Duplicata do registro HHUCS 12920; Orla de capoeira.","BRA:FUVATES:HVAT:0000003640",NA,"Citharexylum solanaceum Cham.",NA,NA
"96",NA,"UCS","HUCS","12920","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","1999-04-01T00:00:00.000+0000",NA,"134",NA,"Kegler, A.",1999,1,25,"Brazil","Rio Grande do Sul","Flores da Cunha","Nova Brasília",0,0,"em orla de capoeirão","BRA:UCS:HUCS:0000012920",NA,"Citharexylum solanaceum Cham.",NA,NA
"97",NA,"NY","NY","564149","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","1999-04-01T00:00:00.000+0000",NA,"134",NA,"A. Kegler",1999,1,25,"Brazil","Rio Grande do Sul",NA,"Nova BrasÃ­lia",-51.1824538487251,-29.0331186498417,NA,"44dc09a2-b68f-4b1b-9010-ed3359a214ca",NA,"Citharexylum solanaceum Cham.",NA,NA
"98",NA,"FUVATES","HVAT","3636","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. Smith","2000-05-01T00:00:00.000+0000",NA,"338",NA,"A. Kegler",1999,6,8,"Brazil","Rio Grande do Sul","Caxias do Sul","Loreto",0,0,"Duplicata do registro HHUCS 14913; na mata.","BRA:FUVATES:HVAT:0000003636",NA,"Citharexylum solanaceum Cham.",NA,NA
"99",NA,"MBM","MBM","252272","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, SF",NA,NA,"338",NA,"Kegler, A",1999,11,8,"Brazil","Rio Grande do Sul","Caxias do Sul","Loreto",0,0,NA,"BRA:MBM:MBM:0000252272",NA,"Citharexylum solanaceum Cham.",NA,NA
"100",NA,"MA","MA","693933-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"341",NA,"R. Wasum",1999,11,12,"Brazil",NA,NA,"RS- Mun. de Sao Francisco de Paula- RS 235",NA,NA,"árvore em beira da estrada",NA,NA,"Citharexylum solanaceum Cham.",NA,NA
"101",NA,"LEB","BRASIL","68913-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F.Smith",NA,NA,NA,NA,"A.Kegler",1999,11,8,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul. Loreto",NA,NA,"Na mata","AE052142-E504-428E-0884-D8CAF26B76AF",NA,"Citharexylum solanaceum Cham.",NA,NA
"102",NA,"UCS","HUCS","14913","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","2000-05-01T00:00:00.000+0000",NA,"338",NA,"Kegler, A.",1999,11,8,"Brazil","Rio Grande do Sul","Caxias do Sul","Loreto",0,0,"mata","BRA:UCS:HUCS:0000014913",NA,"Citharexylum solanaceum Cham.",NA,NA
"103","2013-04-22T11:32:12.000+0000","MGC","MGC-Cormof","47828-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,"341",NA,"R. Wasum",1999,12,11,"Brazil",NA,NA,"RS - Mun. de Sâo Francisco de Paula - RS 235",-50.6557,-29.356,"Árvore em beira da estrada (Árboles a la vera de la carretera)","MGC:MGC-Cormof:47828-1",NA,"Citharexylum solanaceum Cham.",NA,NA
"104",NA,"NY","NY","564148","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","2000-02-01T00:00:00.000+0000",NA,"341",NA,"R. A. Wasum",1999,12,11,"Brazil","Rio Grande do Sul",NA,"RS 235",-50.6594,-29.36,NA,"62716a9b-f865-43d6-ada6-c80a0dd52879",NA,"Citharexylum solanaceum Cham.",NA,NA
"105",NA,"MBM","MBM","244942","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, SF",NA,NA,"341",NA,"Wasum, R",1999,12,11,"Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235",0,0,NA,"BRA:MBM:MBM:0000244942",NA,"Citharexylum solanaceum Cham.",NA,NA
"106",NA,"LEB","BRASIL","69255-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S.F.Smith",NA,NA,NA,NA,"R.Wasum",1999,12,11,"Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula",-50.6594,-29.36,"Arvore em beira da estrada","C76D5610-5A2E-4566-BB52-04D73CBD58D1",NA,"Citharexylum solanaceum Cham.",NA,NA
"107","2008-01-01T00:00:00.000+0000","VAL","VAL","159460-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,NA,NA,"R. Wasum",1999,12,11,"Brazil",NA,NA,"Sao Francisco de Paula - RS 235",-50.65,-29.35,"ex dupla Herbarium HUCS-14577. árvore em beira da estrada",NA,NA,"Citharexylum solanaceum Cham.",NA,NA
"108",NA,"UCS","HUCS","14577","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","2000-02-01T00:00:00.000+0000",NA,"341",NA,"Wasum, R.A.",1999,12,11,"Brazil","Rio Grande do Sul","São Francisco de Paula","RS 235",0,0,"árvore em beira da estrada","BRA:UCS:HUCS:0000014577",NA,"Citharexylum solanaceum Cham.",NA,NA
"109",NA,NA,"Botany","L.3924984","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Wasum R",1999,12,11,"Brazil",NA,NA,"RS Mun de Sao Francisco de Paula RS 235.",-50.659444,-29.36,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3924984",NA,"Citharexylum solanaceum Cham.",NA,NA
"110",NA,"SEV","HerbarioSEV","240812-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,NA,NA,"R. Wasum",1999,12,11,"Brazil","São Paulo",NA,"RS Mun. de Sao Francisco de Paula RS 235",-50.65,-29.36,NA,"SEV:HerbarioSEV:240812-1",NA,"Citharexylum solanaceum Cham.",NA,NA
"111","2008-05-27T22:02:00.000+0000","MO","MO","3406270","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith","2000-01-01T00:00:00.000+0000",NA,"Wasum 341",NA,"Ronaldo Wasum",1999,NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. de São Francisco de Paula -.",-50.65944,-29.36,NA,"urn:catalog:MO:Tropicos:3406270","http://www.tropicos.org/Specimen/3406270","Citharexylum solanaceum Cham.",NA,NA
"112",NA,"MBM","MBM","220717","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"2316",NA,"Ribas, OS; Cordeiro, J; Barbosa, E",1998,1,17,"Brazil","Paraná","Ponta Grossa","Mato Queimado",0,0,NA,"BRA:MBM:MBM:0000220717",NA,"Citharexylum solanaceum Cham.",NA,NA
"113",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA060807","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","1998-01-01T00:00:00.000+0000",NA,"2316",NA,"Ribas, O.S. et al.",1998,1,17,"Brazil","Paraná","Ponta Grossa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA060807",NA,"Citharexylum solanaceum Cham.",NA,NA
"114",NA,"Universidade Federal da Bahia (UFBA)","ALCB","040480","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G","1998-01-01T00:00:00.000+0000",NA,"2316",NA,"Ribas, OS; Cordeiro, J; Barbosa, E",1998,1,17,"Brazil","Paraná","Ponta Grossa","Mato Queimado.",-50.15,-25.083333,"8m, fruto em fase de maturação.; Orla da Mata.","BRA:UFBA:ALCB:0000040480",NA,"Citharexylum solanaceum Cham.",NA,NA
"115",NA,"Universidade Estadual de Londrina, UEL","FUEL","15037","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Carvalho, PER","1998-01-05T00:00:00.000+0000",NA,"138",NA,"Carpanezzi, AA; Soares, A",1998,1,5,"Brazil","Paraná","Quatro Barras","300m antes da guarita da Britabras",0,0,"Árvore pequena, na borda de capoeira. As folhas lembram espécies arbóreas de solanum; com frutos verdes e maduros. Assim que tornam-se maduros (levemente avermelhados), os frutos caem; Solo bem drenado","BRA:UEL:FUEL:0000015037",NA,"Citharexylum solanaceum Cham.",NA,NA
