"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments","FID","new_Lat","new_Lon","notes"
"174",NA,"NY","NY","564143","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","P. K. H. DusÃ©n",NA,NA,"13828",NA,"P. K. H. DusÃ©n",1912,2,26,"brazil","parana",NA,"Rio Branco",0,0,NA,"6e082cea-42c6-411d-b732-cd2701978993",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-51.61693027,"centroide estado (0)"
"175","2015-04-11T12:44:37.000+0000","S","VascularPlants","S09-30662","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"7850","7850","P. Dusén",1909,3,15,"brazil","parana",NA,"Plantae Brasilienses. Paraná: Roca Nova.",NA,NA,NA,"S:VascularPlants:S09-30662",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"176",NA,"NY","NY","564142","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","P. K. H. DusÃ©n",NA,NA,"7069",NA,"P. K. H. DusÃ©n",1908,11,18,"brazil","parana",NA,"ItaperussÃº",-49.3484014598269,-25.2238792289529,NA,"45f86d1b-2ad8-4f01-bac9-53e83110368d",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.2238792289529,-49.3484014598269,"original coordinates"
"177","2008-05-27T22:02:00.000+0000","MO","MO","2888482","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"Dusén 7069",NA,"Per Dusén",1908,NA,NA,"brazil","parana",NA,"Itaperussis,ad marg silvulae",NA,NA,NA,"urn:catalog:MO:Tropicos:2888482","http://www.tropicos.org/Specimen/2888482","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"178",NA,"NY","NY","564144","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"18393",NA,"A. F. M. Glaziou",1890,11,17,"brazil","rio de janeiro",NA,"Nova Friburgo",-42.5309212652528,-22.2857503169645,"ReÃ§u de 10 November 1892","daab5e76-be96-4a7b-b817-f05166c7edab",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-22.2857503169645,-42.5309212652528,"original coordinates"
"179",NA,"NY","NY","137286","Citharexylum solanaceum var. macrocalyx Moldenke","Verbenaceae","Citharexylum","solanaceum","macrocalyx","var. macrocalyx Moldenke","H. N. Moldenke","1933-09-01T00:00:00.000+0000","ISOLECTOTYPE",NA,NA,"F. Sellow",NA,NA,NA,"brazil",NA,NA,NA,0,0,NA,"f4cdb334-d211-462b-87d9-4be760453586",NA,"Citharexylum solanaceum var. macrocalyx Moldenke",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided (0)"
"180",NA,"CTES","HERB","463637","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, H. N.",NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"brazil","parana",NA,"Mun. Guaraniaçu. Flor da Serra.",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"181",NA,"HBR","HERB","360668","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, H. N.",NA,NA,NA,NA,"Reitz, P. R.",NA,NA,NA,"brazil","santa catarina",NA,"Turvo.",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-27.24592878,-27.24592878,"centroide estado"
"182",NA,"HB","HERB","360687","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","-",NA,NA,NA,NA,"Pabst, G. F. J.",NA,NA,NA,"brazil","rio grande do sul",NA,"Entre o rio Tainhas e Princesa do Campo.",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29.78635099,-29.78635099,"centroide estado"
"183",NA,"NY","NY","02341843","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"1101",NA,"P. Clausen",NA,NA,NA,"brazil",NA,NA,NA,0,0,"Fragment ex herb. Paris.","774f34ba-b894-4e2d-89c4-807faaac0d3b",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided (0)"
"184",NA,"NY","NY","02341844","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"500",NA,"C. Gaudichaud-BeauprÃ©",NA,NA,NA,"brazil",NA,NA,NA,0,0,"Fragment ex herb. Paris.","85003710-61fe-403e-ade9-314d8814b4ac",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided (0)"
"185",NA,"NY","NY","137285","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,"LECTOTYPE","s.n.",NA,"F. Sellow",NA,NA,NA,"brazil",NA,NA,NA,0,0,NA,"951c004d-c690-455b-a5fd-ccdc8259e7e3",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided (0)"
"186","2013-08-06T00:00:00.000+0000","K","Herbarium","K000944289","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, H.N.",NA,NA,"17715",NA,"Glaziou",NA,NA,NA,"brazil",NA,NA,NA,NA,NA,"Received Aug., 1889","http://specimens.kew.org/herbarium/K000944289",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"187","2007-05-18T14:26:39.000+0000","K","Herbarium","K000487142","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, H.N.",NA,NA,"3241",NA,"Sellow",NA,NA,NA,"brazil",NA,NA,NA,NA,NA,"Ex Museo botanico Berolinensi.   15 Nov 1907","http://specimens.kew.org/herbarium/K000487142",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"188",NA,"UFRGS","ICN","124121","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"8318",NA,"Mentz, M Sobral; L.A.",NA,NA,NA,"brazil","rio grande do sul","petropolis","estrada Porto Alegre Nova",0,0,"Arvoreta 7-8m, em beira de mata estacional, nos arredores de Dois Irmãos; flores brancas, com odor agradável.","BRA:UFRGS:ICN:0000124121",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo (0)"
"189","2014-07-16T00:00:00.000+0000","BR",NA,"BR0000013494711","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"18393",NA,"Glaziou A.",NA,NA,NA,"brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013494711",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
