"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"136",NA,"LEB","BRASIL","69053-1","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","S.F.Smith",NA,NA,NA,"A.Kegler",1999,12,18,"Brazil","Rio Grande do Sul",NA,"Farroupilha",NA,NA,"Na orla da capoeira","958E6313-2042-4CF0-A152-B5C226ADB9B7",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"137",NA,"UFPR","UPCB","27778","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000","6110",NA,"Cervi, A.C.",1996,4,11,"Brazil","Paraná","Quatro Barras","Rio do Corvo",NA,NA,"Arvoreta, ca. 2,5m, flor alva, estrias verdes..","BRA:UFPR:UPCB:0000027778",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"138",NA,"Instituto de Botânica, IBT","SP","305822","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","1999-01-01T00:00:00.000+0000","716",NA,"Pastore, JA; Franco, GADC",1996,5,15,"Brazil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana, trilha do Betarí, margem do rio.",0,0,NA,"BRA:IBt:SP:0000305822",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"139",NA,"UFPR","UPCB","27426","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Giacomin, L.L.","2008-12-01T00:00:00.000+0000","139",NA,"Dittrich, V.A.O.",1996,5,28,"Brazil","Paraná","Curitiba","Parque Barigüi",NA,NA,"Arbusto, ca. 1,6m, flor branca com manchas verdes nas pétalas, fruto verde. Floresta com Araucaria..","BRA:UFPR:UPCB:0000027426",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"140",NA,"IF","SPSF","20351","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L.Giacomin","2009-08-24T00:00:00.000+0000","716",NA,"J.A.Pastore & G.A.D.C. Franco",1996,5,15,"Brazil","Sp","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000020351",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"141",NA,"UNICAMP","UEC","85480","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"2215",NA,"Stehmann, J.R.",1996,10,27,"Brazil","São Paulo","São José do Barreiro","Fazenda da Barra.",0,0,"Arbusto, corola branca com máculas internas castanhas.; Floresta secundária aberta.","BRA:UNICAMP:UEC:0000085480",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"142",NA,"UFPR","UPCB","29054","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Giacomin, L.L.","2008-12-01T00:00:00.000+0000",NA,NA,"Barbola, I.F.",1995,3,21,"Brazil","Paraná","Morretes","Estação Experimental Morretes II",NA,NA,"Arbusto..","BRA:UFPR:UPCB:0000029054",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"143",NA,"UFRGS","ICN","122902","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2006-08-24T00:00:00.000+0000","167",NA,"Mentz, LA; Sobral, M",1995,4,18,"Brazil","Rs","São Francisco de Paula","na estrada para José Velho ao lado de ponte sobre o arroio",0,0,NA,"BRA:UFRGS:ICN:0000122902",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"144",NA,"Instituto de Botânica, IBT","SP","293153","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Rodrigues, IMC","2011-07-26T00:00:00.000+0000","8007",NA,"Sobral, M; Jarenkow, JA",1995,12,NA,"Brazil","Rio Grande do Sul","Morrinhos","Tajuva, Morrinhos do Sul, na subida da trilha Tajuva-Josafá, em interior da mata",0,0,NA,"BRA:IBt:SP:0000293153",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"145",NA,"Instituto de Botânica, IBT","SP","293148","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G","2003-07-01T00:00:00.000+0000","8027",NA,"Sobral, M; Jarenkow, JA",1995,12,NA,"Brazil","Rio Grande do Sul","Morrinhos","Morro do Forno, na subida da trilha Morro do Forno - Josafá",0,0,NA,"BRA:IBt:SP:0000293148",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"147",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","49480","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","5965",NA,"Souza, VC de; Capellari Jr, L; Linnaeus, C; Miyagi, PH; Ivanauskas, N; Pereira, VF; Moncaio,",1994,4,23,"Brazil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca. Mata Atlântica",-48.833333,-24.533333,NA,"BRA:UFMG:BHCB:0000049480",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"150",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","49470","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","3094",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD",1994,10,20,"Brazil","São Paulo","Tapiraí","Mata Atântica",-47.525972,-24.012056,NA,"BRA:UFMG:BHCB:0000049470",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"152","2017-10-07T19:35:15.000+0000","JBRJ","RB","RB00728920","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L. Giacomin",NA,"6132",NA,"D.B. Falkenberg; et al",1993,3,26,"Brazil","Santa Catarina","Florianópolis","Morro da Lagoa.",NA,NA,"Arbusto, 1 metro de altura. Corola branca, com base esverdeada.","urn:catalog:JBRJ:RB:728920",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"153",NA,"UFPR","UPCB","29848","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Giacomin, L.L.","2008-12-01T00:00:00.000+0000",NA,NA,"Uhlmann, A.",1993,5,8,"Brazil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa, Caminho dos Jesuítas",NA,NA,"Arbusto, freqüente em orla de floresta atlântica sub-montana alterada..","BRA:UFPR:UPCB:0000029848",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"154",NA,"IF","SPSF","16618","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L.Giacomin","2009-08-24T00:00:00.000+0000","1029",NA,"M.Sugiyama & M. Kirizawa",1992,9,23,"Brazil","Sp","São Miguel Arcanjo","Parque Estadual Carlos Botelho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000016618",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"155",NA,"UFU","HUFU","15409","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barbosa, G.","1991-02-01T00:00:00.000+0000","6193",NA,"Hoehne, W.",1991,2,NA,"Brazil","São Paulo","São Miguel Arcanjo","Floresta Estadual Carlos Botelho, Serra da Parananiacaba, km 206-208. Estrada São Miguel Arcanjo - Registro.",0,0,"Arbusto 2-3 m. Ramificações horizontais. Frutos maduros conico amarelo claros.","BRA:UFU:HUFU:0000015409",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"156",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","10519","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"255",NA,"Ribas, OS; Cordeiro, J",1990,2,8,"Brazil","Paraná","Morretes","Estação Marumbi",0,0,NA,"BRA:UFMG:BHCB:0000010519",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"160","2014-11-28T20:17:00.000+0000","MO","MO","2482662","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E., 12/10/","1994-01-01T00:00:00.000+0000","Ribas 255",NA,"O.S. Ribas|J. Cordeiro",1990,2,8,"Brazil","Paraná",NA,"Morretes. Estaçao Marumbi",NA,NA,NA,"urn:catalog:MO:Tropicos:2482662","http://www.tropicos.org/Specimen/2482662","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"161",NA,"UFRGS","ICN","090269","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G","2006-01-01T00:00:00.000+0000","6210",NA,"Sobral, M; et al.",1990,4,NA,"Brazil","Pr","Quatro Barras","Trilha dos Jesuítas",0,0,"arbusto 2-3 m, flores brancas, frutos imaturos; em interior de mata litorânea","BRA:UFRGS:ICN:0000090269",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"163",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","43338","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"1964",NA,"Motta, JT",1990,5,28,"Brazil","Paraná","Curitiba","Bosque Tapajós",0,0,NA,"BRA:UFMG:BHCB:0000043338",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"164",NA,"NY","NY","1184723","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. H. Nee","1996-01-01T00:00:00.000+0000","122",NA,"V. Nicolack",1990,5,30,"Brazil","Paraná",NA,"Col. Stos. Andrade.",-49.2069931547032,-25.5385841735685,NA,"56b0ce46-560b-47b3-926e-97fa77db309c",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"165",NA,"Universidade Estadual de Londrina, UEL","FUEL","6618","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-07-15T00:00:00.000+0000","s.n.",NA,"Rodrigues, MD",1989,3,19,"Brazil","Paraná","Guaraqueçaba","Estrada da cachoeira do Salto Morato, Mata",0,0,"Arbusto 2,0m alt; flores brancas c. manchas verdes; frutos imaturos verdes.","BRA:UEL:FUEL:0000006618",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"166","2017-10-17T16:20:15.000+0000","JBRJ","RB","RB00460888","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. Barboza","2003-07-16T00:00:00.000+0000",NA,NA,"L.S. Otero",1988,NA,NA,"Brazil","Santa Catarina","Santa Catarina",NA,NA,NA,"Arbusto.","urn:catalog:JBRJ:RB:460888",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"167",NA,"UCS","HUCS","2495","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, E L C","2006-05-02T00:00:00.000+0000","s.n.",NA,"Poloni, M.; et alii",1987,2,21,"Brazil","Rio Grande do Sul","São Francisco de Paula","Carapina",0,0,"Arbusto.; Beira da mata.","BRA:UCS:HUCS:0000002495",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"169",NA,"UFRGS","ICN","137975","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"16143",NA,"Hagelund, K",1987,4,7,"Brazil","Rs","São Francisco de Paula",NA,0,0,"é o mesmo que o ICN 142743","BRA:UFRGS:ICN:0000137975",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"170",NA,"UFRGS","ICN","142744","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"16218",NA,"Hagelund, K",1987,4,7,"Brazil","Rs","São Francisco de Paula",NA,0,0,"Doação de Karner Hagelund. É o mesmo do ICN 137976","BRA:UFRGS:ICN:0000142744",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"172",NA,"UFRGS","ICN","131895","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G","2003-11-21T00:00:00.000+0000","16215",NA,"Hagelund, K",1987,4,7,"Brazil","Rs","São Francisco de Paula",NA,0,0,NA,"BRA:UFRGS:ICN:0000131895",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"174","2014-09-19T05:33:00.000+0000","MO","MO","2917102","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Cordeiro 224",NA,"Cordeiro, *",1986,2,5,"Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes) Paraná",NA,NA,NA,"urn:catalog:MO:Tropicos:2917102","http://www.tropicos.org/Specimen/2917102","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"175",NA,"UFRPE","PEUFR","53431","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. R. Stehmann","1999-01-01T00:00:00.000+0000",NA,NA,"F. C. e Silva",1986,3,7,"Brazil","São Paulo","Iporanga","Morro Preto",NA,NA,"Árvore 4m; flores brancas com listras verdes na corola; fruto verde.","BRA:UFRPE:PEUFR:0000053431",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"176",NA,"Universidade Estadual de Londrina, UEL","FUEL","2096","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","1999-01-01T00:00:00.000+0000","s.n.",NA,"Francisco das Chagas e Silva; et al.",1986,3,7,"Brazil","São Paulo","Iporanga","Morro Preto",0,0,"Arvore 4m; flores brancas c. listras verdes na corola; frutos verde.","BRA:UEL:FUEL:0000002096",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"177","2018-04-04T11:29:53.000+0000","JBRJ","RB","RB00460778","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2018-03-03T00:00:00.000+0000","1038",NA,"F.Chagas e Silva; M.C.Dias e L.H.S.Soares",1986,3,7,"Brazil","São Paulo","Iporanga","Morro Preto.",NA,NA,"Arvore com 4m alt, flores brancas com listras verdes na corola, frutos verdes","urn:catalog:JBRJ:RB:460778",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"178",NA,"Universidade Estadual de Londrina, UEL","FUEL","31989","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Franco, GADC","1997-10-01T00:00:00.000+0000","2630",NA,"Custódio Filho, A",1986,5,29,"Brazil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia",0,0,"Arbusto.","BRA:UEL:FUEL:0000031989",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"181",NA,"IF","SPSF","10435","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"2630",NA,"A.Custodio Filho",1986,5,29,"Brazil","Sp","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000010435",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"182","2012-04-18T10:24:00.000+0000","MO","MO","2482924","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25006",NA,"Armando T. Hunziker|et al.",1985,4,27,"Brazil","Santa Catarina",NA,"Presidente Nereu. Km 1.5 da estrada para Sabia",NA,NA,NA,"urn:catalog:MO:Tropicos:2482924","http://www.tropicos.org/Specimen/2482924","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"183","2012-04-18T10:24:00.000+0000","MO","MO","2482836","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25007",NA,"Armando T. Hunziker|et al.",1985,4,24,"Brazil","Santa Catarina",NA,"Praia Grande. Descendo a Serra de Itaimbezinho a Praia Grande a 13 km do restaurante do IBDF (P.N. Aparados da Serra)",-50,-29.166667,NA,"urn:catalog:MO:Tropicos:2482836","http://www.tropicos.org/Specimen/2482836","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"184",NA,"NY","NY","1184696","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. H. Nee","1996-01-01T00:00:00.000+0000","2035",NA,"E. Lleras",1985,4,29,"Brazil","Paraná",NA,"BR-116 a 15 km da divisa com Sao Paulo.",-48.67,-25.1,NA,"6977b518-c543-4301-8dfa-e55b0154a8f6",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"185",NA,"UFRGS","ICN","083372","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2006-08-24T00:00:00.000+0000","s.n.",NA,"Perez, EL; et al.",1985,4,27,"Brazil","Sc","Presidente Nereu","Estrada para Sábia",-49.466667,-27.233333,"Beira da mata","BRA:UFRGS:ICN:0000083372",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"187","2017-10-19T05:58:02.000+0000","JBRJ","RB","RB00476409","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza",NA,"1991",NA,"E.Lleras Perez; Glocimar P.Silva, Armando T.Hunziker, Vicente W.Dias Casali",1985,4,26,"Brazil","Santa Catarina","Luiz Alves","Estrada Vila do Salto a maximo a 2.7 Km da estrada Itajai-Luiz Alves.",-48.85,-26.75,"Arvoreta 1.5m, branca com guias nectariferas verde claras, rara","urn:catalog:JBRJ:RB:476409",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"189","2013-01-02T17:51:00.000+0000","MO","MO","2922502","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. Nee","2001-01-01T00:00:00.000+0000","Lleras 2034",NA,"Eduardo Lleras|et al.",1985,4,28,"Brazil","Paraná",NA,"Morretes, Rio cascata estrada da graciosa a 28km de Morretes",-48.93333,-25.3,NA,"urn:catalog:MO:Tropicos:2922502","http://www.tropicos.org/Specimen/2922502","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"190","2017-10-19T04:53:22.000+0000","JBRJ","RB","RB00460434","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza",NA,"1986",NA,"Lleras Perez; Glocimar P. Silva, Armando T. Hunziker, Vicente W. Dias Casali",1985,4,24,"Brazil","Santa Catarina","Praia Grande","Descendo a Serra de Itaimbezinho a Praia Grande a 13 Km do Restaurante do IBDF ( P.N. Aparados da Serra). P.N. Aparados da Serra",-50.066667,-29.166667,"Arbusto ate 1.5m, fruto verde, branca guias nectariferas verdes. Frequencia abundante","urn:catalog:JBRJ:RB:460434",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"193",NA,"Cenargen","CEN","9835","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","R. C. A. Lafetá",NA,"2035",NA,"Eduardo Lleras Perez",1985,4,26,"Brazil","Pr","ANTONINA","Rio Cascata, estrada da Graciosa, a 28 km de Morretes.",-48.93333,-25.3,"Flores brancas com manchas verdes.","BRA:Cenargen:CEN:0000009835",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"194","2012-04-18T10:24:00.000+0000","MO","MO","2482856","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25008",NA,"Armando T. Hunziker|et al.",1985,4,24,"Brazil","Santa Catarina",NA,"Praia Grande. Desdendo a Serra de Itaimbezinho a Praia Grande a 13 km do restaurante do IBDF (P. N. Apartados da Serra)",NA,NA,NA,"urn:catalog:MO:Tropicos:2482856","http://www.tropicos.org/Specimen/2482856","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"197","2012-04-18T10:24:00.000+0000","MO","MO","2482889","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25011",NA,"Armando T. Hunziker|et al.",1985,4,20,"Brazil","Santa Catarina",NA,"Presidente Nereu. 23 km da bifurcado da estrada Londra-Presidente Nereu com a BR-470",-49.51666,-22.23333,NA,"urn:catalog:MO:Tropicos:2482889","http://www.tropicos.org/Specimen/2482889","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"198","2012-04-18T10:24:00.000+0000","MO","MO","2482608","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25012",NA,"Armando T. Hunziker|et al.",1985,4,29,"Brazil","Paraná",NA,"Antonina. BR-116 a 15 km da divisa com Sao Paulo",-48.66666,-25.1,NA,"urn:catalog:MO:Tropicos:2482608","http://www.tropicos.org/Specimen/2482608","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"199","2012-04-18T10:24:00.000+0000","MO","MO","2482873","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25010",NA,"Armando T. Hunziker|et al.",1985,4,26,"Brazil","Santa Catarina",NA,"Presidente Nereu. 23 km da bifurcacao da estrada Lontra-Presidente nereu com a BR-470",-49.51666,-27.23333,NA,"urn:catalog:MO:Tropicos:2482873","http://www.tropicos.org/Specimen/2482873","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"200",NA,"Cenargen","CEN","9834","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","R. C. A. Lafetá",NA,"2034",NA,"Eduardo Lleras Perez",1985,4,28,"Brazil","Pr","MORRETES","Rio Cascata, estrada da Graciosa, a 28 km de Morretes.",-48.93333,-25.3,"Flores brancas com manchas verdes.","BRA:Cenargen:CEN:0000009834",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"201","2017-10-19T05:32:44.000+0000","JBRJ","RB","RB00460417","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza",NA,"2013",NA,"E.Lleras Perez; Glocimar P. Silva, Armando T. Hunziker, Vicente W. Dias Casali",1985,4,27,"Brazil","Santa Catarina","Presidente Nereu","Estrada Madeireira a 7 Km de Presidente Nereu indo a Apiuna.",-49.45,-27.2,"Frequencia ocasional","urn:catalog:JBRJ:RB:460417",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"202","2008-05-27T22:02:00.000+0000","MO","MO","2918678","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M.Nee","2001-01-01T00:00:00.000+0000","LLERAS 1991",NA,"LLERAS",1985,4,26,"Brazil","Santa Catarina",NA,"Estrada vila do salto a maximo a 2.7km da estrada itajai-luis alves",NA,NA,NA,"urn:catalog:MO:Tropicos:2918678","http://www.tropicos.org/Specimen/2918678","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
