"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"79",NA,"IPA","IPA","28136","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Lima, H.C. de","1981-01-01T00:00:00.000+0000","HOLOTYPE","6966","Andrade-Lima",1975,7,17,"Brazil","Bahia","Bom Jesus da Lapa","Fazenda Serra Solta",0,0,"Árvore 4 -6m, casca lisa, castanha-palha","BRA:IPA:IPA:0000028136",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"80","2017-10-18T15:32:40.000+0000","JBRJ","RB","RB00547591","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","H.C. Lima","1984-01-01T00:00:00.000+0000","PARATYPE","215","Ramalho, F.B.",1973,5,21,"Brazil","Bahia","Xique-Xique","Fazenda Boa Vista.",NA,NA,"Árvore ca. 8 m de alt. Flores marrons, perfume agradavel. N.V.: banha-de-galinha","urn:catalog:JBRJ:RB:547591",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"85",NA,"Universidade Estadual de Londrina, UEL","FUEL","16398","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Cardoso, D","2012-03-01T00:00:00.000+0000",NA,"93","Ramalho, FB",1972,4,24,"Brazil","Bahia","Ibipeda","Fazenda Lagoa do Cedro",0,0,"Árvore, mais ou menos 6 m alt. Flores avermelhadas, perfumadas.","BRA:UEL:FUEL:0000016398",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"89",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","90338","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","W. São Mateus",NA,NA,"3468","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","SERRA DO RAMALHO","Ca. 14Km da cidade, entrada pela agrovila 10.",-43.752222,-13.510556,"Ambiente: Caatinga. Afloramento rochoso, calcário. Habito: Árvore, ca. 3m.","BRA:CEPLAC:CEPEC:0000090338",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"90",NA,"MBM","MBM","203392","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Lewis, GP",NA,NA,"300","Santos, EB dos; et al.",NA,NA,NA,"Brazil","Bahia","Maracás","9km a N de Maracás",0,0,NA,"BRA:MBM:MBM:0000203392",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"91",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","133178","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"3002","D. Cardoso",NA,NA,NA,"Brazil","Bahia","MORRO DO CHAPÉU","APA Gruta dos Brejões, ca. 3Km ao N antes da comunidade.",-41.407778,-11.013611,"Ambiente: Caatinga Arbórea-arbustiva. Afloramento calcário com muitas rochas. Habito: Árvore, ca. 6m.","BRA:CEPLAC:CEPEC:0000133178",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"92",NA,"UEFS","HUEFS","239174","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3802","Cardoso, D.",NA,NA,NA,"Brazil","Bahia","Morro do Chapéu","Gruta dos Brejões.",-41.4075,-11.015,NA,"BRA:UEFS:HUEFS:0000239174",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"93",NA,"UEFS","HUEFS","239173","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3801","Cardoso, D.",NA,NA,NA,"Brazil","Bahia","Morro do Chapéu","Gruta dos Brejões.",-41.4075,-11.015,NA,"BRA:UEFS:HUEFS:0000239173",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"94",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","32931","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","H. C. de Lima",NA,NA,"6966","D. A. Lima",NA,NA,NA,"Brazil","Bahia","bom jesus da lapa","Faz. Serra Solta.",NA,NA,"Ambiente: Caatinga. Habito: Árvore, 4-6m.","BRA:CEPLAC:CEPEC:0000032931",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"95",NA,"MBM","MBM","168502","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Queiróz, LP de",NA,NA,"3252","Queiróz, LP de; et al.",NA,NA,NA,"Brazil","Bahia","Maracás","Fazenda Tanquinho",0,0,"=216085","BRA:MBM:MBM:0000168502",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"96",NA,"UEFS","HUEFS","239175","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3803","Cardoso, D.",NA,NA,NA,"Brazil","Bahia","Morro do Chapéu","Gruta dos Brejões.",-41.4075,-11.015,NA,"BRA:UEFS:HUEFS:0000239175",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"97",NA,"MBM","MBM","240175","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Queiróz, LP de",NA,NA,"1780","França, F; et al.",NA,NA,NA,"Brazil","Bahia","Itatim","Morro das Tcas",0,0,NA,"BRA:MBM:MBM:0000240175",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
