"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"52",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45294","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","A. M. de Carvalho",NA,"2437",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","caravelas","40Km na BR-101 p/ Caravelas.",NA,NA,"Ambiente: Mata Perturbada. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000045294",NA,"Vataireopsis araroba (Aguiar) Ducke"
"53",NA,"US","Botany","USw22684","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"s.n.",NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3fac54e14-9e58-4630-b286-dfecdeb163f5",NA,"Vataireopsis araroba (Aguiar) Ducke"
"54","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056384","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056384",NA,"Vataireopsis araroba (Aguiar) Ducke"
"55","2013-02-26T00:00:00.000+0000","K","Herbarium","K000892414","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"s.n.",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Recd. Oct. 3. 1895. R. Bot. Gard. Edin.","http://specimens.kew.org/herbarium/K000892414",NA,"Vataireopsis araroba (Aguiar) Ducke"
"56","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056360","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3957",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056360",NA,"Vataireopsis araroba (Aguiar) Ducke"
"57","2015-09-04T02:25:56.000+0000","MNHN","P","P02767797","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Rudd",NA,NA,NA,"Blanchet, J.S.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,"Envoi n°2","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767797",NA,"Vataireopsis araroba (Aguiar) Ducke"
"58","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056353","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3957",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056353",NA,"Vataireopsis araroba (Aguiar) Ducke"
"59",NA,"MBM","MBM","131431","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Santos, TS dos",NA,"907",NA,"Santos, FS",NA,NA,NA,"Brazil","Bahia","Ilhéus","Áea da Estação Ecológica do Pau-Brasil",0,0,NA,"BRA:MBM:MBM:0000131431",NA,"Vataireopsis araroba (Aguiar) Ducke"
"60","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056391","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056391",NA,"Vataireopsis araroba (Aguiar) Ducke"
"61","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056407","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056407",NA,"Vataireopsis araroba (Aguiar) Ducke"
"62","2013-02-26T00:00:00.000+0000","K","Herbarium","K000892413","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima, H.C. de",NA,"s.n.",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Recd. Oct. 3´ 95. See Pharmac. Journ. Ser. 3.x. p. 43. With the compliments of the Keeper, Royal Botanic Garden, Edinburgh.","http://specimens.kew.org/herbarium/K000892413",NA,"Vataireopsis araroba (Aguiar) Ducke"
"63","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056414","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056414",NA,"Vataireopsis araroba (Aguiar) Ducke"
"64",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67298","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H. Q. B. Fernandes",NA,"2787",NA,"H. Q. B. Fernandes",NA,NA,NA,"Brazil","Espirito Santo","FUNDÃO","Sta. Teresa, Rio Saltinho.",NA,NA,"Ambiente: Mata Pluvial baixo montana. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000067298",NA,"Vataireopsis araroba (Aguiar) Ducke"
