"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"151","2014-07-22T09:07:14.000+0000","JBRJ","RB","RB00175530","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA & C.M.B. CORREIA","1992-01-01T00:00:00.000+0000",NA,"475",NA,"A. EUPONINO",1980,5,9,"Brazil","Bahia","Porto Seguro","ROD. BR-367, A 53 KM A W DE PORTO SEGURO. FOLHA SE-24 (16-39C).",NA,NA,"ÁRVORE COM 18M DE ALTURA, 50CM DE DIÂMETRO. FLOR ROSA CLARA, ESTAME BRANCO, ANTERAS MARRONS.","urn:catalog:JBRJ:RB:175530","Diplotropis incexis Rizzini & A.Mattos"
"153","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188047","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"475",NA,"Euponino, A.",1980,5,9,"Brazil",NA,"Porto Seguro","BR-367, 53km W de Porto Seguro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188047","Diplotropis incexis Rizzini & A.Mattos"
"154",NA,"Reserva Natural Vale (CVRD)","CVRD","712","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1980-11-24T00:00:00.000+0000",NA,"295",NA,"Folli, D.A.",1980,11,21,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000712","Diplotropis incexis Rizzini & A.Mattos"
"155",NA,"Reserva Natural Vale (CVRD)","CVRD","426","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1979-12-22T00:00:00.000+0000",NA,"149",NA,"Folli, D.A.",1979,10,24,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000426","Diplotropis incexis Rizzini & A.Mattos"
"156",NA,"Reserva Natural Vale (CVRD)","CVRD","453","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1979-12-22T00:00:00.000+0000",NA,"107",NA,"Silva, I.A.",1979,11,6,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000453","Diplotropis incexis Rizzini & A.Mattos"
"157",NA,"Reserva Natural Vale (CVRD)","CVRD","83","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Haroldo C. de Lima","1981-12-16T00:00:00.000+0000",NA,"27",NA,"Silva, I.A.",1978,11,21,"Brazil","Es","LINHARES","Próxima a um Jequitibá rosa, Matriz nº 10.",NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000083","Diplotropis incexis Rizzini & A.Mattos"
"158","2014-07-22T15:04:12.000+0000","JBRJ","RB","RB00452903","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. de Lima","1981-01-01T00:00:00.000+0000",NA,"27",NA,"IAS",1978,11,21,"Brazil","Espírito Santo","Linhares","E x 1 - Km 9,900 L D.",NA,NA,"Árvore, aprox. 29 m altura, fuste +/- 20 m- DAP 44 cm 0 da copa 12 m. Flor roxa botão marrom.","urn:catalog:JBRJ:RB:452903","Diplotropis incexis Rizzini & A.Mattos"
"161",NA,"UFRPE","PEUFR","14404","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso","2008-01-01T00:00:00.000+0000",NA,"12761",NA,"D.P. Lima",1972,3,25,"Brazil","Bahia","Una","Fazenda Plancasio",NA,NA,"Árvore de +/- 10 m de alt. por 20 cm de diâmetro; flores arroxeadas levemente perfumadas","BRA:UFRPE:PEUFR:0000014404","Diplotropis incexis Rizzini & A.Mattos"
"162",NA,"UFRPE","PEUFR","33519","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso","2008-01-01T00:00:00.000+0000",NA,"23629",NA,"M.T. Monteiro",1972,3,24,"Brazil","Bahia","Belmonte","Fazenda Boa Vista",NA,NA,"Flores roxas com pouco perfume agradável","BRA:UFRPE:PEUFR:0000033519","Diplotropis incexis Rizzini & A.Mattos"
"164",NA,"UFRPE","PEUFR","33943","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso","2008-01-01T00:00:00.000+0000",NA,"23630",NA,"M.T. Monteiro",1972,3,25,"Brazil","Bahia","Belmonte","Fazenda Bacamarte",NA,NA,"Flores roxas com pouco perfume agradável","BRA:UFRPE:PEUFR:0000033943","Diplotropis incexis Rizzini & A.Mattos"
"176",NA,"US","Botany","2854769","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"250",NA,"A. Eupunino",1972,3,29,"Brazil","Bahia",NA,"Da Regiao Cacaueira da Bahia, Km 10 da Rod. Porto Seguro/Eunapo lis",NA,NA,NA,"http://n2t.net/ark:/65665/3b56da438-2b38-4cd3-8ad4-65c60ca24219","Diplotropis incexis Rizzini & A.Mattos"
"180",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3947","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2008-01-07T00:00:00.000+0000",NA,"23653",NA,"M.T.Monteiro",1972,4,24,"Brazil","Bahia","Belmonte","Fazenda Segredo",NA,NA,"Flores roxas com pouco perfume. Dá pouca resina, pegajosa.","BRA:UFRPE:HST:0000003947","Diplotropis incexis Rizzini & A.Mattos"
"183",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3782","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2008-01-07T00:00:00.000+0000",NA,"12717",NA,"D.P.Lima",1971,11,6,"Brazil","Bahia","Una","Fazenda Rosário",NA,NA,"Árvore, mais ou menos 9m alt. e mais ou menos 20cm de diâmetro. Flores roxo-claro, perfumadas.","BRA:UFRPE:HST:0000003782","Diplotropis incexis Rizzini & A.Mattos"
"188",NA,"F","Botany","V0349388F","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","RRC ID Flag","1981-01-01T00:00:00.000+0000",NA,"6209",6209,"A. D. Andrade-Lima",1970,3,12,"Brazil","Pernambuco",NA,NA,-37,-8,NA,"5b6a1a1d-8517-4572-9826-398f8cfd5fb2","Diplotropis incexis Rizzini & A.Mattos"
"191",NA,"IPA","IPA","23036","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"706209",NA,"Andrade-Lima",1970,12,3,"Brazil","Pernambuco","Caruaru","Brejo dos Cavalos, na mata",0,0,"Árvore 6-8m. Flor rosada","BRA:IPA:IPA:0000023036","Diplotropis incexis Rizzini & A.Mattos"
"192",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","5078","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"336",NA,"T. S. dos Santos",1969,1,11,"Brazil","Bahia","UNA","Faz. São Rafael.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 15m X 18cm.","BRA:CEPLAC:CEPEC:0000005078","Diplotropis incexis Rizzini & A.Mattos"
"193","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188043","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"336",NA,"Santos, T.S.",1969,1,11,"Brazil",NA,"Una","Fazenda São Rafael",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188043","Diplotropis incexis Rizzini & A.Mattos"
"194",NA,"UEFS","HUEFS","3720","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"97",NA,"Almeida, J.",1968,9,23,"Brazil","Bahia","Porto Seguro",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000003720","Diplotropis incexis Rizzini & A.Mattos"
"197",NA,"IPA","IPA","20708","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"68-5494",NA,"Andrade-Lima",1968,11,26,"Brazil","Paraíba","Cruz do Espírito Santo","Engenho São Paulo",0,0,"Árvore 18-20m; botões florais castanho-claro rosado","BRA:IPA:IPA:0000020708","Diplotropis incexis Rizzini & A.Mattos"
"198",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3163","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2008-01-07T00:00:00.000+0000",NA,"12640",NA,"D.P.Lima",1968,12,16,"Brazil","Pernambuco","Rio Formoso","Mata do Engenho São Manoel",NA,NA,"Árvore com mais ou menos 10m alt. e mais ou menos 20cm de diâmetro. Flores rosa claro, com perfume agradável.","BRA:UFRPE:HST:0000003163","Diplotropis incexis Rizzini & A.Mattos"
"200",NA,"NY","NY","595747","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. de Lima","1981-01-01T00:00:00.000+0000",NA,"3119",NA,"R. P. BelÃ©m",1967,1,13,"Brazil","Bahia",NA,"MaraÃº",-39,-14.1333,"Col. madeira","6fdbed2e-1473-4c73-b717-12b66444de95","Diplotropis incexis Rizzini & A.Mattos"
"203",NA,"NY","NY","595748","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. de Lima","1981-01-01T00:00:00.000+0000",NA,"2573",NA,"R. P. BelÃ©m",1966,7,15,"Brazil","Bahia",NA,"Santa Cruz CabrÃ¡lia",-39.039317,-16.289196,"ColeÃ§Ã¢o de Madeira.  Leaf sample removed, Grimes 2/93","fb52fb7b-876a-401b-b82c-c304bb2eb757","Diplotropis incexis Rizzini & A.Mattos"
"207","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188048","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"2573",NA,"Pinheiro, R.S.; Belém, R.P.",1966,7,15,"Brazil",NA,"Santa Cruz Cabrália",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000188048","Diplotropis incexis Rizzini & A.Mattos"
"208","2016-06-22T15:28:07.000+0000","JBRJ","RB","RB00547576","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. de Lima","1981-01-01T00:00:00.000+0000","PARATYPE","453",NA,"Mattos, A.; Rizzini, C.T.",1965,10,27,"Brazil","Bahia","Bahia","Curumuxativa. Mata da Incex.",NA,NA,"Árvore ca. 30m de alt. 1 m de diam., casca espessa 20mm. Madeira durissima de cerne pardo escuro. Xiloteca 5469","urn:catalog:JBRJ:RB:547576","Diplotropis incexis Rizzini & A.Mattos"
"210",NA,"UEFS","HUEFS","144439","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"8026",NA,"Duarte, A.P.",1963,11,20,"Brazil","Bahia","Porto Seguro","KM 18 do Ramal da BR5.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144439","Diplotropis incexis Rizzini & A.Mattos"
"215",NA,"NY","NY","7763","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,"ISOTYPE","6829",NA,"A. P. Duarte",1962,6,24,"Brazil","Bahia",NA,"Porto seguro, km 10 BR5.",0,0,NA,"605e91d6-8fb0-4e43-809f-e0ff86a8e899","Diplotropis incexis Rizzini & A.Mattos"
"219",NA,"NY","NY","1477582","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,"ISOTYPE","6829[=herb. RB 116181]",NA,"A. P. Duarte",1962,6,24,"Brazil","Bahia",NA,"Porto Seguro, Km 10 da BR 5",0,0,NA,"c83a6813-52a8-45aa-be19-1eea1188bf60","Diplotropis incexis Rizzini & A.Mattos"
"221",NA,"IPA","IPA","7547","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"1963",NA,"Andrade-Lima",1954,12,5,"Brazil","Pernambuco","Água Preta","Engenho Cachoeira D'anta. Mata explorada",0,0,"Árvore ca. 12m. Flor róseo escuro","BRA:IPA:IPA:0000007547","Diplotropis incexis Rizzini & A.Mattos"
"222",NA,"IPA","IPA","5498","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"1185",NA,"Andrade-Lima",1952,11,26,"Brazil","Pernambuco","Camaragibe","Capoeira alta ao lado da ladeira de São João",0,0,"Árvore ca. 10m x 0,25 diâmetro. Flor róseo-escuro","BRA:IPA:IPA:0000005498","Diplotropis incexis Rizzini & A.Mattos"
"223",NA,"IPA","IPA","2348","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"35",NA,"Ducke, A.; Andrade-Lima; Andrade-Lima",1951,11,30,"Brazil","Pernambuco",NA,"Capoeira km-50, estrada Goiana",0,0,"Árvore, flor rósea (lilacino). Floribunda","BRA:IPA:IPA:0000002348","Diplotropis incexis Rizzini & A.Mattos"
"224",NA,"IPA","IPA","2233","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1981-01-01T00:00:00.000+0000",NA,"24",NA,"Ducke, A.; Andrade-Lima; Andrade-Lima",1951,11,20,"Brazil","Pernambuco",NA,"Usina Mussurepe, margem estrada de Aldeia",0,0,"Árvore na mata; flor roxo-claro (rósea). Boa madeira","BRA:IPA:IPA:0000002233","Diplotropis incexis Rizzini & A.Mattos"
"225",NA,"MN","R","76181","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C.de","1981-01-01T00:00:00.000+0000",NA,"28",NA,"Ducke, W.A.",1951,11,20,"Brazil","Pernambuco",NA,NA,NA,NA,NA,"BRA:MN:R:0000076181","Diplotropis incexis Rizzini & A.Mattos"
"232",NA,"UFPB","JPB","1367","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, HC","2002-12-01T00:00:00.000+0000",NA,"JPB1367",NA,"Xavier, LP",1900,1,1,"Brazil","Paraíba","Areia",NA,-35.691389,-6.963333,NA,"BRA:UFPB:JPB:0000001367","Diplotropis incexis Rizzini & A.Mattos"
"233",NA,"UFPB","JPB","157-1","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"JPB1570",NA,"Xavier, LP",1900,1,1,"Brazil","Paraíba","Campina Grande",NA,-35.881111,-7.230833,NA,"BRA:UFPB:JPB:00000157-1","Diplotropis incexis Rizzini & A.Mattos"
"234",NA,"NY","NY","01081271","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. de Lima","1986-01-01T00:00:00.000+0000",NA,"1841",NA,"B. Luschnath",1839,9,NA,"Brazil","Bahia",NA,NA,0,0,NA,"4285a9ab-58be-4127-9fdb-6e16e56196af","Diplotropis incexis Rizzini & A.Mattos"
"235",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64733","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"4801",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 241 Parcela n. 7.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore 14,5m X 25,7cm.","BRA:CEPLAC:CEPEC:0000064733","Diplotropis incexis Rizzini & A.Mattos"
"237",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65251","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"5622",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1619 Parcela n. 38.",-39.069167,-14.781944,"Ambiente: Mata hgirofila. Habito: Árvore, 25,0m X 28,6cm.","BRA:CEPLAC:CEPEC:0000065251","Diplotropis incexis Rizzini & A.Mattos"
"238",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58280","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"120",NA,"J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada da Bandeira.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore, ca. 11m.","BRA:CEPLAC:CEPEC:0000058280","Diplotropis incexis Rizzini & A.Mattos"
"239",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45587","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"162",NA,"G. L. Farias",NA,NA,NA,"Brazil","Bahia","PORTO SEGURO","Reserva Florestal de Porto Seguro - CVRD/BA. Ao lado da estrada, após a casa do gurda.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, ca. 28m X 34,4cm","BRA:CEPLAC:CEPEC:0000045587","Diplotropis incexis Rizzini & A.Mattos"
"240",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","130881","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","E. P. Queiroz",NA,NA,"2657",NA,"E. P. Queiroz",NA,NA,NA,"Brazil","Pernambuco","SÃO LOURENÇO DA MATA","Engenho Mamucaia.",-35.052222,-8.058333,"Ambiente: Mata Atlântica (remanescente). Habito: Árvore, 30m.","BRA:CEPLAC:CEPEC:0000130881","Diplotropis incexis Rizzini & A.Mattos"
"242",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","34085","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"475",NA,"A. Eupunino",NA,NA,NA,"Brazil","Bahia","PORTO SEGURO","Rod. BR-367, a 53Km ao W de Porto Seguro.",NA,NA,"Ambiente: Mata Higrófila. Habito: Árvore, 18m X 50cm.","BRA:CEPLAC:CEPEC:0000034085","Diplotropis incexis Rizzini & A.Mattos"
"243",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64154","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"5363",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1201 Parcela n. 31.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore 30,5m X 44,9cm.","BRA:CEPLAC:CEPEC:0000064154","Diplotropis incexis Rizzini & A.Mattos"
"245",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45179","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"2700",NA,"L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Ramal c/ entr. Km 4 Rod. Itacaré/Ubaitaba BA-654, a esq.",NA,NA,"Ambiente: Mata Atlântica. Solo silico-argiloso. Habito: Árvore, 8m X 15cm.","BRA:CEPLAC:CEPEC:0000045179","Diplotropis incexis Rizzini & A.Mattos"
"246",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","76417","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. Lima",NA,NA,"2104",NA,"A. M. Amorim",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Estrada Itacare/Serra Grande, a partir de 6Km da sede do município.",NA,NA,"Ambiente: Mata higrofila. Habito: Árvore, ca. 10m.","BRA:CEPLAC:CEPEC:0000076417","Diplotropis incexis Rizzini & A.Mattos"
"247",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119284","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. S. Farias",NA,NA,"376",NA,"D. S. Farias",NA,NA,NA,"Brazil","Rio de Janeiro","SILVA JARDIM","Reserva Biológica de Poço das Antas. Margens do Rio São João, entre a BR-101 e a ponte da linha férrea.",NA,NA,"Ambiente: Mata. Habito: Árvore, ca. 9m.","BRA:CEPLAC:CEPEC:0000119284","Diplotropis incexis Rizzini & A.Mattos"
"248",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64038","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"5015",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 570 Parcela n. 15.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore, 17,0m X 37,5cm.","BRA:CEPLAC:CEPEC:0000064038","Diplotropis incexis Rizzini & A.Mattos"
"249",NA,"UFRPE","PEUFR","42026","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","R. T. Queiroz","2017-04-04T00:00:00.000+0000",NA,"142",NA,"H. C. H. Silva; K. D. Rocha; C. C. S. Oliveira",NA,NA,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Folhas verdes discolores; indivíduo estéril.","BRA:UFRPE:PEUFR:0000042026","Diplotropis incexis Rizzini & A.Mattos"
"250",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64060","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. cardoso",NA,NA,"5043",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 623 Parcela n. 16.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore, 26,0m X 60cm.","BRA:CEPLAC:CEPEC:0000064060","Diplotropis incexis Rizzini & A.Mattos"
"251",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","39673","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"4296",NA,"T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da Esrtação Ecológica do Pau-brasil. Ca. 16Km ao W Porto seguro. CEPLA. Arboreto da Estação.",-39.133333,-16.383333,"Ambiente: Mata Higrofila. Habito: Arvorezinha, 3m X 8cm.","BRA:CEPLAC:CEPEC:0000039673","Diplotropis incexis Rizzini & A.Mattos"
"252",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","88367","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"2739",NA,"J. G. Jardim",NA,NA,NA,"Brazil","Bahia","CAMAMÚ","Rod. BA-650 Camamú/Travessão entrada a 15,7Km da sede do município. Faz. Zumbí dos Palmares (asentamento) ca. 1Km da Rod. Ca. 6,3Km na viscinal para a Faz. Dandara.",-39.138889,-14.015,"Ambiente: Mata Higrófila. Habito: Árvore, ca. 25m.","BRA:CEPLAC:CEPEC:0000088367","Diplotropis incexis Rizzini & A.Mattos"
