"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"159",NA,NA,"Botany","U.1081654","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Lobao A","2001-03-01T00:00:00.000+0000",NA,NA,NA,"Lobao A; Fiaschi P; Unwin M",2000,12,10,"Brazil","São Paulo",NA,"Brasil. Sao Paulo. Mun. de Bertioga. Praia de Guaratuba. Estrada SP 55, na altura do Km 201. Beira de mata.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081654",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"161",NA,"UNISANTA","HUSC","1656","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Rossi, L.","1999-03-26T00:00:00.000+0000",NA,"192",NA,"Sampaio, P.S.P.; Lima, E.S.; Martins, S.E.",1999,3,11,"Brazil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",0,0,"Arvoreta, 3m de altura. Frutos maduros amarelos.; Floresta de restinga paludosa sobre solo turfoso.","BRA:UNISANTA:HUSC:0000001656",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"162",NA,"Instituto de Botânica, IBT","SP","355355","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2014-05-01T00:00:00.000+0000",NA,"2341",NA,"Nicolau, SA; Faria, VB",1999,4,18,"Brazil","São Paulo","Pindamonhangaba","Bairro Ribeirão Grande. Fazenda da Baronesa, talhão 19, subosque ausente, dom[inio de Chusquea",0,0,NA,"BRA:IBt:SP:0000355355",NA,"Annona neosericea H.Rainer"
"163",NA,"UFPR","UPCB","41014","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Gatti, G.","2000-02-01T00:00:00.000+0000",NA,"544",NA,"Gatti, G.",1999,10,13,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Área Projeto Sucessão",NA,NA,"Árvore 8m. Floresta ombrófila densa submontana, capoeira, local sem sombreamento..","BRA:UFPR:UPCB:0000041014",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"164",NA,"Universidade Regional de Blumenau, FURB","FURB","946","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Sevegnani, L.",1999,10,19,"Brazil","Santa Catarina","Timbó","Jardim Botânico Timbó.",NA,NA,NA,"BRA:FURB:FURB:0000000946",NA,"Annona neosericea H.Rainer"
"166",NA,"UFPR","UPCB","47871","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Cervi, A.C.","1999-01-01T00:00:00.000+0000",NA,"6909",NA,"Cervi, A.C.",1999,11,24,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato",NA,NA,"Árvore ca. 6m, flores amarelas, ambiente antropizado..","BRA:UFPR:UPCB:0000047871",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"167",NA,"NY","NY","395845","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","V. Gatti","1998-05-01T00:00:00.000+0000",NA,"212",NA,"G. Gatti",1998,3,1,"Brazil","ParanÃ¡",NA,"Reserva Natural Salto Morato",-48.32,-25.27,NA,"e387d878-3537-4aaf-ab4c-7149484995f7",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"168",NA,"UFPR","UPCB","34856","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Gatti, G.","1998-05-01T00:00:00.000+0000",NA,"212",NA,"Gatti, G.",1998,3,1,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato",NA,NA,"Árvore 13m. Com frutos imaturos verdes e maduros amarelados. Floresta ombrófila densa submontana, capoeirão. Nome vulgar: piçama..","BRA:UFPR:UPCB:0000034856",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"169",NA,"Instituto de Botânica, IBT","SP","333626","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2014-06-18T00:00:00.000+0000",NA,"130",NA,"Sampaio, PSP; Rossi, L; et al.",1998,11,17,"Brazil","São Paulo","Bertioga","Fazenda da famlia Pinto.",0,0,NA,"BRA:IBt:SP:0000333626",NA,"Annona neosericea H.Rainer"
"170","2012-08-24T13:56:00.000+0000","MO","MO","3365291","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","G.E. Schatz","2012-01-01T00:00:00.000+0000",NA,"Hatschbach 68834",NA,"Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|Pierre A. Loizeau",1998,11,19,"Brazil","Paraná",NA,"Rio Xaxim (Mun. Antonina).",NA,NA,NA,"urn:catalog:MO:Tropicos:3365291","http://www.tropicos.org/Specimen/3365291","Annona neosericea H.Rainer"
"171",NA,"NY","NY","01061982","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","G. G. Hatschbach","1999-01-01T00:00:00.000+0000",NA,"68834",NA,"G. G. Hatschbach",1998,11,19,"Brazil","ParanÃ¡",NA,"Rio Xaxim",-48.7122581210216,-25.4324846429367,NA,"ca77fb57-f3a9-417c-a10c-3d2d8796696b",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"172",NA,"Universidade Federal da Bahia (UFBA)","ALCB","043350","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Hatschbach, G","1999-01-01T00:00:00.000+0000",NA,"68834",NA,"Hatschbach, G; Spichiger, R; Cervi, AC; Loizeau, PA",1998,11,19,"Brazil","Paraná","Antonina","Rio Xaxim",0,0,"5m. Flor creme.; Planície litorânea.","BRA:UFBA:ALCB:0000043350",NA,"Annona neosericea H.Rainer"
"176",NA,"UFPR","UPCB","47829","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Guimarães, O.A.","2004-04-05T00:00:00.000+0000",NA,"6541",NA,"Cervi, A.C.",1998,12,2,"Brazil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato",NA,NA,"Árvore 6m, flores amareladas..","BRA:UFPR:UPCB:0000047829",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"177",NA,"UFPR","UPCB","42191","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Rodrigues, W.A.","2009-04-25T00:00:00.000+0000",NA,NA,NA,"Kretzl, J.E.",1998,12,4,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato",NA,NA,"Árvore ±4m, flores amarelas. Local aberto..","BRA:UFPR:UPCB:0000042191",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"178",NA,"UNICAMP","UEC","173263","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Sanchez, M.",NA,NA,"1470",NA,"Pedroni, F.; Sanchez, M.",1997,2,4,"Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco.&nf;23º18'40''S , 44º48'44''W.",0,0,"Árvore nº4 com 13m de alt., com frutos.; Mata Atlantica de Encosta.","BRA:UNICAMP:UEC:0000173263",NA,"Annona neosericea H.Rainer"
"179",NA,"UNICAMP","UEC","173741","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Sanchez, M.","2012-01-01T00:00:00.000+0000",NA,"1513",NA,"Pedroni, F.; Sanchez, M.; Laps, R.R.; Belinello, R.",1997,2,6,"Brazil","São Paulo","Ubatuba","Picinguaba.",-44.812222,-23.311111,"Árvore 244 com 9m de altura, vegetativo..; Mata Atlântica de Encosta, Morro do Corisco.","BRA:UNICAMP:UEC:0000173741",NA,"Annona neosericea H.Rainer"
"180",NA,"UFPR","UPCB","32269","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1997-08-01T00:00:00.000+0000",NA,NA,NA,"Mikich, S.B.",1997,8,5,"Brazil","Paraná","Fênix","Fazenda Guagivira",NA,NA,"Árvore com flores esverdeadas. Em pomar..","BRA:UFPR:UPCB:0000032269",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"182",NA,"IAC","IAC","40399","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas; A. Gomes; S. Dias","1996-01-02T00:00:00.000+0000",NA,"898",NA,"N.M. Ivanauskas; A. Gomes; S. Dias",1996,1,2,"Brazil","São Paulo","Pariquera-Açu","IAC, Estação Experimental",-47.866667,-24.600001,"Coordenadas do material: 24°36#?#S 47°52#?#W","BRA:IAC:IAC:0000040399",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"183",NA,"Instituto de Botânica, IBT","SP","295628","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2012-10-01T00:00:00.000+0000",NA,"34718",NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Sanchez, M; Mansano, V; Seoane, CES",1996,1,30,"Brazil","São Paulo","Ubatuba","Trilha da Casa da Farinha",-44.852778,-23.352639,NA,"BRA:IBt:SP:0000295628",NA,"Annona neosericea H.Rainer"
"184",NA,"UFPR","UPCB","29574","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1997-02-01T00:00:00.000+0000",NA,NA,NA,"Silva, S.M.",1996,2,14,"Brazil","Paraná","Ibiporã","Fazenda Doralice",NA,NA,"Árvore com 6m, com frutos. Floresta estacional semi-decidual..","BRA:UFPR:UPCB:0000029574",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"185",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","43926","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","2012-10-03T00:00:00.000+0000",NA,"2505",NA,"Reis, A.",1996,3,1,"Brazil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.",NA,NA,"árvore, Fruto Maduro, amarela, 8m altura. Fruto comestível.","BRA:UFSC:FLOR:0000043926",NA,"Annona neosericea H.Rainer"
"186",NA,"Universidade Federal do Paraná, UFPR","EFC","5237","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vieira, R.S.","2014-11-13T00:00:00.000+0000",NA,"291",NA,"Tiepolo, G.; Kuniyoshi, Y.S.",1996,3,29,"Brazil","Paraná","Paranaguá",NA,NA,NA,"__COMMOM_NAME__: Ariticum","BRA:UFPR:EFC:0000005237",NA,"Annona neosericea H.Rainer"
"187",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","43927","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","2012-10-03T00:00:00.000+0000",NA,"3",NA,"Reis, A.",1996,4,2,"Brazil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.",NA,NA,"árvore, Fruto Maduro, maduro, 6m altura. Fruto comestível.","BRA:UFSC:FLOR:0000043927",NA,"Annona neosericea H.Rainer"
"188",NA,"Instituto de Botânica, IBT","SP","297491","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,NA,NA,"722",NA,"Pastore, JA; Franco, GADC",1996,5,13,"Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo, trilha para a caverna, p#?#roximo da Sede",0,0,NA,"BRA:IBt:SP:0000297491",NA,"Annona neosericea H.Rainer"
"189",NA,"UNESC","CRI","291","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","V. C. Zanette",NA,NA,"2332",NA,"V. Citadini-Zanette",1996,9,19,"Brazil","Lauro",NA,"Rocinha.",-49.396944,-28.393333,NA,"BRA:UNESC:CRI:0000000291",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"190",NA,"Universidade Estadual Paulista, UNESP","BOTU","21408","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Mello-Silva, R.","2008-03-13T00:00:00.000+0000",NA,"318",NA,"Assis Camargo, P.F.",1996,10,10,"Brazil","São Paulo","Ubatuba",NA,NA,NA,"Árvore 7m, caule rugoso, folha cartácea, flor cálice verde, estames brancos e interior marrom. Botões florais verdes, planta com pilosidade ferrugínea.","BRA:UNESPIBB:BOTU:0000021408",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"191",NA,"UNESC","CRI","300","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V. C. Zanette",NA,NA,"2325",NA,"V. Citadini-Zanette",1996,11,4,"Brazil","Lauro",NA,"Rocinha.",-49.396944,-28.393333,NA,"BRA:UNESC:CRI:0000000300",NA,"Annona neosericea H.Rainer"
"193",NA,"Instituto de Botânica, IBT","SP","339405","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,NA,NA,"1240",NA,"Nicolau, SA; Mana de Deus, JR; Menezes, AC",1996,12,27,"Brazil","São Paulo","Salesópolis","Área seguindo o curso do Tietê, abaixo das Nascentes, borda eucaliptal.",0,0,NA,"BRA:IBt:SP:0000339405",NA,"Annona neosericea H.Rainer"
"194",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","79947","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"1781",NA,"Záchia, R.",1995,2,NA,"Brazil","Rio Grande do Sul","Torres","Costãozinho, Morro do Sr. Dedé Iporti",NA,NA,"Cortiça, Pinha-da-mata; árvore; árvore; Criticamente em Perigo; Cerca de 6 m; frutos maduros amarelos, comestíveis; espontânea.","BRA:MCN/FZBRS:HAS:0000079947",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"195",NA,"Instituto de Botânica, IBT","SP","279508","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2012-10-01T00:00:00.000+0000",NA,"32683",NA,"Sakai, L; et al.",1995,2,9,"Brazil","São Paulo","Eldorado","Caverna do Diabo",0,0,NA,"BRA:IBt:SP:0000279508",NA,"Annona neosericea H.Rainer"
"196",NA,"IAC","IAC","35574","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995-03-24T00:00:00.000+0000",NA,"97",NA,"N.M. Ivanauskas",1995,3,24,"Brazil","São Paulo","Pariquera-Açu","IAC, Estação Experimental",-47.876944,-24.608333,"coordenada original: 24°36#?#30"", 47°52#?#37""W","BRA:IAC:IAC:0000035574",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"197",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","43925","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","2012-10-03T00:00:00.000+0000",NA,"2289",NA,"Reis, A.",1995,5,26,"Brazil","Santa Catarina","São Pedro de Alcântara",NA,NA,NA,"árvore, Fruto Imaturo, verde, 8m altura","BRA:UFSC:FLOR:0000043925",NA,"Annona neosericea H.Rainer"
"198",NA,"Universidade Estadual de Londrina, UEL","FUEL","27860","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hatschbach, G","1995-01-01T00:00:00.000+0000",NA,"584",NA,"Ziller, SR; Svolenski, AC",1995,6,5,"Brazil","Paraná","Guaraqueçaba",NA,0,0,"Floresta Ombrófila Densa Submontana. Serra Negra; Fazenda GUAM. Comum na beira da estrada. Casca marrom/cinza em manchas; fissuras finas. Casca interna bege; estriada; muito fibrosa; rosa por baixo. Madeira bege.","BRA:UEL:FUEL:0000027860",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"199",NA,"UNESC","CRI","299","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vanilde Citadini- Zanette","1996-08-28T00:00:00.000+0000",NA,NA,NA,"Aurea Stela Wessling Wernoke",1995,10,22,"Brazil",NA,NA,NA,-49.165833,-28.275556,NA,"BRA:UNESC:CRI:0000000299",NA,"Annona neosericea H.Rainer"
"200",NA,"UNESC","CRI","293","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vanilde Citadini- Zanette",NA,NA,"79",NA,"Valdemar Boff",1995,10,20,"Brazil","Santa Catarina","Urussanga","Belvedere.",-49.321111,-28.518333,NA,"BRA:UNESC:CRI:0000000293",NA,"Annona neosericea H.Rainer"
"201",NA,"IAC","IAC","35575","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995-10-01T00:00:00.000+0000",NA,"469",NA,"N.M. Ivanauskas",1995,10,1,"Brazil","São Paulo","Pariquera-Açu","IAC, Estação Experimental",-47.876944,-24.608333,"coordenada original: 24°36#?#30""S, 47°52#?#37""W","BRA:IAC:IAC:0000035575",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"203",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","43923","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","2012-10-03T00:00:00.000+0000",NA,"15",NA,"Cardoso, J.H.",1995,10,31,"Brazil","Santa Catarina","São Pedro de Alcântara",NA,NA,NA,"árvore, Fruto Imaturo, verde, 5m altura. Parcela 4 - Subida do Morro.","BRA:UFSC:FLOR:0000043923",NA,"Annona neosericea H.Rainer"
"204",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","43924","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","2012-10-03T00:00:00.000+0000",NA,"57",NA,"Cardoso, J.H.",1995,11,29,"Brazil","Santa Catarina","São Pedro de Alcântara",NA,NA,NA,"árvore, flor marromseco do ano anterior. Parcela 4.","BRA:UFSC:FLOR:0000043924",NA,"Annona neosericea H.Rainer"
"205",NA,"UFPR","UPCB","27166","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1995-11-01T00:00:00.000+0000",NA,"390",NA,"Lima, R.X.",1995,11,8,"Brazil","Paraná","Guaraqueçaba","Tagaçaba",NA,NA,"Árvore com 6m. Frutos comestíveis. Madeira utilizada para lenha..","BRA:UFPR:UPCB:0000027166",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"206",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","41884","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Reis, A.","1995-01-01T00:00:00.000+0000",NA,"2514",NA,"Reis, A.",1995,11,28,"Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.",NA,NA,"arvoreta, flor amarela, 5m altura. Sede do Parque Botânico Morro do Baú.","BRA:UFSC:FLOR:0000041884",NA,"Annona neosericea H.Rainer"
"207",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","13521","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","O.M.R. Bizarro & C.T. Blum","2013-12-18T00:00:00.000+0000",NA,"5650",NA,"Y.S. Kuniyoshi",1995,11,23,"Brazil","Pr","Paranaguá","Fazenda de Herbert Barkman",NA,NA,"árvore 5 m, copa baixa, flores e frutos verdes. No interior da floresta da planície litorânea, próxima ao rio Cachoeirinha.","BRA:UTFPR:HCF:0000013521",NA,"Annona neosericea H.Rainer"
"209",NA,"UNESC","CRI","134","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vanilde Citadini- Zanette","1996-08-28T00:00:00.000+0000",NA,NA,NA,"V. P. Boff",1995,11,29,"Brazil","Jacinto",NA,"Pinheirinho.",-49.763889,-28.998055,NA,"BRA:UNESC:CRI:0000000134",NA,"Annona neosericea H.Rainer"
"210",NA,"Universidade Federal do Paraná, UFPR","EFC","4578","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Bizarro, O.M.R.; Blum, C.T.","2013-12-18T00:00:00.000+0000",NA,"5650",NA,"Kuniyoshi, Y.S.; Tiepolo, G.; Svolenski, A.C.",1995,11,23,"Brazil","Paraná","Paranaguá","Fazenda de Herbert Barkman",NA,NA,"Árvore 5 m, copa baixa, flores e frutos verdes. No interior da floresta de planície litorânea, próximo ao rio Cachoeirinha.","BRA:UFPR:EFC:0000004578",NA,"Annona neosericea H.Rainer"
"211",NA,"Universidade Estadual de Londrina, UEL","FUEL","28057","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hatschbach, G","1995-01-01T00:00:00.000+0000",NA,"1010",NA,"Ziller, SR",1995,12,8,"Brazil","Paraná","Guaraqueçaba",NA,0,0,"Floresta Ombrófila Densa Submontana; Serra Negra; Fazenda Guam; estrada do correntão;flores esverdeadaspálidas; árvore comum em área abertas e clareiras; mas ocorre também em sub-bosque de florestas primárias.","BRA:UEL:FUEL:0000028057",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"212",NA,"IAC","IAC","35573","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995-12-16T00:00:00.000+0000",NA,"600",NA,"N.M. Ivanauskas",1995,12,16,"Brazil","São Paulo","Pariquera-Açu","IAC, Estação Experimental",-47.876944,-24.608333,"coordenada original: 24°36#?#30""S, 47°52#?#37""W","BRA:IAC:IAC:0000035573",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"213",NA,"Universidade Federal do Paraná, UFPR","EFC","5211","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vieira, R.S.","2014-11-13T00:00:00.000+0000",NA,"247",NA,"Tiepolo, G.; Kuniyoshi, Y.S.",1995,12,13,"Brazil","Paraná","Paranaguá","Alexandra-Matinhos",NA,NA,NA,"BRA:UFPR:EFC:0000005211",NA,"Annona neosericea H.Rainer"
"214",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA026789","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"309",NA,"Cardoso-Leite, E. ; Oliveira, A.",1994,1,17,"Brazil","São Paulo","São Roque",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA026789",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"215",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","419","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"1291",NA,"H. Lorenzi",1994,1,24,"Brazil","Sp","Mogi Mirim","Horto Florestal.",NA,NA,NA,"BRA:JBP:HPL:0000000419",NA,"Annona neosericea H.Rainer"
"216",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","420","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"1334",NA,"H. Lorenzi",1994,2,11,"Brazil","Sp","Mogi Guaçu","Arboreto da Campininha.",NA,NA,NA,"BRA:JBP:HPL:0000000420",NA,"Annona neosericea H.Rainer"
"217",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","418","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"1577",NA,"H. Lorenzi",1994,6,20,"Brazil","Sp","Juquiá","Alto da serra na estrada para Tapiraí.",NA,NA,NA,"BRA:JBP:HPL:0000000418",NA,"Annona neosericea H.Rainer"
"218",NA,"Instituto de Botânica, IBT","SP","280021","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2012-10-01T00:00:00.000+0000",NA,"24",NA,"Barraca, SA; Souza, JP; Moncaio, E; Basso, ME",1994,10,12,"Brazil","São Paulo","Icém","Fazenda Porto Velho - Usina Moema",0,0,NA,"BRA:IBt:SP:0000280021",NA,"Annona neosericea H.Rainer"
"219",NA,"UFV","VIC","20153","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"2194",NA,"Meira Neto, J.A.A.",1994,10,NA,"Brazil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.",0,0,"Planta jovem com 70 cm de altura.","BRA:UFV:VIC:0000020153",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"220",NA,"UFPR","UPCB","25443","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1995-03-01T00:00:00.000+0000",NA,"187",NA,"Athayde, S.F.",1994,11,12,"Brazil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão",NA,NA,"Árvore de 8m, CAP 28cm, material estéril. No estrato intermediário da Floresta Secundária..","BRA:UFPR:UPCB:0000025443",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"222",NA,"MBM","MBM","348237","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Pastore, JA","1993-04-29T00:00:00.000+0000",NA,"16018",NA,"Cavalcanti, DC; et al.",1993,2,13,"Brazil","São Paulo","Guaratinguetá","Escola de Especialistas de Aeronáutica",0,0,"Árvore ca. 12m alt. frutos verdes e também maduros.","BRA:MBM:MBM:0000348237",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"223",NA,"UFRGS","ICN","098224","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Záchia, RA","2014-12-10T00:00:00.000+0000",NA,"s.n.",NA,"Sevegnani, L",1993,2,20,"Brazil","Sc","Blumenau",NA,0,0,"Espécie ameaçada de extinção (Criticamente em perigo).","BRA:UFRGS:ICN:0000098224",NA,"Annona neosericea H.Rainer"
