"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"75",NA,"UEFS","HUEFS","130800","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16159","Martinelli, G.",2007,6,20,"Brazil","Piauí","Curimatá","Área de Proteção Ambiental do Range.",-43.549722,-9.838056,NA,"BRA:UEFS:HUEFS:0000130800",NA,"Terminalia actinophylla Mart."
"77",NA,"NY","NY","1019423","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16159","G. Martinelli",2007,6,20,"Brazil","PiauÃ­",NA,"Ãrea de ProteÃ§Ã£o Ambiental do Rangel.",-44.5497,-9.8381,NA,"5da8fa5f-dbb7-4a36-a17a-b3153a868b8e",NA,"Terminalia actinophylla Mart."
"79",NA,"Cenargen","CEN","71630","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter & R. P. Oliveira",NA,NA,"11883","Glocimar Pereira-Silva",2007,7,10,"Brazil","To","PALMEIROPOLIS","Estrada Palmeirópolis - Minaçú, cerca de 7 km a norte do rio Mucambão.",-48.323611,-13.155555,"Base amarela e ala vermelha. Área de influência indireta.","BRA:Cenargen:CEN:0000071630",NA,"Terminalia actinophylla Mart."
"80",NA,"Universidade Federal de Goiás (UFG)","HJ","2941","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"676","Guilherme, F.A.G. et al.",2007,8,9,"Brazil","Go","Aparecida do Rio Doce","PCH Irara.",NA,NA,"Cerrado.","BRA:UFG:HJ:0000002941",NA,"Terminalia actinophylla Mart."
"81",NA,"Universidade Federal do Ceará, UFC","EAC","39881","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Soares Neto, R.L.","2012-04-01T00:00:00.000+0000",NA,"2177","Oliveira, M.",2006,2,17,"Brazil","Piauí","Capitão de Campos","Vegetação arborea densa; Solo argilo-arenoso.",0,0,"Árvore ca. 5 m alt.; fruto esverdeado. Frequente.; Cerradão","BRA:UFC:EAC:0000039881",NA,"Terminalia actinophylla Mart."
"82",NA,"UEFS","HUEFS","107065","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2007-06-01T00:00:00.000+0000",NA,"1549","Souza, E.B.",2006,3,19,"Brazil","Bahia","Pilão Arcado","""Lú Pequeno"", ca. de 55 Km W de Pilão Arcado na estrada para Brejo de Zacarias.",-42.856667,-10.104444,"Vegetação de caatinga arbustiva, esparsa, sobre solo arenoso.","BRA:UEFS:HUEFS:0000107065",NA,"Terminalia actinophylla Mart."
"83",NA,"Cenargen","CEN","62710","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","E. B. A. Dias",NA,NA,"10460","Glocimar Pereira-Silva",2006,6,7,"Brazil","To","PARANA","Canteiro de obras do UHE São Salvador.",-48.225833,-12.820555,"Área de influência direta (canteiro).","BRA:Cenargen:CEN:0000062710",NA,"Terminalia actinophylla Mart."
"84",NA,"UFPI","TEPB","22377","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"303","L. Santos",2006,8,26,"Brazil","Piauí","Monsenhor Gil","Fazenda Saquinho",NA,NA,"árvore 6m, fruto seco, muito freqüente, solo areno-pedregoso, usado para problemas intestinais.. Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapadeiro/Chapada","BRA:UFPI:TEPB:0000022377",NA,"Terminalia actinophylla Mart."
"85",NA,"Cenargen","CEN","71183","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"11040","Glocimar Pereira-Silva",2006,10,23,"Brazil","To","PARANA","Entroncamento obra - balsa do Coronel, km 33.",-48.126388,-12.996666,"Pétalas marrom anteras branca. Área de influência indireta.","BRA:Cenargen:CEN:0000071183",NA,"Terminalia actinophylla Mart."
"86",NA,"Universidade Regional do Cariri (URCA)","HCDAL","2798","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"HCDAL2798","Figueredo, J.M.; et al.",2006,11,22,"Brazil","Ceará","Barbalha","Fazenda Murici, Divisa Barbalha-Jardim.",-31.340167,-7.454278,"Árvore ca. 10m; flora de dois em dois ramos; gemas nas pontas; folhas verdes na floração.","BRA:URCA:HCDAL:0000002798",NA,"Terminalia actinophylla Mart."
"87",NA,"UFPI","TEPB","25709","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"109","J.M. Silva",2006,11,13,"Brazil","Piauí","Canavieira","Estrada em direção à saida da fazenda boqueirão.",NA,NA,"Árvores de 4,5 Metros, esporóforo flores amarrozadas. Ambiente: Cerrado <ll>dwc_commonname:</ll> Catinga-de-porco-lisa","BRA:UFPI:TEPB:0000025709",NA,"Terminalia actinophylla Mart."
"88","2015-05-21T12:37:40.000+0000","JBRJ","RB","RB00789288","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.L. Soares Neto",NA,NA,"4591","Paula- Souza, J; et.al",2005,1,24,"Brazil","Goiás","Alto Paraíso de Goiás","Paraíso de Goiás. Parque Nacional da Chapada dos Veadeiros. Próximo á Cachoeira 80.",-47.833333,-14.15,"Árvore, ca. 8 m alt. Frutos rosados.","urn:catalog:JBRJ:RB:789288",NA,"Terminalia actinophylla Mart."
"89",NA,"Universidade Federal do Ceará, UFC","EAC","56858","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2014-08-15T00:00:00.000+0000",NA,"4693","Miranda, A.M.",2005,1,22,"Brazil","Piauí","Uruçuí",NA,0,0,"Arbusto de 2 metros; caule amarronzado; folhas crassas; inflorescência amarronzada; frutos imaturos marrons.","BRA:UFC:EAC:0000056858",NA,"Terminalia actinophylla Mart."
"94",NA,"UEFS","HUEFS","93182","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.T.M.Ribeiro","2018-05-01T00:00:00.000+0000",NA,"10186","Queiroz, L.P.de",2005,3,14,"Brazil","Piauí","Oeiras","Estrada para Tanque do Piauí.",-42.076111,-6.945833,NA,"BRA:UEFS:HUEFS:0000093182",NA,"Terminalia actinophylla Mart."
"95",NA,"IMA","MAC","56413","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.L.Soares Neto","2012-01-01T00:00:00.000+0000",NA,"4962","A.M.Miranda",2005,3,3,"Brazil","Piaui","Amarante","Lage.",-43.429722,-6.403056,"Árvore ca. 8 m. Caule marrom, folhas fracamente crassas. Frutos verdes. Frequente.; Caatinga.","BRA:IMA:MAC:0000056413",NA,"Terminalia actinophylla Mart."
"96",NA,"Universidade Federal da Bahia (UFBA)","ALCB","94010","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ribeiro, RTM","2018-05-11T00:00:00.000+0000",NA,"4962","Miranda, AM",2005,3,3,"Brazil","Piauí","Almarante","Lage",0,0,"ca. 8m de altura. Caule marrom. Folhas fracamente crassas. Frutos verdes.","BRA:UFBA:ALCB:0000094010",NA,"Terminalia actinophylla Mart."
"100",NA,"UnB","UB","16471","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Gomes, BM",NA,NA,"s.n.16","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON",2005,6,6,"Brazil","Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão",-43.675556,-6.818056,"Fuso 23M.; Árvore 5m x 30cm; Bioma cerrado / área de transição.","BRA:UnB:UB:0000016471",NA,"Terminalia actinophylla Mart."
"101",NA,"UnB","UB","22462","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Gomes, BM",NA,NA,"1738","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON",2005,7,NA,"Brazil","Maranhão","Barão de Grajaú",NA,0,0,"Árvore 9m x 45cm; .","BRA:UnB:UB:0000022462",NA,"Terminalia actinophylla Mart."
"103","2017-10-06T00:28:12.000+0000","JBRJ","RB","RB00138768","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","M.L. Fonseca",NA,NA,"5850","M.L. Fonseca; R.C. Mendonça; F.C.A. Oliveirea; S.A. Pequeno & G.P. Araújo",2005,8,31,"Brazil","Goiás","Minaçu","Local da travessia da balsa.",-48.047222,-13.525,"Árvore heliófila. 35 centímetros de DAP. Folhas cartáceas; frtuso alados imaturos de cor verde, maduros cor marrom. Comum","urn:catalog:JBRJ:RB:138768",NA,"Terminalia actinophylla Mart."
"104",NA,"UEFS","HUEFS","101026","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2007-06-01T00:00:00.000+0000",NA,"10885","Queiroz, L.P.de",2005,9,7,"Brazil","Bahia","Pilão Arcado","Barra do Brejo, ca. 55 Km de Pilão Arcado na estrada para Brejo de Zacarias.",-42.837778,-10.083611,"Caatinga sobre areia quartzosa, perponderante mente abustiva, dorsel ca. 3,0 m alt.","BRA:UEFS:HUEFS:0000101026",NA,"Terminalia actinophylla Mart."
"106",NA,"Cenargen","CEN","61317","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"4112","Anderson Cássio Sevilha",2004,4,2,"Brazil","To","PARANA",NA,-47.221111,-12.838611,NA,"BRA:Cenargen:CEN:0000061317",NA,"Terminalia actinophylla Mart."
"107",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","1685","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","M.G. Caxambu","2008-01-09T00:00:00.000+0000",NA,"5489","R.C. Mendonça",2004,4,13,"Brazil","Go","Cavalcante","Estrada de chão entre Cavalcante e Araí",-47.475056,-13.671333,"árvore heliófita ca. 3,5 m altura e 0,07 m DAP; saxícola; folhas cartáceas; inflorescência pêndula; frutos imaturos cor verde. Vegetação: cerrado rupestre. Relevo: Inclinado. Solo: rochoso arenoso entre as rochas.","BRA:UTFPR:HCF:0000001685",NA,"Terminalia actinophylla Mart."
"108","2017-10-19T12:02:17.000+0000","JBRJ","RB","RB00526985","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","MARQUETE, N.F.S. & RIBEIRO, R.T.M.",NA,NA,"5489","R. C. Mendonça; M. L. Fonseca, F. C. A. Oliveira & E. Cardoso",2004,4,13,"Brazil","Goiás","Cavalcante","Estrada de chão Cavalcante/Araí, antes do lugarejo chamado Santo Antônio.",-47.475,-13.671389,"Árvore heliófila, ca. 3,5 m de altura; 0,07 m DAP; saxícola; folhas cartáceas, inflorescência pêndula; frutos imaturos cor verde.","urn:catalog:JBRJ:RB:526985",NA,"Terminalia actinophylla Mart."
"109",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","3884","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","M.L. Fonseca","2004-06-01T00:00:00.000+0000",NA,"5295","M.L. Fonseca",2004,5,19,"Brazil","Go","Cavalcante","RPPN - Vale das Araras/Propriedade de",-47.447222,-13.826167,"árvore heliófita, saxícola ca. 6 m alt. e 0,14 m DAP. Casca estriada; folhas membranáceas; frutos imaturos amarronzados. Comum. Solo: areno/pedregoso. Vegetação: mata de galeria do Rio São Bartolomeu. Coord. UTM: E 0235.407 m N 8.470.096 m (23 L).","BRA:UTFPR:HCF:0000003884",NA,"Terminalia actinophylla Mart."
"110",NA,"UnB","UB","88234","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Fonseca, ML",NA,NA,"5295","Fonseca, ML",2004,5,NA,"Brazil","Goiás","Cavalcante","Cavalcante, RPPN Vale das Araras",-47.447222,-13.826167,NA,"BRA:UnB:UB:0000088234",NA,"Terminalia actinophylla Mart."
"112",NA,"UEFS","HUEFS","86297","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2006-09-01T00:00:00.000+0000",NA,"5023","França, F.",2004,8,1,"Brazil","Piauí","Altos","c. 9km NE de Altos",-42.409722,-4.996389,NA,"BRA:UEFS:HUEFS:0000086297",NA,"Terminalia actinophylla Mart."
"113",NA,"Universidade Federal do Ceará, UFC","EAC","54767","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ribeiro, R.T.M.","2018-01-17T00:00:00.000+0000",NA,"2782","Lima-Verde, L.W.",2004,8,19,"Brazil","Piauí","Altos","Fazenda São José (Sr. Pedro) saindo para Campo Mai",0,0,"Arbóreo.; Cerrado.","BRA:UFC:EAC:0000054767",NA,"Terminalia actinophylla Mart."
"114",NA,"Universidade Federal do Ceará, UFC","EAC","50873","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Soares Neto, R.L.","2012-04-01T00:00:00.000+0000",NA,"2873","Lima-Verde, L.W.",2004,8,20,"Brazil","Piauí","Campo Maior",NA,0,0,"Árvore.; Cerrado de moita","BRA:UFC:EAC:0000050873",NA,"Terminalia actinophylla Mart."
"115",NA,"Cenargen","CEN","53341","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"384","José Floriano Barêa Pastore",2003,3,7,"Brazil","Go","CAVALCANTE","Caminho para a cachoeira Santa Bárbara.",NA,NA,"Povoado Kalunga. Foto.","BRA:Cenargen:CEN:0000053341",NA,"Terminalia actinophylla Mart."
"116","2017-10-18T12:27:59.000+0000","JBRJ","RB","RB01184186","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N.F.S. marquete & R.T.H. Ribeiro","2016-10-10T00:00:00.000+0000",NA,"908","F.F. Mazine; S. Vieira & R. Tsuji",2003,3,21,"Brazil","Goiás","Cavalcante","Estrada de terra de Cavalcante para Colinas do Sul, beira da estrada",-47.770278,-14.003889,"Árvore. Frutos amarelos-esverdeados. Prensado em álcool","urn:catalog:JBRJ:RB:1184186",NA,"Terminalia actinophylla Mart."
"117",NA,"Universidade Federal do Ceará, UFC","EAC","47283","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2010-08-23T00:00:00.000+0000",NA,"M68","Costa, J.M.",2003,7,31,"Brazil","Piauí","Castelo do Piauí","Área de extração popular, Solo pedregoso.",0,0,"Árvore, 8m, frequência regular; fruto verde-amarelado; caule com listas.; Transição cerrado-mata ciliar","BRA:UFC:EAC:0000047283",NA,"Terminalia actinophylla Mart."
"118",NA,"Cenargen","CEN","60582","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","A. A. Silva",NA,NA,"3586","Anderson Cássio Sevilha",2003,9,14,"Brazil","To","PARANA","Fazenda Petrolina.",-47.21639,-12.90583,NA,"BRA:Cenargen:CEN:0000060582",NA,"Terminalia actinophylla Mart."
"119","2015-03-11T11:12:35.000+0000","JBRJ","RB","RB00071916","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"432","R. Farias; M.R.A. Mendes",2002,1,12,"Brazil","Piauí","Campo Maior","Fazenda Lourdes, Baixão da Cobra.",-42.0725,-4.855556,"Àrvore, flor marrom, frutos imaturos. Pouca frequencia","urn:catalog:JBRJ:RB:71916",NA,"Terminalia actinophylla Mart."
"120",NA,"Universidade Federal do Ceará, UFC","EAC","54956","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2014-01-07T00:00:00.000+0000",NA,"84","Lopes, C.G.",2002,4,6,"Brazil","Piauí","Campo Maior","Fazenda Lourdes, Alto do Comandante, complexo campo maior, substrato pedregoso.",0,0,"Árvore.","BRA:UFC:EAC:0000054956",NA,"Terminalia actinophylla Mart."
"121",NA,"UFPI","TEPB","20704","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"1341","A.S.F. Castro",2002,7,21,"Brazil","Piauí","Piripiri","Canto do Araçá",-41.721667,-4.421389,"Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000020704",NA,"Terminalia actinophylla Mart."
"123",NA,"Universidade Federal do Ceará, UFC","EAC","54939","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2014-01-07T00:00:00.000+0000",NA,"49","Lopes, C.G.",2002,10,26,"Brazil","Piauí","Campo Maior","Fazenda Lourdes, Alto do Comandante, substrato arenoso, complexo campo maior.",0,0,"Arbusto; flor amarela.;","BRA:UFC:EAC:0000054939",NA,"Terminalia actinophylla Mart."
"124","2017-10-19T11:59:19.000+0000","JBRJ","RB","RB00424946","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete","2006-01-01T00:00:00.000+0000",NA,"1165","P. Fiaschi; J. L. da Paixão & B. C. Clifton",2002,11,16,"Brazil","Bahia","Camamu","Proximidades da Praia de Pratigi.",-38.985,-13.713056,"Árvore ca. 12 m de altura. Flores creme.","urn:catalog:JBRJ:RB:424946",NA,"Terminalia actinophylla Mart."
"125","2014-09-02T06:07:00.000+0000","MO","MO","100430306","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","X. Cornejo","2010-01-01T00:00:00.000+0000",NA,"Fiaschi 1165","Pedro Fiaschi|J. Lima Paixão|L.L. da Paixão|B.C. Clifton",2002,11,16,"Brazil","Bahia",NA,"Proximidades da Praia de Pratigi.",-38.985,-13.713056,NA,"urn:catalog:MO:Tropicos:100430306","http://www.tropicos.org/Specimen/100430306","Terminalia actinophylla Mart."
"127",NA,"Cenargen","CEN","40935","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","G. Pereira-Silva",NA,NA,"4615","Glocimar Pereira-Silva",2001,1,24,"Brazil","Go","CAVALCANTE","Cerca de 2 km após a entrada para o rio Macacão na direção da Serra Branca.",-48.09639,-13.57806,"Área de influência da futura Hidrelétrica de Cana Brava.","BRA:Cenargen:CEN:0000040935",NA,"Terminalia actinophylla Mart."
"128",NA,"Cenargen","CEN","43134","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","G. Pereira-Silva",NA,NA,"5228","Glocimar Pereira-Silva",2001,7,10,"Brazil","Go","CAVALCANTE","Canteiro da obra, rio do Carmo, km 01 próximo a porteira trancada.",-48.13222,-13.39528,"Germoplasma coletado de 6 árvores. Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","BRA:Cenargen:CEN:0000043134",NA,"Terminalia actinophylla Mart."
"129",NA,"Cenargen","CEN","43540","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","G. Pereira-Silva",NA,NA,"5249","Glocimar Pereira-Silva",2001,7,13,"Brazil","Go","COLINAS DO SUL","Balsa do Rubão (rio Tocantins) Colinas do Sul, km 5.",-48.13667,-13.788888,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","BRA:Cenargen:CEN:0000043540",NA,"Terminalia actinophylla Mart."
"130",NA,"UFPI","TEPB","17136","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. Marquete","2002-09-01T00:00:00.000+0000",NA,"217","M.R.A. Mendes",2000,1,21,"Brazil","Piauí","São José do Piauí","Morro do Baixio",NA,NA,"Arvoreta, pouco frequente, frutos imaturos, solo arenoso Ambiente: Caatinga <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000017136",NA,"Terminalia actinophylla Mart."
"131","2017-10-18T22:49:13.000+0000","JBRJ","RB","RB00071879","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda marquete",NA,NA,"216","M. R.A.Mendes; R.S.Albino & J.O.S. Oliveira",2000,1,21,"Brazil","Piauí","São José do Piauí","Morro Baxio.",NA,NA,"àrvore ca. de 4m.Frutos imaturos. Frequencia boa","urn:catalog:JBRJ:RB:71879",NA,"Terminalia actinophylla Mart."
"134","2014-07-07T23:13:59.000+0000","JBRJ","RB","RB00071898","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"313","M.R.A.Mendes; R.S.Albino & S.O.S.Oliveira",2000,2,24,"Brazil","Piauí","São José do Piauí","Morro Baixio.",NA,NA,"Arvoreta. Frutos imaturos . Frequencia boa","urn:catalog:JBRJ:RB:71898",NA,"Terminalia actinophylla Mart."
"135","2014-07-07T23:14:10.000+0000","JBRJ","RB","RB00071905","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"314","M.R.A.Mendes; R.S.Albino & M.O.S. Oliveira",2000,2,24,"Brazil","Piauí","São José do Piauí","Morro do Baixio.",NA,NA,"Arvoreta, frutos avermelhados. Frequencia pouca.","urn:catalog:JBRJ:RB:71905",NA,"Terminalia actinophylla Mart."
"138","2014-09-17T05:30:00.000+0000","MO","MO","100438531","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","X. Cornejo","2010-01-01T00:00:00.000+0000",NA,"Jardim 2631","Jomar G. Jardim|W. Wayt Thomas|Sérgio C. de Sant'Ana|Marccus V. Alves|E.A. Rocha|Benjamin M. Torke",2000,2,2,"Brazil","Bahia",NA,"Ca. 7 km N do Povoado de Saquaíra, Península de Maraú.",-38.950556,-13.986111,NA,"urn:catalog:MO:Tropicos:100438531","http://www.tropicos.org/Specimen/100438531","Terminalia actinophylla Mart."
"139",NA,"NY","NY","01195935","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","X. Cornejo","2010-01-01T00:00:00.000+0000",NA,"2631","J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca. 7 km N do Povoado de SaquaÃ­ra, PenÃ­nsula de MaraÃº",-38.9506,-13.9861,NA,"c3e17062-4fd7-40d1-b59f-2ff1171e04ae",NA,"Terminalia actinophylla Mart."
"140",NA,"Universidade Federal da Bahia (UFBA)","ALCB","47785","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ribeiro, RTM","2018-05-11T00:00:00.000+0000",NA,"460","Oliveira, RP de; Harley, RM; et al.",2000,4,3,"Brazil","Bahia","Formosa do Rio Preto","Estrada para a Fazenda Estrondo, ca. 4 km da cidade.",-44.942778,-10.906111,"Ca. 20 m de alt.; Tronco 80 cm diam. Folhas levemente discolores, papiráceas. Eixo da infrutescência pendente. Fruto com alas verde - avermelhada.","BRA:UFBA:ALCB:0000047785",NA,"Terminalia actinophylla Mart."
"142",NA,"UFPI","TEPB","13042","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"344","M. R. A. Mendes",2000,4,11,"Brazil","Piauí","Bocaina","Morro do Curral Velho",-41.3025,-6.915194,"Árvore, pouco frequente, frutos imaturos, solo pedregoso. Ambiente: Caatinga <ll>dwc_commonname:</ll> Chapada-lisa","BRA:UFPI:TEPB:0000013042",NA,"Terminalia actinophylla Mart."
"143",NA,"Cenargen","CEN","39908","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R. G. Chacon",NA,NA,"2688","Taciana Barbosa Cavalcanti",2000,10,5,"Brazil","Go","MINACU",NA,-48.17167,-13.48333,"Área do futuro lago da AHE Cana Brava, influência direta. Botões vináceos a esverdeados.","BRA:Cenargen:CEN:0000039908",NA,"Terminalia actinophylla Mart."
"144",NA,"UFPI","TEPB","21272","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R. G. Chacon","2001-11-01T00:00:00.000+0000",NA,"2688","T.B. Cavalcanti et al.",2000,10,5,"Brazil","Goiás","Campinacu",NA,-48.171667,-13.483333,"Árvore com 10m de altura, botões vináceos a esverdeados","BRA:UFPI:TEPB:0000021272",NA,"Terminalia actinophylla Mart."
"146",NA,"Cenargen","CEN","40007","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","G. Pereira-Silva",NA,NA,"4327","Glocimar Pereira-Silva",2000,11,7,"Brazil","Go","MINACU","Estrada Minaçu - Balsa ""Porto dos Paulistas"", cerca de 8,2 km de Minaçu (km marcados no rio Bonito).",-48.155833,-13.51667,"Área de influência da futura Hidrelétrica de Cana Brava.","BRA:Cenargen:CEN:0000040007",NA,"Terminalia actinophylla Mart."
"147",NA,"Cenargen","CEN","40257","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"4523","Bruno Machado Teles Walter",2000,11,7,"Brazil","Go","CAVALCANTE","Estrada de terra saindo da balsa do ""Porto dos Paulistas"" (no rio Tocantins) para o Buracão. À cerca de 800 m do rio.",-48.14278,-13.49556,"Planta comum em Matas secas. Futuro reservatório da Hidrelétrica Cana Brava.","BRA:Cenargen:CEN:0000040257",NA,"Terminalia actinophylla Mart."
"148",NA,"UFPI","TEPB","11054","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,NA,"A. Castro",1999,11,27,"Brazil","Piauí","Monsenhor Gil","Fazenda Saquinho",NA,NA,"árvore, flor marrom, frequente Ambiente: Cerrado","BRA:UFPI:TEPB:0000011054",NA,"Terminalia actinophylla Mart."
"149",NA,"UFPI","TEPB","10089","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,NA,"Graça et al.",1998,2,13,"Brazil","Piauí","Nazaré do Piauí","Estrada para Salvador",NA,NA,"Árvore, botões marrons Ambiente: Cerrado <ll>dwc_commonname:</ll> Catinga-de-porco","BRA:UFPI:TEPB:0000010089",NA,"Terminalia actinophylla Mart."
"150","2017-10-13T11:28:05.000+0000","JBRJ","RB","RB00072746","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","NILDA MARQUETE F. DA SILVA ET M. DA C. VALENTE",NA,NA,"4226","B.M.T. WALTER ET AL; AÉCIO AMARAL SANTOS ; ERNESTINO DE SOUZA GOMES GUARINO; ADEMIR ALVES DE SOUZA.",1998,7,14,"Brazil","Goiás","Campinaçu","NO ANTIGO VALE DO RIO BOA NOVA.",-48.383333,-13.766667,"ÁRVORE , APENAS A COPA FORA DA ÁGUA . FREQUÊNCIA NO LOCAL ;MADUROS CASTANHO-ESCUROS A AVERMELHADOS .","urn:catalog:JBRJ:RB:72746",NA,"Terminalia actinophylla Mart."
"151",NA,"Cenargen","CEN","31515","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"4226","Bruno Machado Teles Walter",1998,7,14,"Brazil","Go","CAMPINACU","No antigo vale do rio Boa Nova.",-48.38333,-13.76667,"Apenas a copa fora d`água. Reservatório em formação do AHE Serra da Mesa.","BRA:Cenargen:CEN:0000031515",NA,"Terminalia actinophylla Mart."
