"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"282",NA,"UFPB","JPB","4502","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"53",NA,"Moura, OT",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000004502",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"283",NA,"UFPB","JPB","24870","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"32",NA,"Aguiar, AJC",1900,1,1,"brazil","paraiba","mamanguape",NA,-35.125833,-6.838889,NA,"BRA:UFPB:JPB:0000024870",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.838889,-35.125833,"original coordinates"
"284",NA,"UFPB","JPB","1979","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB1979",NA,"Xavier, M",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000001979",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"285",NA,"UFPB","JPB","1789","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"JPB1789",NA,"Carneiro, F",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000001789",NA,"Cupania revoluta Radlk.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"286",NA,"UFPB","JPB","1221","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB1221",NA,"Espínola, MC",1900,1,1,"brazil","paraiba",NA,NA,0,0,NA,"BRA:UFPB:JPB:0000001221",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-7.12079672,-36.83226341,"centroide estado (0)"
"287",NA,"UFPB","JPB","28576","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"70",NA,"Freitas, GL; et al.",1900,1,1,"brazil","paraiba","bayeux",NA,0,0,NA,"BRA:UFPB:JPB:0000028576",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4525,-7.135753,-34.926627,"centroide mpo (0)"
"288",NA,"UFPB","JPB","19505","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"1471",NA,"Agra, MF; Góis, G",1900,1,1,"brazil","paraiba","santa rita",NA,-34.978056,-7.114167,NA,"BRA:UFPB:JPB:0000019505",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4549,-7.114167,-34.978056,"original coordinates"
"289",NA,"UFPB","JPB","28527","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"45",NA,"Veloso, TMG",1900,1,1,"brazil","paraiba","mamanguape",NA,-35.125833,-6.838889,NA,"BRA:UFPB:JPB:0000028527",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.838889,-35.125833,"original coordinates"
"290",NA,"UFPB","JPB","28472","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"194",NA,"Dionísio, GO",1900,1,1,"brazil","paraiba","sape",NA,-35.2325,-7.096389,NA,"BRA:UFPB:JPB:0000028472",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4555,-7.096389,-35.2325,"original coordinates"
"291",NA,"UFPB","JPB","28473","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA",NA,NA,"40",NA,"Dionísio, GO",1900,1,1,"brazil","paraiba","sape",NA,-35.2325,-7.096389,NA,"BRA:UFPB:JPB:0000028473",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4555,-7.096389,-35.2325,"original coordinates"
"292",NA,"UFPB","JPB","23644","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"1314",NA,"Barbosa, MR",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000023644",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"293",NA,"UFPB","JPB","24496","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"121",NA,"Moura, ACA; Porfírio",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000024496",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"294",NA,"UFPB","JPB","28526","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"177",NA,"Dionísio, GO",1900,1,1,"brazil","paraiba","sape",NA,-35.2325,-7.096389,NA,"BRA:UFPB:JPB:0000028526",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4555,-7.096389,-35.2325,"original coordinates"
"295",NA,"UFPB","JPB","1904","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB1904",NA,"Coutinho, AB",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000001904",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"296",NA,"UFPB","JPB","28875","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"4",NA,"Lima, ALA; Almeida, K",1900,1,1,"brazil","pernambuco","sao lourenco da mata",NA,0,0,NA,"BRA:UFPB:JPB:0000028875",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-35.10282,"centroide mpo (0)"
"297",NA,"UFPB","JPB","5321","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"1341",NA,"Moura, OT; Sousa, MA",1900,1,1,"brazil","paraiba","mamanguape",NA,-35.125833,-6.838889,NA,"BRA:UFPB:JPB:0000005321",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.838889,-35.125833,"original coordinates"
"298",NA,"UFPB","JPB","210","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB210",NA,"Xavier, LP",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000000210",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"299",NA,"UFPB","JPB","29046","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"174",NA,"Almeida, K; Silva, TMC da",1900,1,1,"brazil","pernambuco","sao lourenco da mata",NA,0,0,NA,"BRA:UFPB:JPB:0000029046",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-35.10282,"centroide mpo (0)"
"300",NA,"UFPB","JPB","29067","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"278",NA,"Nascimento, LM; Rodal, MJN",1900,1,1,"brazil","pernambuco","sao lourenco da mata",NA,0,0,NA,"BRA:UFPB:JPB:0000029067",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-35.10282,"centroide mpo (0)"
"301",NA,"UFPB","JPB","20118","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"4489",NA,"Agra, MF; Silva, PC da",1900,1,1,"brazil","paraiba","matureia",NA,0,0,NA,"BRA:UFPB:JPB:0000020118",NA,"Cupania revoluta Radlk.",NA,NA,4468,-7.284137,-37.358682,"centroide mpo (0)"
"302",NA,"UFPB","JPB","20175","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"4323",NA,"Agra, MF; et al.",1900,1,1,"brazil","paraiba","matureia",NA,0,0,NA,"BRA:UFPB:JPB:0000020175",NA,"Cupania revoluta Radlk.",NA,NA,4468,-7.284137,-37.358682,"centroide mpo (0)"
"303",NA,"UFPB","JPB","6039","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"490",NA,"Agra, MF",1900,1,1,"brazil","paraiba","santa rita",NA,-34.978056,-7.114167,NA,"BRA:UFPB:JPB:0000006039",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4549,-7.114167,-34.978056,"original coordinates"
"304",NA,"UFPB","JPB","22013","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB22013",NA,"Felix, LP; Miranda, CAB de",1900,1,1,"brazil","paraiba","mamanguape",NA,-35.125833,-6.838889,NA,"BRA:UFPB:JPB:0000022013",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.838889,-35.125833,"original coordinates"
"305",NA,"UFPB","JPB","28382","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"68",NA,"Dionísio, GO",1900,1,1,"brazil","paraiba","sape",NA,-35.2325,-7.096389,NA,"BRA:UFPB:JPB:0000028382",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4555,-7.096389,-35.2325,"original coordinates"
"306",NA,"UFPB","JPB","29226","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"2088",NA,"Barbosa, MR; et al.",1900,1,1,"brazil","paraiba","matinhas",NA,0,0,NA,"BRA:UFPB:JPB:0000029226",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4529,-7.120473,-35.772346,"centroide mpo (0)"
"307",NA,"UFPB","JPB","25517","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"1727",NA,"Barbosa, MR; et al.",1900,1,1,"brazil","paraiba","sape",NA,-35.2325,-7.096389,NA,"BRA:UFPB:JPB:0000025517",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4555,-7.096389,-35.2325,"original coordinates"
"308",NA,"UFPB","JPB","1903","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB1903",NA,"Coutinho, AB",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000001903",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"309",NA,"F","Botany",NA,"Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,"TYPE","4197",NA,"J. H. R. Schenck",1851,12,NA,"brazil",NA,NA,NA,-52.8731,-10.8339,NA,"44465b7e-940e-44ec-b909-db4472de6f37",NA,"Cupania revoluta Radlk.",NA,NA,NA,-10.8339,-52.8731,"original coordinates"
"310","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000884077","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,"TYPE","953",953,"George Gardner",1837,12,NA,"brazil","pernambuco",NA,NA,-38.194244,-8.376025,NA,"0151a169-d566-4ce3-9e60-89f6314e8528",NA,"Cupania revoluta Radlk.",NA,NA,NA,-8.376025,-38.194244,"original coordinates"
"311",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","33137","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"1959",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","maracas","Ca. 2Km ao n N de Maracás.",NA,NA,"Ambiente: Campo Rupestre. Afloramento rochoso. Habito: Arvorezinha, ca. 3m.","BRA:CEPLAC:CEPEC:0000033137",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3404,-13.497374,-13.497374,"centroide mpo"
"312",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","105433","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"278",NA,"L. M. Nascimento",NA,NA,NA,"brazil","pernambuco","sao lourenco da mata","Estação Ecológica do Tapacurá.",-34.950278,-8.012778,"Ambiente: Mata (na trilha). Solo areno-argiloso. Habito: Árvore, ca. 6,5m.","BRA:CEPLAC:CEPEC:0000105433",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.012778,-34.950278,"original coordinates"
"313","2017-10-12T14:12:50.000+0000","JBRJ","RB","RB01276021","Cupania revoluta Radlk.","aff.","Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"181",NA,"Santos, M.M.",NA,NA,NA,"brazil","bahia",NA,NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1276021",NA,"Cupania revoluta Radlk.",NA,NA,NA,-12.47295682,-12.47295682,"centroide estado"
"314",NA,NA,"Botany","L.2294365","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"brazil","ceara",NA,"Brasil, Estado de Ceara, Serra de Boturite",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2294365",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-5.09311398,-5.09311398,"centroide estado"
"315",NA,"MBM","MBM","181219","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Ferrucci, MS",NA,NA,"63182",NA,"Hatschbach, G; Hatschbach, M; Motta, JT",NA,NA,NA,"brazil","sergipe","indiaroba","Rodovia para Estância, km 2-3 ao norte",0,0,NA,"BRA:MBM:MBM:0000181219",NA,"Cupania revoluta Radlk.",NA,NA,3673,-11.475296,-37.528642,"centroide mpo (0)"
"316",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","93173","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"1321",NA,"M. J. N. Rodal",NA,NA,NA,"brazil","alagoas","murici","E. E. de Muricí.",-35.9075,-9.27,"Ambiente: Mata (na borda). Habito: Árvore, 7m.","BRA:CEPLAC:CEPEC:0000093173",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4034,-9.27,-35.9075,"original coordinates"
"317",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","105100","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"1740",NA,"H. P. Bautista",NA,NA,NA,"brazil","bahia","esplanada","Fazenda do Bu. Mata do Bonito.",-42.433333,-12.040556,"Ambiente: Mata Ombrófila Aberta. Habito: Árvore, aprox. 10m.","BRA:CEPLAC:CEPEC:0000105100",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3609,-12.040556,-42.433333,"original coordinates"
"318",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","107525","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"4",NA,"A. L. A. Lima",NA,NA,NA,"brazil","pernambuco","sao lourenco da mata","Estação Ecológica do Tapacurá.",-34.950278,-8.012778,"Ambiente: Mata (na trilha). Solo areno-argiloso. Habito: Árvore, ca. 20m.","BRA:CEPLAC:CEPEC:0000107525",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.012778,-34.950278,"original coordinates"
"319",NA,"MBM","MBM","220071","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Pereira, R",NA,NA,"1137",NA,"Pereira, R; et al.",NA,NA,NA,"brazil","pernambuco","buique","Subida para a Serra do Catimbau",0,0,NA,"BRA:MBM:MBM:0000220071",NA,"Cupania revoluta Radlk.",NA,NA,4154,-8.649471,-37.122599,"centroide mpo (0)"
"320",NA,"MBM","MBM","103234","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Arouck Ferreira, JDC",NA,NA,"153",NA,"Lima, J; Santos, MM",NA,NA,NA,"brazil","bahia","encruzilhada","Estrada Itambé - Encruzilhada",0,0,NA,"BRA:MBM:MBM:0000103234",NA,"Cupania revoluta Radlk.",NA,NA,3131,-15.595632,-40.998631,"centroide mpo (0)"
"321",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","106001","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"178",NA,"K. Almeida",NA,NA,NA,"brazil","pernambuco","sao lourenco da mata","Estação Ecológica do Tapacurá.",-34.950278,-8.012778,"Ambiente: Mata (no interior). Habito: Árvore,ca. 25m.","BRA:CEPLAC:CEPEC:0000106001",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.012778,-34.950278,"original coordinates"
"322",NA,"MBM","MBM","194012","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Pickel, DB",NA,NA,"43",NA,"Vasconcelos, JM",NA,NA,NA,"brazil","paraiba","areia","Escola",0,0,NA,"BRA:MBM:MBM:0000194012",NA,"Cupania revoluta Radlk.",NA,NA,4586,-6.95222,-35.703577,"centroide mpo (0)"
"323",NA,"IMA","MAC","14709","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"5840",NA,"R.P.Lyra-Lemos",NA,NA,NA,"brazil","alagoas","palmeira dos indios","Serra da Fazenda Fortaleza, Serra Velha.",-36.67,-9.351111,"Árvore ca. 3 m de altura. Botões ferrugíneos.; Caatinga.","BRA:IMA:MAC:0000014709",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4012,-9.351111,-36.67,"original coordinates"
"324","2009-01-28T10:14:35.000+0000","K","Herbarium","K000586236","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"953",NA,"Gardner",NA,NA,NA,"brazil",NA,NA,"Pernambuco",NA,NA,"HERBARIUM HOOKERIANUM 1867","http://specimens.kew.org/herbarium/K000586236",NA,"Cupania revoluta Radlk.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"325",NA,"IPA","IPA","74605","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"193",NA,"Tavares, S.",NA,NA,NA,"brazil","pernambuco",NA,"Zona da Mata",0,0,NA,"BRA:IPA:IPA:0000074605",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-8.3240949,-37.99303622,"centroide estado (0)"
"326",NA,"UFPE","UFP","55181","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Gomes, P.","2007-06-21T00:00:00.000+0000",NA,"349",NA,"Gomes, P.",NA,NA,NA,"brazil","pernambuco","agrestina","Inselbergue Pedra Cabeça de Velho",-36.010444,-8.391583,"HABITAT:Em trecho na rocha com maior acúmulo de solo.; DESC:árvore ca. de 5m. Inflorescência parad.;","BRA:UFPE:UFP:0000055181",NA,"Cupania revoluta Radlk.",NA,NA,4187,-8.391583,-36.010444,"original coordinates"
"327",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","90002","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"143",NA,"A. G. da Silva",NA,NA,NA,"brazil","pernambuco","brejo da madre de deus","Margem da estrada da Mata do Bituri.",NA,NA,"Ambiente: Mata Estacional. Habito: Árvore, 3m.","BRA:CEPLAC:CEPEC:0000090002",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4255,-8.075257,-8.075257,"centroide mpo"
"328",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","107537","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"24",NA,"E. S. da Silva",NA,NA,NA,"brazil","pernambuco","sao lourenco da mata","Estação Ecológica do Tapacurá.",-34.950278,-8.012778,"Ambiente: Mata (na trilha). Solo areno-argiloso. Habito: Árvore, ca. 1,5m.","BRA:CEPLAC:CEPEC:0000107537",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.012778,-34.950278,"original coordinates"
"329",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","105031","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. de O. Perdiz",NA,NA,"88",NA,"L. N. Silva",NA,NA,NA,"brazil","bahia","conde","Fazenda do Bu, margem da Mata da Maré com o pasto da Pedra Grande.",NA,NA,"Ambiente: Mata Ombrófila Aberta (na margem). Habito: Árvore, ca. 7m.","BRA:CEPLAC:CEPEC:0000105031",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3622,-11.827324,-11.827324,"centroide mpo"
