"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"63",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132679","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2011-08-15T00:00:00.000+0000",NA,"8950",NA,"Kollmann, L. ; Kollmann, R.L.",2006,4,29,"Brazil","Espírito Santo","Castelo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132679","Cupania ludowigii Somner & Ferrucci"
"64",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132665","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2012-09-14T00:00:00.000+0000",NA,"8860",NA,"Kollmann, L. et al.",2006,4,26,"Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132665","Cupania ludowigii Somner & Ferrucci"
"65",NA,"MBML","MBML-HERBARIO","28385","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Perdiz/2011",NA,NA,"1060",NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen",2006,5,18,"Brazil","Espírito Santo","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria",-40.431667,-20.093889,"Árvore 22m de alt. DAP 65cm. Fuste 4m. Frutos verdes. Mata em estágio de regeneração.","BRA:MBML:MBML-HERBARIO:0000028385","Cupania ludowigii Somner & Ferrucci"
"66","2014-07-07T18:21:30.000+0000","JBRJ","RB","RB00549794","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner",NA,NA,"620",NA,"C. V. Vidal; W. A. C. Carvalho",2006,7,27,"Brazil","Minas Gerais","São Gonçalo do Rio Abaixo","CVRD, Projeto Barragem Norte da Mina de Brucutu, Rio Una.",NA,NA,"Arbóreo.","urn:catalog:JBRJ:RB:549794","Cupania ludowigii Somner & Ferrucci"
"67","2018-03-23T09:44:12.000+0000","JBRJ","RB","RB00523381","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","COELHO,R.L.S.","2014-02-14T00:00:00.000+0000",NA,"3875",NA,"R. Marquete; N. Marquete, M. da C. Valente & J. C. Silva",2006,9,13,"Brazil","Espírito Santo","Santa Teresa","Estrada para a Reserva Biológica Santa Lúcia, na bifurcação próximo ao rio. Mata ao lado da estrada.",NA,NA,"Arbusto heliófito, ripário, com cerca de 3,5 metros de altura; folhas com folíolos cartáceos, concolores, opacos nas duas faces; frutos imaturos de cor verde.","urn:catalog:JBRJ:RB:523381","Cupania ludowigii Somner & Ferrucci"
"68",NA,"UNICAMP","UEC","149082","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"s.n.",NA,"Aguirre, G.H.; et al.",2005,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",0,0,NA,"BRA:UNICAMP:UEC:0000149082","Cupania ludowigii Somner & Ferrucci"
"70",NA,"UNICAMP","UEC","147048","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"189",NA,"Aguirre, G.H.; et al.",2005,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",0,0,NA,"BRA:UNICAMP:UEC:0000147048","Cupania ludowigii Somner & Ferrucci"
"71",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA107563","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2015-05-25T00:00:00.000+0000",NA,"325",NA,"Valente, A.",2004,1,30,"Brazil","Minas Gerais","Descoberto",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA107563","Cupania ludowigii Somner & Ferrucci"
"72",NA,"IF","SPSF","34339","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Natália M. Ivanauskas","2005-05-01T00:00:00.000+0000",NA,"5070",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes",2004,1,31,"Brazil","Sp","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Paraibuna, Floresta Ombrófila Densa.",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 12m de altura e 65cm de perímetro à altura do peito. Matriz 2613;","BRA:IF:SPSF:0000034339","Cupania ludowigii Somner & Ferrucci"
"73",NA,"IF","SPSF","34346","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","N.M.Ivanauskas","2005-05-01T00:00:00.000+0000",NA,"5079",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes",2004,1,30,"Brazil","Sp","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha Barra do Rio, Floresta Ombrófila Densa.",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 8m de altura e 32cm de perímetro à altura do peito. Matriz 2595;","BRA:IF:SPSF:0000034346","Cupania ludowigii Somner & Ferrucci"
"74",NA,"NY","NY","1009425","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"5604",NA,"L. de S. Leoni",2004,2,NA,"Brazil","Minas Gerais",NA,"CÃ³rrego de Lage. Ao lado da estrada.",0,0,NA,"a7be43d3-1035-42f7-ae73-aa172c917a4b","Cupania ludowigii Somner & Ferrucci"
"76",NA,"MBM","MBM","327889","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, RLG","2010-10-04T00:00:00.000+0000",NA,"1",NA,"Raggi, F; et al.",2004,8,3,"Brazil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA Peti (CEMIG)",0,0,"Arbóreo, 8m, frutos verdes. Floresta Estacional Semidecidual Montana. Mata da Usina","BRA:MBM:MBM:0000327889","Cupania ludowigii Somner & Ferrucci"
"77",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","82282","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,"2013-11-18T00:00:00.000+0000",NA,"5260",NA,"Lombardi, JA; Salino, A; França, GS",2003,7,31,"Brazil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG., Trilha depois do Bonserá cruzando o curso d'água, a esquerda.",-43.366667,-19.883333,NA,"BRA:UFMG:BHCB:0000082282","Cupania ludowigii Somner & Ferrucci"
"78",NA,"NY","NY","1009423","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"5511",NA,"L. de S. Leoni",2003,10,30,"Brazil","Minas Gerais",NA,"CÃ³rrego de Lage.",0,0,NA,"ff563e70-e950-4df7-b699-652f12b76715","Cupania ludowigii Somner & Ferrucci"
"79",NA,"UEFS","HUEFS","83679","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S.Ferrucci","2006-12-01T00:00:00.000+0000",NA,"55",NA,"Faustino, T.C.",2003,10,1,"Brazil","Bahia","Mucugê","Morro Fervido.",-41.333333,-12.983333,"Campo rupestre.","BRA:UEFS:HUEFS:0000083679","Cupania ludowigii Somner & Ferrucci"
"81",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","41305","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V.Somner","2010-05-27T00:00:00.000+0000",NA,"1204",NA,"F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto",2003,11,15,"Brazil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.",0,0,"Árvore, ca. 6m alt., borda de mata, presença de frutos.","BRA:UFJF:CESJ:0000041305","Cupania ludowigii Somner & Ferrucci"
"82",NA,"UnB","UB","18937","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, RLG","2009-09-24T00:00:00.000+0000",NA,"362",NA,"Pifano, DS",2002,5,24,"Brazil","Minas Gerais","Juiz de Fora","Morro do Imperador. Interior da mata no sentido da borda",0,0,"Frutos imaturos verdes e maduros marrons.; Planta heliófila; Mata.","BRA:UnB:UB:0000018937","Cupania ludowigii Somner & Ferrucci"
"83",NA,"UEFS","HUEFS","55816","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz & M.S.Ferrucci","2010-11-01T00:00:00.000+0000",NA,"54069",NA,"Harley, R.M.",2001,1,21,"Brazil","Bahia","Mucugê","Reserva do Projeto de Sempre-Viva. Perto da casa do Administrador antigo (Jean-Yves Domalain).",-41.333333,-12.983333,"Campo rupestre perturbado.","BRA:UEFS:HUEFS:0000055816","Cupania ludowigii Somner & Ferrucci"
"84",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","44844","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.L.G. Coelho","2009-09-25T00:00:00.000+0000",NA,"59",NA,"L.M. Versieux; T.C.Spósito",2001,9,20,"Brazil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Centro de Educação Ambiental da MBR. Lat.: 19º59'05""S; Lon.: 43º52'56""W; Alt.: ca. 850m.",0,0,"Em floresta estacional semidecídua montana. Arbóreo.","BRA:UFJF:CESJ:0000044844","Cupania ludowigii Somner & Ferrucci"
"85","2017-10-19T03:41:42.000+0000","JBRJ","RB","RB00383412","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","María S. Ferrucci & Genise V. Somner",NA,NA,"221",NA,"A.G. da Silva; A.M. da Silva, C.A.M. de Oliveira, L.M.do Nascimento",2000,1,19,"Brazil","Pernambuco","Brejo da Madre de Deus","Mata do Campo.",-36.385278,-8.196111,"Árvore com 7 m de altura. Frutos imaturos verdes","urn:catalog:JBRJ:RB:383412","Cupania ludowigii Somner & Ferrucci"
"87",NA,"IF","SPSF","26920","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.L.G.Coelho","2007-03-23T00:00:00.000+0000",NA,"167",NA,"F.A.R.D.P.Arzolla",2000,7,1,"Brazil","Sp","Mairiporã","P.E.Cantareira, Região de Águas Claras",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Porte arbóreo, frutos;","BRA:IF:SPSF:0000026920","Cupania ludowigii Somner & Ferrucci"
"88","2017-10-19T03:41:40.000+0000","JBRJ","RB","RB00383405","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","María S. Ferrucci & Genise V. Somner","2006-10-10T00:00:00.000+0000",NA,"16",NA,"C.A.M. de Oliveira; A.G. da Silva, A.M. da Silva, L.M.Nascimento",1999,6,14,"Brazil","Pernambuco","Brejo da Madre de Deus","Mata da Rita.",-36.400556,-8.202222,"Árvore com cerca de 5m altura. Frutos imaturos verdes. Frequente","urn:catalog:JBRJ:RB:383405","Cupania ludowigii Somner & Ferrucci"
"89",NA,"UFPB","JPB","54197","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS; Somner, GV","1947-01-01T00:00:00.000+0000",NA,"4912",NA,"Braga, JMA; Somner, GV; Silva, IM",1998,7,15,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Monte Serrat, estrada principal.",0,0,"Árvore 3,5 m alt. Frutos verdes arilo cor de laranja. As sementes internamente apresentam substância pegajosa.","BRA:UFPB:JPB:0000054197","Cupania ludowigii Somner & Ferrucci"
"90",NA,"MBML","MBML-HERBARIO","8205","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Perdiz/2011",NA,NA,"574",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1998,9,15,"Brazil","Espírito Santo","Fundão","Goiapaba-Açu",-40.472222,-19.914167,"Chapada. Árvore 12m. DAP 20cm. Fuste 8m. Frutos amarelos.","BRA:MBML:MBML-HERBARIO:0000008205","Cupania ludowigii Somner & Ferrucci"
"91",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","10924","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.A.Pereira","2012-09-25T00:00:00.000+0000",NA,"1",NA,"A.A.Frazão; et al.",1997,6,4,"Brazil","Pernambuco","Bonito","Reserva Ecológica Municipal",NA,NA,"Árvore ca. 5 m alt.; ramos verde-amarronzados; folhas sub coriáceas; frutos imaturos verdes.","BRA:UFRPE:HST:0000010924","Cupania ludowigii Somner & Ferrucci"
"93",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA107551","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2010-04-20T00:00:00.000+0000",NA,"385",NA,"Lopes, W.P.",1997,9,11,"Brazil","Minas Gerais","Marliéria",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA107551","Cupania ludowigii Somner & Ferrucci"
"95",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","7519","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-05-16T00:00:00.000+0000",NA,"2513",NA,"G.F. Arbocz",1996,2,3,"Brazil","Mg","Ouro Branco","Coletado nas proximidades do município de Ouro Branco.",NA,NA,NA,"BRA:JBP:HPL:0000007519","Cupania ludowigii Somner & Ferrucci"
"96","2016-05-23T12:55:21.000+0000","JBRJ","RB","RB00333960","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Maria S. Ferrucci & Genise V. Somner","2006-01-01T00:00:00.000+0000",NA,"218",NA,"P.R. do C. Farag",1996,4,10,"Brazil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá. Vertente Oeste da Serra. REBIO do Tinguá",NA,NA,"Arvore ca de 14m de altura, ritidoma castanho claro com ranhuras disformes, liquens verdes, casca viva bege-clara com manchas avermelhadas, folhas concolores verde lustrosa em ambas as faces, frutos maduros vinosos","urn:catalog:JBRJ:RB:333960","Cupania ludowigii Somner & Ferrucci"
"97","2017-10-11T06:04:04.000+0000","JBRJ","RB","RB01183575","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"2789",NA,"L.S. Leoni",1995,2,NA,"Brazil","Minas Gerais","Minas Gerais","Serra da Araponga, sopé da Pedra do Pato.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183575","Cupania ludowigii Somner & Ferrucci"
"98",NA,"USP","SPF","105011","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS","2007-01-01T00:00:00.000+0000",NA,"PCD1786",NA,"Melo, E",1995,4,25,"Brazil","Bahia","Lençóis",NA,-41.452778,-12.456667,NA,"BRA:USP:SPF:0000105011","Cupania ludowigii Somner & Ferrucci"
"101",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","17921","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S.Ferrucci","1996-01-01T00:00:00.000+0000",NA,"PCD 1786",NA,"E.Melo; M.C.Ferreira, A.Pereira, J.Costa",1995,4,25,"Brazil","Bahia","Lençóis","Chapadinha",-41.452778,-12.456667,"Árvore ca. 20 m alt.; botões florais branco-amarelado; flores de cálice verde, corola alva; frutos imaturos verdes, de formato achatado.","BRA:UFRPE:HST:0000017921","Cupania ludowigii Somner & Ferrucci"
"102","2017-10-18T18:07:30.000+0000","JBRJ","RB","RB00606358","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner & Ferrucci","2002-10-27T00:00:00.000+0000","PARATYPE","2447",NA,"J.M.A. Braga",1995,6,1,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, proximidade do abrigo III, Beira de estrada.",-44.566667,-22.25,"Arvoreta ca. 4m de altura. Folhas membranáceas. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:606358","Cupania ludowigii Somner & Ferrucci"
"105","2017-10-16T23:19:25.000+0000","JBRJ","RB","RB00674169","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner",NA,NA,"808",NA,"M.G. Bovini; J.M.A. Braga",1995,6,21,"Brazil","Rio de Janeiro","Itatiaia","Parcela 1, Programa Mata Atlantica.",NA,NA,"Arbusto semi heliofilo ca 2 m folhas cartaceas concolores. Frutos imaturos escuros","urn:catalog:JBRJ:RB:674169","Cupania ludowigii Somner & Ferrucci"
"110","2016-10-04T14:32:24.000+0000","JBRJ","RB","RB01183571","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"3034",NA,"L.S. Leoni",1995,9,3,"Brazil","Minas Gerais","Minas Gerais","Serra da Araponga, Fazenda Neblina. Cascata da trilha Triste.",-42.483333,-20.716667,NA,"urn:catalog:JBRJ:RB:1183571","Cupania ludowigii Somner & Ferrucci"
"111",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","7122","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2005-01-14T00:00:00.000+0000",NA,"1574",NA,"H. Lorenzi",1994,6,18,"Brazil","Sp","Jacareí","Coletado ao longo da rodovia Carvalho Pinto, em construção na Mata Atlântica.",NA,NA,NA,"BRA:JBP:HPL:0000007122","Cupania ludowigii Somner & Ferrucci"
"112",NA,"UFV","VIC","017047","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"s.n.",NA,"Lopes, W.P.; et al.",1994,8,4,"Brazil","Minas Gerais","Viçosa","Jardim Botânico Projeto JB II",0,0,"Árvore deca de 4,5 m, casca róseo avermelhadas, alburno bege claro, individuo n°1216.; Árvore de ca 4,5 m, casca rósea avermelhada, alburno bege claro, ind n°1216.","BRA:UFV:VIC:0000017047","Cupania ludowigii Somner & Ferrucci"
"113",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","162462","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"331",NA,"Lima, MPM; et al.",1994,9,15,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Abrigo Macieiras.",-44.566667,-22.25,"Árvore ca. 7 m de altura, frutos deiscentes; frutos indeiscentes, castanhos com sementes com testa negra nitida, com ariloide amarelo recobrindo até a região mediana da testa.","BRA:UFMG:BHCB:0000162462","Cupania ludowigii Somner & Ferrucci"
"116","2016-10-04T14:25:38.000+0000","JBRJ","RB","RB01183561","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"2659",NA,"L.S. Leoni",1994,10,14,"Brazil","Minas Gerais","Minas Gerais","Serra da Araponga, Fazenda Neblina.",-42.483333,-20.716667,NA,"urn:catalog:JBRJ:RB:1183561","Cupania ludowigii Somner & Ferrucci"
"117",NA,"UFV","VIC","020244","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"2197",NA,"Meira, Neto J A",1994,10,NA,"Brazil","Minas Gerais","Viçosa","Mata da Sivicultura",0,0,"Planta jovem de 0,6 m de altura","BRA:UFV:VIC:0000020244","Cupania ludowigii Somner & Ferrucci"
"118","2016-10-04T14:27:18.000+0000","JBRJ","RB","RB01183564","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"2108",NA,"L.S. Leoni",1993,2,14,"Brazil","Minas Gerais","Carangola","Ribeirão do José, Fazenda Cachoeira Torta.",-42.283333,-20.7,NA,"urn:catalog:JBRJ:RB:1183564","Cupania ludowigii Somner & Ferrucci"
"119","2016-10-04T14:11:46.000+0000","JBRJ","RB","RB01183546","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"2122",NA,"L.S. Leoni",1993,3,6,"Brazil","Minas Gerais","Minas Gerais","Serra da Araponga, Fazenda Neblina. Parque Estadual Serra do Brigadeiro",-42.483333,-20.716667,NA,"urn:catalog:JBRJ:RB:1183546","Cupania ludowigii Somner & Ferrucci"
"120","2014-07-22T14:06:20.000+0000","JBRJ","RB","RB00383623","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz","2011-01-01T00:00:00.000+0000",NA,"297",NA,"C.M. Vieira; L.C. Gurken",1993,7,17,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Fazendo Ouro Verde.",NA,NA,"árvore com 9m altura; folhas concolores; frutos verde-amarelados; pedúnculo verde","urn:catalog:JBRJ:RB:383623","Cupania ludowigii Somner & Ferrucci"
"121",NA,"Instituto de Botânica, IBT","SP","266968","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"1244",NA,"Cordeiro, I",1993,8,31,"Brazil","São Paulo","São Paulo","Interlagos. SESC Interlagos, capoeira junto ao recanto infantil.",0,0,NA,"BRA:IBt:SP:0000266968","Cupania ludowigii Somner & Ferrucci"
"122","2016-10-04T14:30:37.000+0000","JBRJ","RB","RB01183569","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"2228",NA,"L.S. Leoni",1993,8,11,"Brazil","Minas Gerais","Minas Gerais","Serra da Grama, sopé da Pedra do Pato, Parque Estadual, Fazenda J. Pequeno.",-42.466667,-20.7,NA,"urn:catalog:JBRJ:RB:1183569","Cupania ludowigii Somner & Ferrucci"
"123",NA,"Instituto de Botânica, IBT","SP","347334","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"379",NA,"Tomasulo, PLB",1993,8,11,"Brazil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapety",0,0,NA,"BRA:IBt:SP:0000347334","Cupania ludowigii Somner & Ferrucci"
"124","2017-10-06T21:07:21.000+0000","JBRJ","RB","RB00606392","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner & Ferrucci","2002-10-27T00:00:00.000+0000","PARATYPE","939",NA,"L. Sylvestre",1993,11,11,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Estrada entre a sede do PNI e o abrigo nº 3.",-44.566667,-22.25,"Árvore com 10m de altura. Ramos jovens com pelos ferrugineos. Folhas verdesa discolores. Frutos passados castanhos, abertos. Botões verdes.","urn:catalog:JBRJ:RB:606392","Cupania ludowigii Somner & Ferrucci"
"127",NA,"IF","SPSF","15368","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,"437",NA,"J.A.Pastore & L.Marino",1992,10,16,"Brazil","Sp","São Paulo","Serra da Cantareira",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m altura, frutos imaturos e maduros de coloração verde. Sementes castanho9 escuras.; GEOGRAFIA: região do Engordador;","BRA:IF:SPSF:0000015368","Cupania ludowigii Somner & Ferrucci"
"128","2017-10-18T17:06:23.000+0000","JBRJ","RB","RB00606391","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner & Ferrucci","2002-10-27T00:00:00.000+0000","PARATYPE","3778",NA,"H.C. de Lima",1990,6,1,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Sítio Fazenda Velha, caminho para São Caetano, antes da parcela 2. Mata de encosta.",NA,NA,"Árvore com 7 m de altura. Tronco com casca lisa e alvo-acinzentada. DAP: 10 cm. Frutos jovens esverdeados.","urn:catalog:JBRJ:RB:606391","Cupania ludowigii Somner & Ferrucci"
"130","2016-10-04T14:28:57.000+0000","JBRJ","RB","RB01183565","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"1246",NA,"L.S. Leoni; C. Medeiros",1990,9,16,"Brazil","Minas Gerais","Carangola","Rio Carangola, acima da Ilha Alamanda.",-42.016667,-20.716667,NA,"urn:catalog:JBRJ:RB:1183565","Cupania ludowigii Somner & Ferrucci"
"131","2017-10-18T13:27:32.000+0000","JBRJ","RB","RB00606428","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G. V. Sonner",NA,NA,"188",NA,"C. M. B. Correia; Et al",1990,9,12,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha.",-42.05,-22,"Árvore, 12 m de altura. Folhas discolores. Frutos imaturos verdes lustrosos.","urn:catalog:JBRJ:RB:606428","Cupania ludowigii Somner & Ferrucci"
"132","2017-10-19T11:33:09.000+0000","JBRJ","RB","RB00600616","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner","2013-01-30T00:00:00.000+0000",NA,"493",NA,"S. de V. A. Pessoa; C.M.B.Correia, L.C. de S. Silva & J.C.Silva",1989,8,31,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha, caminho para a Pedra S. Francisco.",NA,NA,"Árvore, ca. 12m. de altura, heliófila, folhas discolores verdes, frutos imaturos verdes.","urn:catalog:JBRJ:RB:600616","Cupania ludowigii Somner & Ferrucci"
