"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"146",NA,"UNICAMP","UEC","136202","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.","2015-04-01T00:00:00.000+0000",NA,"193",NA,"Kinoshita, L.S.; Galvão, J.C.; Antunes, R.M.; Seco, R.C.; Arzolla, FARDP",2004,10,13,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Mata Atlântica. Trilha para o Rio Taquaral.",-48,-24.552778,NA,"BRA:UNICAMP:UEC:0000136202",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"147",NA,"UNIVILLE","JOI","1582","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,NA,NA,"Esemann-Quadros, K.",2003,9,13,"Brazil",NA,NA,NA,NA,NA,"Doação da Profª Karin, Floresta Nacional de Três Barras; HABITO: terrestre","BRA:UNIVILLE:JOI:0000001582",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"148",NA,"MBM","MBM","339203","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Vieira, F","2007-01-30T00:00:00.000+0000",NA,"s.n.",NA,"Esemann-Quadros, K",2003,NA,NA,"Brazil","Santa Catarina","Canoinhas",NA,0,0,"Terrestre","BRA:MBM:MBM:0000339203",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"150",NA,"Universidade Regional de Blumenau, FURB","FURB","3164","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Geremias, O.",2001,2,9,"Brazil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.087778,-27.056667,"Projeto FNMA. Fitossociologia.","BRA:FURB:FURB:0000003164",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"152",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","70805","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"3442",NA,"Silva, JM; Barbosa, E; Goldenberg, R",2001,9,13,"Brazil","Paraná","Rio Branco do Sul","Serra do Brumado., Rodovia PR 90.",0,0,"Capão junto ao campo da encosta da colina. Arbóreo, 10m. Capítulo vinoso.","BRA:UFMG:BHCB:0000070805",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"153",NA,"IF","SPSF","30827","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"3442",NA,"J.M.Silva",2001,9,13,"Brazil","Pr","Rio Branco do Sul","serra do Bromado",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000030827",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"155",NA,"MBM","MBM","261193","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G",NA,NA,"3436",NA,"Silva, JM; Barbosa, E; Goldenberg, R",2001,9,13,"Brazil","Paraná","Rio Branco do Sul","Rod. PR-090, Serra do Brumado",0,0,NA,"BRA:MBM:MBM:0000261193",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"156",NA,"IAC","IAC","39504","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","R.B. Torres","2002-10-06T00:00:00.000+0000",NA,"1244",NA,"R.B. Torres et al.",2000,6,6,"Brazil","Minas Gerais","Camanducaia","Mata do Romulo",-46.1447,-22.7553,"UTM(23)= 399 649 L e 7.486.177 N, 1563 m.s.m.","BRA:IAC:IAC:0000039504",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"159",NA,"UNICAMP","UEC","113743","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"30",NA,"Kamino, L.H.Y.; França, G.S.; Stehmann, J.R.",2000,6,20,"Brazil","Minas Gerais","Camanducaia","Divisa com município de Gonçalves. Mata do Altair.",-45.936667,-22.713889,"Arbóreo, 12m.; Mata de altitude","BRA:UNICAMP:UEC:0000113743",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"160",NA,"IAC","IAC","40943","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.C. Bernacci et al.","2000-08-08T00:00:00.000+0000",NA,"2924",NA,"L.C. Bernacci; G.A.D.C. Franco; E.L.M. Catharino; G. Durigan & E. Furlan",2000,8,8,"Brazil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro",-47.092482,-23.714883,NA,"BRA:IAC:IAC:0000040943",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"161",NA,"Universidade Estadual de Londrina, UEL","FUEL","27631","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-08-22T00:00:00.000+0000",NA,"s.n.",NA,"Pavão, OC; et al.",2000,8,29,"Brazil","Paraná","Curiúva","Sítio Torre Alta",0,0,"Arvore 10m; frutos compostos creme-amarelados; Borda da mata.","BRA:UEL:FUEL:0000027631",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"163",NA,"Universidade Regional de Blumenau, FURB","FURB","3229","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,NA,NA,"Sobral, M.",2000,11,24,"Brazil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.087778,-27.056667,"860, F7.","BRA:FURB:FURB:0000003229",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"164",NA,"UFPR","UPCB","54707","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2007-04-19T00:00:00.000+0000",NA,"1217",NA,"D#?#Eça Neves, F.F.",1999,7,31,"Brazil","São Paulo","Jundiaí","Base de Estudo de Ecologia e Educação, Ambiental ""Miguél castarde"", Serra do Japi.",NA,NA,"Árvore até 4m. Trilha do Mirante, borda da trilha..","BRA:UFPR:UPCB:0000054707",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"165",NA,"PNFM","IRAI","6044","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cordeiro, J.; Barbosa, E.","2012-01-01T00:00:00.000+0000",NA,"1280",NA,"Dunaiski Jr, A.",1999,8,21,"Brazil","Paraná","Piraquara","Mananciais da Serra",0,0,"Árvore, 6 m","BRA:PNFM:IRAI:0000006044",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"166",NA,"MBM","MBM","277483","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Ulhmann, A",NA,NA,"140",NA,"Linsingen, L von",1999,9,6,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",0,0,NA,"BRA:MBM:MBM:0000277483",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"167",NA,"IAC","IAC","38558","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","J. Semir & J.R. Stehmann","2002-09-13T00:00:00.000+0000",NA,"794",NA,"R.B. Torres & E.V. Franceschinelli et al.",1999,10,13,"Brazil","Minas Gerais","Camanducaia","Mata dos Mota",-46.1447,-22.7553,NA,"BRA:IAC:IAC:0000038558",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"168",NA,"UFU","HUFU","41641","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.N.","2005-12-01T00:00:00.000+0000",NA,"130",NA,"Cavalheiros, A.L.; et al.",1999,10,14,"Brazil","Paraná","Ventania","Sítio dos Pinheiros",0,0,"Árvore, ca. 5 m. Frutos maduros amarelos.; Borda da mata.","BRA:UFU:HUFU:0000041641",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"169",NA,"UNICAMP","UEC","114930","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"672",NA,"Leite, E.C.",1998,6,5,"Brazil","São Paulo","Jundiaí","Reserva biológica municipal da Serra do Japí.",-46.25,-23.25,"4m","BRA:UNICAMP:UEC:0000114930",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"170",NA,"Universidade Regional de Blumenau, FURB","FURB","1328","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A","2007-01-01T00:00:00.000+0000",NA,NA,NA,"Souza, L.R.M.",1998,7,21,"Brazil","Paraná","Piraí do Sul","Fazenda Paraí Mirim.",NA,NA,NA,"BRA:FURB:FURB:0000001328",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"171",NA,"Instituto de Botânica, IBT","SP","402638","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2016-07-01T00:00:00.000+0000",NA,"s.n.",NA,"Souza, LRM; Francisco, EM",1998,7,21,"Brazil","Paraná","Piraí do Sul","Fazenda Piraí Mirim",0,0,NA,"BRA:IBt:SP:0000402638",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"172",NA,"UEM","HUEM","10653","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.","2009-09-25T00:00:00.000+0000",NA,"258",NA,"W. Maschio",1998,8,18,"Brazil","Paraná","Colombo","Mata a 500m da Embrapa na estrada da Ribeira, Floresta Ombrófila Mista",0,0,"Árvore; flor branca","BRA:UEM:HUEM:0000010653",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"173",NA,"MBML","MBML-HERBARIO","8647","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","M. Monge/VIII-2011",NA,NA,"324",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1998,8,13,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria",-40.683611,-19.931111,"Fundo de vale. Árvore.","BRA:MBML:MBML-HERBARIO:0000008647",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"176",NA,"UFPR","UPCB","32413","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A.","1998-01-01T00:00:00.000+0000",NA,NA,NA,"Gatti, G.",1997,10,14,"Brazil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin",NA,NA,"Árvore, 7m, capítulos reunidos na axila das folhas. Beira de estrada..","BRA:UFPR:UPCB:0000032413",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"177",NA,"MBM","MBM","225209","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A",NA,NA,"s.n.",NA,"Gatti, G; et al.",1997,10,14,"Brazil","Paraná","Telêmaco Borba","Parque Ecológico",0,0,NA,"BRA:MBM:MBM:0000225209",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"178",NA,"IF","SPSF","22223","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"97",NA,"L.C.Souza",1997,10,24,"Brazil","Sp","Itaberá","mata",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000022223",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"179",NA,"NY","NY","798079","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A. Uhlmann","1998-01-01T00:00:00.000+0000",NA,NA,NA,"G. Gatti",1997,10,14,"Brazil","ParanÃ¡",NA,"Parque EcolÃ³gico/ Klabin",-50.57,-24.33,NA,"c71f613f-45fc-4c14-868c-b71aed60bed4",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"180",NA,"UNICAMP","UEC","98151","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"511",NA,"Torezan, J.M.; et al.",1997,12,10,"Brazil","São Paulo","Bom Sucesso de Itararé","Fazenda Nicolau.",0,0,"Árvore com 15m. Fruto ferrugíneo. Pappus de cor esbranquiçada.; Floresta estacional montana, borda da mata.","BRA:UNICAMP:UEC:0000098151",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"181",NA,"IF","SPSF","22542","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"511",NA,"J.M.Torezan",1997,12,10,"Brazil","Sp","Itararé","floresta estacional montana",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000022542",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"183",NA,"US","Botany","3346055","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"1483",NA,"O. S. Ribas, J. M. Silva & E. L. Barbosa",1996,8,17,"Brazil","Paraná",NA,"Sitio do Belizario (mun. Campina Grande do Sul) Paraná",NA,NA,NA,"http://n2t.net/ark:/65665/37813ed41-d55c-4ba4-90ed-fbd6f9a791db",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"184","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964550","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Robinson, H.",NA,NA,"1483",NA,"Silva, J.M.; Barbosa, E.; Ribas, O.S.",1996,8,17,"Brazil",NA,"Campina Grande do Sul","Sítio do Belizário.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000964550",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"185",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","27697","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cervi, A.C.","1997-01-01T00:00:00.000+0000",NA,"6164",NA,"Cervi, A.C.",1996,8,17,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.",NA,NA,"árvore, flor inflorescências creme, 5m altura","BRA:UFSC:FLOR:0000027697",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"186","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964549","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cervi, A.C.",NA,NA,"6164",NA,"Santos, E.P.; Cervi, A.C.",1996,8,17,"Brazil",NA,"Jaguariaíva","Parque Estadual do Cerrado.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000964549",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"191",NA,"IF","SPSF","20693","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,NA,NA,"L.A.Bucci",1996,10,13,"Brazil","Sp","Campos do Jordão","condominio Jardim Nova Suica",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000020693",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"192","2014-09-17T05:30:00.000+0000","MO","MO","3364057","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","H. Robinson","1996-01-01T00:00:00.000+0000",NA,"Carvalho 6230",NA,"André M. de Carvalho|Sérgio C. de Sant'Ana",1996,NA,NA,"Brazil","Bahia",NA,"Municipio de Itacare, Coletas entre os Km 20 a 23 da estrada Serra Granda/Itacare Regiao da mata Higrofila sul Baiana",NA,NA,NA,"urn:catalog:MO:Tropicos:3364057","http://www.tropicos.org/Specimen/3364057","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"193",NA,"UNICAMP","UEC","76645","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"8920",NA,"Souza, V.C.; et al.",1995,8,20,"Brazil","São Paulo","Itararé","Estrada Itararé-Bom Sucesso de Itararé, ca 17 km de Itararé. Fazenda Ibiti (Ripasa).",0,0,"Árvore, 4m alt. estilete vinho; anteras róseas; pappus creme.; Campo na beira de um córrego","BRA:UNICAMP:UEC:0000076645",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"195",NA,"Instituto de Botânica, IBT","SP","337070","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J",NA,NA,"2156",NA,"Wanderley, MGL; Melo, MMR; Rossi, L; Catharino, ELM; Oliveira, CF",1995,8,1,"Brazil","São Paulo","Embu","Serra de Itatuba, Clube Paratodos.",0,0,NA,"BRA:IBt:SP:0000337070",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"196",NA,"UFPR","UPCB","27470","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Silva, S.M.","1996-07-01T00:00:00.000+0000",NA,"47",NA,"Carrião, D.J.S.",1995,10,21,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",NA,NA,"Árvore, 5m, flor branca..","BRA:UFPR:UPCB:0000027470",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"198",NA,"Instituto de Botânica, IBT","SP","278741","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2017-01-01T00:00:00.000+0000",NA,"1549",NA,"Rossi, L; Catharino, ELM",1994,7,16,"Brazil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina, Fazenda Floresta",0,0,NA,"BRA:IBt:SP:0000278741",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"200",NA,"Instituto de Botânica, IBT","SP","278722","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2017-01-01T00:00:00.000+0000",NA,"486",NA,"Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R",1994,8,16,"Brazil","São Paulo","Joanópolis","Estrada para a Cachoeira dos Pretos",0,0,NA,"BRA:IBt:SP:0000278722",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"201",NA,"Instituto de Botânica, IBT","SP","278736","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2017-01-01T00:00:00.000+0000",NA,"584",NA,"Kawasaki, ML; Franco, GADC",1994,8,18,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira",0,0,NA,"BRA:IBt:SP:0000278736",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"202",NA,"UFPR","UPCB","23874","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Silva, S.M.","1995-03-28T00:00:00.000+0000",NA,NA,NA,"Silva, S.M.",1994,8,5,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado",NA,NA,"Árvore, ca. 7m, com frutos. Ambiente florestal em meio ao Cerrado típico..","BRA:UFPR:UPCB:0000023874",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"204",NA,"UNICAMP","UEC","75698","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"23874",NA,"Silva, S.M.; et al.",1994,8,5,"Brazil","Paraná","Jaguariaíva","Parque estadual do cerrado",0,0,"Árvore de aproximadamente 07 metros de altura; com frutos.; Ambiente florestal em meio ao cerrado típico.","BRA:UNICAMP:UEC:0000075698",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"205",NA,"UNICAMP","UEC","120933","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"2941",NA,"Barreto, K.D.; Fernandes, G.D.; Gouvea, J.",1994,8,17,"Brazil","São Paulo","Itararé","Pedreira Cobastalco.",-49.212861,-24.300722,"Arvoreta, 3m alt.; flores creme e lilases.; Campo rupestre","BRA:UNICAMP:UEC:0000120933",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"206",NA,"IF","SPSF","18428","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,NA,NA,"J.Y.Tamashiro 486",1994,8,16,"Brazil","Sp","Joanópolis","estrada para a cachoeira dos pretos",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000018428",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"208",NA,"IF","SPSF","20918","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"2941",NA,"K.D.Barreto",1994,8,17,"Brazil","Sp","Itararé","Pedreira Cobastalco",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo rupestre&nf;;","BRA:IF:SPSF:0000020918",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"209",NA,"IF","SPSF","17766","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"584",NA,"M.L.Kawazaki & G.A.D.C. Franco",1994,8,18,"Brazil","Sp","Cunha","P.E.Serra do Mar - Núcleo Cunha",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000017766",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"210",NA,"Universidade Estadual Paulista, UNESP","HRCB","18482","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Monge, M.; Semir, J.","2013-06-01T00:00:00.000+0000",NA,"325",NA,"Ávila, N.S.",1994,9,12,"Brazil","São Paulo","São Paulo","Camping Ana Paula - região sul",-46.774444,-23.9,"Árvore 8 m alt., capítulos axilares verde-ferrugíneos.","BRA:UNESPRC:HRCB:0000018482",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"212",NA,"Instituto de Botânica, IBT","SP","278737","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2017-01-01T00:00:00.000+0000",NA,"2037",NA,"Catharino, ELM; Esteves, GL; Rodrigues, EA; Shirasuna, RT",1994,9,28,"Brazil","São Paulo","Bananal","Serra da Bocaina, Alto do Morro da Antena",0,0,NA,"BRA:IBt:SP:0000278737",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"216","2015-01-23T23:13:00.000+0000","MO","MO","3364401","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","H. Robinson","1995-01-01T00:00:00.000+0000",NA,"Thomas 10685",NA,"W. Wayt Thomas|L.A.M. Silva|Talmon S. dos Santos|André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana",1994,9,28,"Brazil","Bahia",NA,"Mun. IIheus, 2.0 km NNE of Banco de Vitorai on raod leading to west edge of Mata da Esperance. Some large trees recently logged. Disturbed southern Bahina wet forest",-39.09111,-14.77722,NA,"urn:catalog:MO:Tropicos:3364401","http://www.tropicos.org/Specimen/3364401","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"217",NA,"UNICAMP","UEC","120936","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"01093",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",1993,8,25,"Brazil","São Paulo","Campos do Jordão","Parque da Ferradura",-47.55,-22.566667,"Árvore, 4,00m alt. Floração, sadia, tronco liso, sem látex, flor creme, fruto ausente.; Mata de altitude","BRA:UNICAMP:UEC:0000120936",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
