"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"133","2014-07-07T22:23:36.000+0000","JBRJ","RB","RB00673842","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes","1990-08-20T00:00:00.000+0000",NA,"384","Regina H.P. Andreata; Et al.",1982,1,14,"Brazil","Rio de Janeiro","Rio de Janeiro","Itaipuaçu, Pico Alto Moirão.",NA,NA,"Arbusto, folha discolor, fruto verde.","urn:catalog:JBRJ:RB:673842",NA,"Posoqueria acutifolia Mart."
"134",NA,"Universidade Estadual de Londrina, UEL","FUEL","38425","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, SL","2001-01-29T00:00:00.000+0000",NA,"480","Jung-Mendaçolli, SL",1981,11,11,"Brazil","São Paulo","Cananéia","Ilha do Cardoso",0,0,"Arvore ca. 10m; flores brancas; coletadas na restinga do Pereirinha.","BRA:UEL:FUEL:0000038425",NA,"Posoqueria acutifolia Mart."
"135",NA,"IF","SPSF","33505","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"480","S.L.Jung",1981,11,11,"Brazil","Sp","Cananéia","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","BRA:IF:SPSF:0000033505",NA,"Posoqueria acutifolia Mart."
"138","2014-07-22T13:35:13.000+0000","JBRJ","RB","RB00349271","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes",NA,NA,"11281","D. Sucre; J. Gomes",1980,9,3,"Brazil","Rio de Janeiro","Rio de Janeiro","Ilha Grande dos Porcos.",NA,NA,"3m de altura. Material estéril","urn:catalog:JBRJ:RB:349271",NA,"Posoqueria acutifolia Mart."
"139","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","136199","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Rosa, N.A.","1981-01-01T00:00:00.000+0000",NA,"3974","Mike Hopkins",1980,11,27,"Brazil","São Paulo",NA,"Reserva Biológica do alto da serra Paranapiacaba.",NA,NA,NA,"urn:catalog:inpa:herbarium:167126",NA,"Posoqueria acutifolia Mart."
"140",NA,"NY","NY","02728938","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"3974","N. A. Rosa",1980,11,27,"Brazil","SÃ£o Paulo",NA,"Reserva BiolÃ³gica do alto da serra Paranapiacaba",-46.3,-23.75,NA,"4d3b89b6-da27-4675-8218-387c687ef2ef",NA,"Posoqueria acutifolia Mart."
"141",NA,"UNICAMP","UEC","13909","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, S.L.","2001-01-23T00:00:00.000+0000",NA,"6987","Prance, G.T.; et al.",1978,2,2,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, perto de cananéia",0,0,"árvore 15 m, frutos verdes escuro; restinga e mata","BRA:UNICAMP:UEC:0000013909",NA,"Posoqueria acutifolia Mart."
"142",NA,"UNICAMP","UEC","14072","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, S.L.","2001-01-29T00:00:00.000+0000",NA,"8789","Shepherd, G.J.; et al.",1978,10,13,"Brazil","São Paulo","Cananéia","Ilha do Cardoso",0,0,"árvore 10m, flores cremes.; restinga","BRA:UNICAMP:UEC:0000014072",NA,"Posoqueria acutifolia Mart."
"143",NA,"NY","NY","02728934","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"17898","R. M. Harley",1977,1,12,"Brazil","Bahia",NA,"Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low latitude, between IBDF field hut and gates of the Parque Nacional.",-39.42,-16.88,NA,"25cae016-01f1-4dbd-95db-d2b4bf62d8a2",NA,"Posoqueria acutifolia Mart."
"145",NA,"UnB","UB","176962","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"17898","Harley, RM; et al.",1977,1,12,"Brazil","Minas Gerais",NA,"Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional",-39.416667,-16.883333,"Tree 5m. Leaves leathery dark green above, paler beneath. Fruit spherical up to 5 cm in diam., apricot coloured.; Disturbed rain forest","BRA:UnB:UB:0000176962",NA,"Posoqueria acutifolia Mart."
"146","2002-04-03T15:22:18.000+0000","K","Herbarium","K000015271","Posoqueria acutifolia Mart.","aff.","Rubiaceae","Posoqueria","acutifolia","Mart.","J.H.Kirkbride",NA,NA,"17898","Mayo, S.J.; dos Santos, T.S.; Storr, R.M.; Pinheiro, R.S.; Harley, R.M.",1977,1,12,"Brazil",NA,"Monte Pascoal","Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional.",-39.42,-16.88,NA,"http://specimens.kew.org/herbarium/K000015271",NA,"Posoqueria acutifolia Mart."
"148",NA,"Instituto de Botânica, IBT","SP","247073","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-03-01T00:00:00.000+0000",NA,"s.n.","Cruz, AMR; Câmara, MC",1976,9,30,"Brazil","São Paulo","São Paulo","Parque do Morumbi",0,0,NA,"BRA:IBt:SP:0000247073",NA,"Posoqueria acutifolia Mart."
"149",NA,"UNICAMP","UEC","13915","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, L.S.","2004-03-01T00:00:00.000+0000",NA,"3480","Gibbs, P.E.; et al.",1976,11,9,"Brazil","São Paulo","Ubatuba","ao redor do hotel das flores.",0,0,"árvoreta até 3m, flores brancas longa-tubolosas, aromaticas, ornamentais, frutos amarelos; campo brejoso","BRA:UNICAMP:UEC:0000013915",NA,"Posoqueria acutifolia Mart."
"150",NA,"Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","FCAB","3178","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","F.R.L","2001-06-01T00:00:00.000+0000",NA,"7825","D. Sucre",1971,10,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Sertão , Taquara da Tijuca",-43.2075,-22.9028,"Árvore mais ou menos 10m de altura, umbrófila, frutos ainda verdes. 600 msm","BRA:PUC-RIO:FCAB:0000003178",NA,"Posoqueria acutifolia Mart."
"151",NA,"IAC","IAC","33162","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Kuhlmann","1946-01-07T00:00:00.000+0000",NA,"3392","M. Kuhlmann",1946,1,7,"Brazil","São Paulo","São Paulo","Jardim Botânico",-46.6361,-23.5475,NA,"BRA:IAC:IAC:0000033162",NA,"Posoqueria acutifolia Mart."
"152",NA,"UFPR","UPCB","75597","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Pickel","1955-03-01T00:00:00.000+0000",NA,"sn","Coelho, J.P.",1946,10,2,"Brazil","São Paulo","São Paulo","Horto Florestal",NA,NA,NA,"BRA:UFPR:UPCB:0000075597",NA,"Posoqueria acutifolia Mart."
"153",NA,"Instituto de Botânica, IBT","SP","122801","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-03-01T00:00:00.000+0000",NA,"3392","Kuhlmann, M",1945,11,14,"Brazil","São Paulo","São Paulo","Jardim Botânico, Estrada junto a ca. da divisa do Parque do Estado",0,0,NA,"BRA:IBt:SP:0000122801",NA,"Posoqueria acutifolia Mart."
"154",NA,"Instituto de Botânica, IBT","SP","32852","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-03-01T00:00:00.000+0000",NA,"s.n.","s.col.",1934,12,NA,"Brazil","São Paulo",NA,NA,0,0,NA,"BRA:IBt:SP:0000032852",NA,"Posoqueria acutifolia Mart."
"155","2014-07-22T13:36:00.000+0000","JBRJ","RB","RB00349568","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes",NA,NA,NA,"PAULINO",1932,6,22,"Brazil","Rio de Janeiro","Petrópolis","INDEPENDENCIA. HERB. DO SERVIÇO FLORESTAL DO BRASIL Nº 2488.",NA,NA,"ARVORE PEQUENA","urn:catalog:JBRJ:RB:349568",NA,"Posoqueria acutifolia Mart."
"156",NA,"NY","NY","02728935","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"28305","F. C. Hoehne",1931,9,30,"Brazil","SÃ£o Paulo",NA,"Jardim Botanico, Sao Paulo",-46.618358,-23.646109,NA,"b37d59c2-0dda-420e-9dbd-93ba2a361577",NA,"Posoqueria acutifolia Mart."
"157",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","36208","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"105","Hoehne, F.C.",1931,9,30,"Brazil","São Paulo","São Paulo","Parque do Estado.",NA,NA,NA,"BRA:UFSC:FLOR:0000036208",NA,"Posoqueria acutifolia Mart."
"158",NA,"IAC","IAC","33145","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","P.C. Standley","1931-09-30T00:00:00.000+0000",NA,"s/nº","F.C. Hoehne",1931,9,30,"Brazil","São Paulo","São Paulo","Parque do Estado",-46.6361,-23.5475,"exsicata do primeira secção Botânica e agronomica do inst. biologico","BRA:IAC:IAC:0000033145",NA,"Posoqueria acutifolia Mart."
"160",NA,"Instituto de Botânica, IBT","SP","28305","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-03-01T00:00:00.000+0000",NA,"s.n.","Hoehne, FC",1931,9,30,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:IBt:SP:0000028305",NA,"Posoqueria acutifolia Mart."
"162",NA,"Instituto de Botânica, IBT","SP","19747","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"s.n.","Vasconcellos, S",1901,1,25,"Brazil","Minas Gerais","Ouro Preto",NA,0,0,NA,"BRA:IBt:SP:0000019747",NA,"Posoqueria acutifolia Mart."
"163","2011-09-12T00:00:00.000+0000","BR",NA,"BR0000005745869","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1603","Glaziou A.",1867,10,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005745869",NA,"Posoqueria acutifolia Mart."
"164",NA,"F","Botany","V0070146F","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,"ISOTYPE","449","G. Gardner",1838,3,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9ded67b8-ec4c-4dcb-b2fa-e84a81686d98",NA,"Posoqueria acutifolia Mart."
"166","2012-03-22T00:00:00.000+0000","E","E","E00504653","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,"ISOTYPE","449","Gardner, George",1838,NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,"http://data.rbge.org.uk/herb/E00504653",NA,"Posoqueria acutifolia Mart."
"168",NA,"MBM","MBM","105688","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Martinelli, G",NA,NA,"2310","Lima, HC de; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Magé","Paraíso",0,0,NA,"BRA:MBM:MBM:0000105688",NA,"Posoqueria acutifolia Mart."
"169","2013-07-22T14:30:10.000+0000","K","Herbarium","K000265447","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Dr Daniela Zappi",NA,NA,"272","Oliveira, P.P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000265447",NA,"Posoqueria acutifolia Mart."
"170",NA,"W","Herbarium W","0072465","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anonymus",NA,NA,NA,"Gardner,G.",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,"Posoqueria acutifolia Mart."
"172","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194369","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"14917","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,"Environs de Rio de Janeiro et D´Ouro Preto.",NA,NA,"[With: K001194368]","http://specimens.kew.org/herbarium/K001194369",NA,"Posoqueria acutifolia Mart."
"173",NA,"MBM","MBM","50760","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"s.n.","Mattos, J",NA,NA,NA,"Brazil","São Paulo","São Paulo","Estação de Campo Grande",0,0,NA,"BRA:MBM:MBM:0000050760",NA,"Posoqueria acutifolia Mart."
"174",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109633","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"29248","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109633",NA,"Posoqueria acutifolia Mart."
"175",NA,"US","Botany","3067225","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"10229","G. Martinelli, G. L. Bromley & J. Hatton",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Mun de Mag;e, III Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,"http://n2t.net/ark:/65665/359790d2a-ff18-4f81-a13f-33e0c0140090",NA,"Posoqueria acutifolia Mart."
"177","2017-10-12T15:57:33.000+0000","JBRJ","RB","RB01286927","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"33","Pereira, C.E.B.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286927",NA,"Posoqueria acutifolia Mart."
"178","2017-10-12T15:57:31.000+0000","JBRJ","RB","RB01286924","Posoqueria acutifolia Mart.","cf.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,"Penna,T.M.P.A.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286924",NA,"Posoqueria acutifolia Mart."
"179","2017-10-12T15:57:32.000+0000","JBRJ","RB","RB01286926","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"473","Pessoa, S.V.A. et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286926",NA,"Posoqueria acutifolia Mart."
"180","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194368","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"6897","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"[With: K001194369]","http://specimens.kew.org/herbarium/K001194368",NA,"Posoqueria acutifolia Mart."
"181","2017-10-12T15:57:31.000+0000","JBRJ","RB","RB01286925","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"881","Oliveira,R.R.de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286925",NA,"Posoqueria acutifolia Mart."
"182",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","125295","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","J. G. Jardim",NA,NA,"1990","C. N. Fraga",NA,NA,NA,"Brazil","Espirito Santo","CASTELO","Parque Estadual do Forno Grande. Trilha das piscinas par ao mirante.",-41.083611,-20.516111,"Ambiente: Mata Ombrófila Densa Altomontana. Com Inselbergues. Habito: Arvoreta, ca. 4m.","BRA:CEPLAC:CEPEC:0000125295",NA,"Posoqueria acutifolia Mart."
"184","2017-10-12T15:57:34.000+0000","JBRJ","RB","RB01286929","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"216","Alcantara,H.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286929",NA,"Posoqueria acutifolia Mart."
"186",NA,"IAC","IAC","46185","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","S.L. Jung-Mendaçolli","1997-03-19T00:00:00.000+0000",NA,"151","A.R. Ferretti et al.",NA,NA,NA,"Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha, Morro da Mariene, trilha em direção ao campo de altitude",-45.033611,-23.212222,"23o 12#?# 44""S, 45o 02#?# 01""W","BRA:IAC:IAC:0000046185",NA,"Posoqueria acutifolia Mart."
"187",NA,"UFOP","OUPR","19384","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"s.n.","Damazio, L.B.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Planalto do Itacolomi",0,0,"Ex Herb. da Escola de Minas n. 1741.","BRA:UFOP:OUPR:0000019384",NA,"Posoqueria acutifolia Mart."
"188","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194366","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"449","Gardner",NA,NA,NA,"Brazil",NA,NA,"Organ Mts.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194366",NA,"Posoqueria acutifolia Mart."
"191",NA,NA,"Botany","L.1079293","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,"U.P.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1079293",NA,"Posoqueria acutifolia Mart."
"192","2017-10-12T15:57:28.000+0000","JBRJ","RB","RB01286919","Posoqueria acutifolia Mart.","cf.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"2133","Oliveira,C.A.L. de et alii",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286919",NA,"Posoqueria acutifolia Mart."
"194",NA,"US","Botany","3067227","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"271","L. Sonkin",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"RJ, Mun de Magé, Paraiso, floresta em volta dp centro de Primatologia",NA,NA,NA,"http://n2t.net/ark:/65665/392806abb-2fc5-49e0-8aca-de266f559d66",NA,"Posoqueria acutifolia Mart."
"195","2017-10-12T15:57:29.000+0000","JBRJ","RB","RB01286920","Posoqueria acutifolia Mart.","aff.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"10186","Martinelli, G.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286920",NA,"Posoqueria acutifolia Mart."
"197",NA,"US","Botany","USw31613","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"429","C. T. Rizzini",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/30f4e9419-0288-41f1-8daf-88d1bd8854d7",NA,"Posoqueria acutifolia Mart."
"199","2017-10-12T15:57:34.000+0000","JBRJ","RB","RB01286930","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"847","Oliveira,C.A.L. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286930",NA,"Posoqueria acutifolia Mart."
"200","2017-10-12T15:57:35.000+0000","JBRJ","RB","RB01286932","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1359","Oliveira,C.A.L. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286932",NA,"Posoqueria acutifolia Mart."
"201","2011-05-17T00:00:00.000+0000","BR",NA,"BR0000005586738","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,"TYPE","S.N.","Schott H.W.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005586738",NA,"Posoqueria acutifolia Mart."
"202",NA,"UNICAMP","UEC","20950","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"s.n.","Rosa, P.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Caminho da vista chinesa.",0,0,"Folhas e flores.","BRA:UNICAMP:UEC:0000020950",NA,"Posoqueria acutifolia Mart."
"205",NA,"NY","NY","02728909","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"7692","H. W. Schott",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Tingua.",0,0,NA,"fc9e58ab-f51b-4886-9449-dfe35468e830",NA,"Posoqueria acutifolia Mart."
"207",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","36133","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"3392","Kuhlmann, M.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico, estrada junto a cerca da divisa do Parque do Estado.",NA,NA,NA,"BRA:UFSC:FLOR:0000036133",NA,"Posoqueria acutifolia Mart."
"208",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109915","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"29388","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109915",NA,"Posoqueria acutifolia Mart."
"209","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194370","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"769","s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001194370",NA,"Posoqueria acutifolia Mart."
"211","2017-10-12T15:57:35.000+0000","JBRJ","RB","RB01286931","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"1372","Oliveira,C.A.L. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286931",NA,"Posoqueria acutifolia Mart."
"213",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109869","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"30264","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,"BRA:ESALQ:ESA:0ESA109869",NA,"Posoqueria acutifolia Mart."
"216","2007-03-26T09:12:58.000+0000","K","Herbarium","K000015278","Posoqueria acutifolia Mart.","aff.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"615","Martius",NA,NA,NA,"Brazil",NA,NA,"Cururuipe et Itahype",NA,NA,"With K000424593","http://specimens.kew.org/herbarium/K000015278",NA,"Posoqueria acutifolia Mart."
"217",NA,"MBM","MBM","202405","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Delprete, PG",NA,NA,"23442","Martinelli, G; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Parati","Ilha da Cotia",0,0,NA,"BRA:MBM:MBM:0000202405",NA,"Posoqueria acutifolia Mart."
"218","2017-10-12T15:57:30.000+0000","JBRJ","RB","RB01286922","Posoqueria acutifolia Mart.","cf.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"400","Oliveira, R.F. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286922",NA,"Posoqueria acutifolia Mart."
"219","2017-10-12T15:57:36.000+0000","JBRJ","RB","RB01286933","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"807","Oliveira,C.A.L. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1286933",NA,"Posoqueria acutifolia Mart."
