"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"68",NA,"IF","SPSF","28372","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"63344","G. Hatschbach",1995,8,15,"Brazil","Ba","Una","rodovia para Pedras de Una",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","BRA:IF:SPSF:0000028372","Ficus bahiensis C.C.Berg & Carauta"
"69",NA,"MBM","MBM","184041","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Carauta, JPP","2001-01-01T00:00:00.000+0000",NA,"63344","Hatschbach, G; Hatschbach, M; Motta, JT",1995,8,15,"Brazil","Bahia","Una","Rodovia para Pedras de Una",0,0,"Árvore copada, 8m. Mata da encosta de colina","BRA:MBM:MBM:0000184041","Ficus bahiensis C.C.Berg & Carauta"
"72",NA,"UEFS","HUEFS","72104","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2005-09-01T00:00:00.000+0000",NA,"1758","Bautista, H.P.",1995,12,16,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Cajuí",-37.703611,-12.036944,"Floresta Ombrófila Aberta.","BRA:UEFS:HUEFS:0000072104","Ficus bahiensis C.C.Berg & Carauta"
"74","2017-10-11T03:28:34.000+0000","JBRJ","RB","RB00225525","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.MACHADO",NA,NA,NA,"M. GUEDES",1994,9,NA,"Brazil","Bahia","Bahia",NA,NA,NA,"ÁRVORE DE FOLHAS DISCOLORES, CORIÁCEAS, PRESENÇA DE LÁTEX ESBRANQUIÇADA. SINCONIO DE COR VERMELHA.","urn:catalog:JBRJ:RB:225525","Ficus bahiensis C.C.Berg & Carauta"
"76",NA,"NY","NY","1801359","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"4251","L. P. de Queiroz",1994,11,14,"Brazil","Bahia",NA,NA,0,0,NA,"5cc9761d-0807-4406-bb77-28a2639d5d1b","Ficus bahiensis C.C.Berg & Carauta"
"78",NA,"Universidade Federal da Bahia (UFBA)","ALCB","62487","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2009-07-17T00:00:00.000+0000",NA,"60","Jost, T; et al.",1994,12,1,"Brazil","Bahia","Conde","Litoral Norte, Faz. do Bu. Mata do Fundão",-37.7125,-12.016667,"Ca. de 7m. Folhas coriáceas, discolores. Flores brancas com pétalas brancas, fechadas, semelhantes a frutos.","BRA:UFBA:ALCB:0000062487","Ficus bahiensis C.C.Berg & Carauta"
"80","2017-10-18T15:15:06.000+0000","JBRJ","RB","RB01213351","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","J.P.P. Carauta",NA,"PARATYPE","9882","W. Thomas; A. Carvalho; T.S. dos Santos; J. Jardim; S. Sant´Ana",1993,5,12,"Brazil","Bahia","Belmonte","Barrolândia, Estação Experimental ""Gregório Bondar"" CEPLAC, 48 km east of BR-101 on road to Belmonte",-39.25,-16.133333,"Tree 4 m, at edge of forest; latex white, leaves subcoriaceous, lustrous dark green above, pale green beneath; fruit pale green","urn:catalog:JBRJ:RB:1213351","Ficus bahiensis C.C.Berg & Carauta"
"83","2017-10-19T11:38:00.000+0000","JBRJ","RB","RB01220467","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Pedro Carauta","2003-04-15T00:00:00.000+0000",NA,"4716","O.J. Pereira",1993,8,23,"Brazil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.",NA,NA,"Sincônio amarelo. Planta com 7 m de altura. Látex alvo","urn:catalog:JBRJ:RB:1220467","Ficus bahiensis C.C.Berg & Carauta"
"84",NA,"UFES","VIES","7536","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2014-08-21T00:00:00.000+0000",NA,"4911","Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.",1993,9,21,"Brazil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000007536","Ficus bahiensis C.C.Berg & Carauta"
"85",NA,"Universidade Federal de Sergipe, UFS","ASE","5692","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2015-08-04T00:00:00.000+0000",NA,"1491","Amorim, AMA; S. C. de Sant'Ana; J. G. Jardim; E. B. dos Santos",1993,11,27,"Brazil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro, ca. 2,5Km do Distrito de Crasto. na estrada para Santa Luzia do Itanhy",-37.448333,-11.350833,"Árvore ca. 8 m; folhas verdes, face superior brilhante, face inferior opaca; inflorescências amarelas; látex alvo.; Árvore ca. 8 m; folhas verdes, face superior brilhante, face inferior opaca; inflorescências amarelas; látex alvo.; Ma","BRA:UFS:ASE:0000005692","Ficus bahiensis C.C.Berg & Carauta"
"87",NA,"UFES","VIES","8422","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado A. F. P","2014-08-20T00:00:00.000+0000",NA,"2881","Pereira, O.J.",1992,2,27,"Brazil","Espírito Santo","Conceição da Barra","Área 126 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000008422","Ficus bahiensis C.C.Berg & Carauta"
"88",NA,"UFES","VIES","8423","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2014-08-20T00:00:00.000+0000",NA,"3265","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.",1992,4,14,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",NA,NA,"SW1837","BRA:UFES:VIES:0000008423","Ficus bahiensis C.C.Berg & Carauta"
"89",NA,"UFES","VIES","7533","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2014-08-15T00:00:00.000+0000",NA,"3567","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.",1992,6,23,"Brazil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000007533","Ficus bahiensis C.C.Berg & Carauta"
"90",NA,"UFES","VIES","8420","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado A. F. P","2014-08-20T00:00:00.000+0000",NA,"3772","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.",1992,8,25,"Brazil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000008420","Ficus bahiensis C.C.Berg & Carauta"
"91",NA,"UFES","VIES","8421","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2014-08-20T00:00:00.000+0000",NA,"3854","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.",1992,9,9,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",NA,NA,"SW1837","BRA:UFES:VIES:0000008421","Ficus bahiensis C.C.Berg & Carauta"
"92",NA,"UFES","VIES","7534","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2014-08-20T00:00:00.000+0000",NA,"4484","Pereira, O.J.",1992,12,17,"Brazil","Espírito Santo","Conceição da Barra","Área 214 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000007534","Ficus bahiensis C.C.Berg & Carauta"
"93","2017-10-18T17:58:53.000+0000","JBRJ","RB","RB01213348","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","J.P.P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","3329","A.M. Carvalho; M.L. Guedes; R.T. Pennington",1991,6,15,"Brazil","Bahia","Salvador","Dunas de Itapoã, arredores da Lagoa do Abaeté",NA,NA,"Arvorezinha com ca. 5 m de altura. Infrutescência verde","urn:catalog:JBRJ:RB:1213348","Ficus bahiensis C.C.Berg & Carauta"
"96",NA,"NY","NY","609231","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C. C. Berg","2001-12-13T00:00:00.000+0000",NA,"3324","A. M. V. de Carvalho",1991,6,15,"Brazil","Bahia",NA,"Dunas de Itapoa, arredores da Lagoa de Abaete",-38.352556,-12.93708,NA,"189877c1-316d-470d-8a57-d8d0cef86b7e","Ficus bahiensis C.C.Berg & Carauta"
"99","2017-10-18T17:31:14.000+0000","JBRJ","RB","RB01209328","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","1257","P.C. Vinha",1991,7,13,"Brazil","Espírito Santo","Espírito Santo","Itaunas - Conceição da Barra",NA,NA,"Árvore. Sinconio esverdeado","urn:catalog:JBRJ:RB:1209328","Ficus bahiensis C.C.Berg & Carauta"
"101",NA,"Reserva Natural Vale (CVRD)","CVRD","2803","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Anderson F. P. Machado","2010-06-10T00:00:00.000+0000",NA,"1190","Folli, D.A.",1990,7,4,"Brazil","Ba","PORTO SEGURO","Próximo à estrada.",NA,NA,"<ll>dwc_commonname:</ll> Gameleira vermelha","BRA:CVRD:CVRD:0000002803","Ficus bahiensis C.C.Berg & Carauta"
"102","2017-10-17T17:50:02.000+0000","JBRJ","RB","RB00541707","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C.C. Berg","2001-02-16T00:00:00.000+0000","HOLOTYPE","320","Farias, G.L.",1989,11,6,"Brazil","Bahia","Porto Seguro","Reserva Florestal de Porto Seguro - CVRD, aceiro com CEPLAC, km o, 120, lado esquerdo.",NA,NA,"Árvore em floresta alta, ca. 18m de alt. E fuste de ca. 4m DAP: 16,2cm diam. Da copa, ca. 6m. Com fruto imaturo amarelo. Fuste cilíndrico e casca aspera.","urn:catalog:JBRJ:RB:541707","Ficus bahiensis C.C.Berg & Carauta"
"103","2016-03-16T00:00:00.000+0000","BG","S","2000096","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C.C. Berg","2001-01-24T00:00:00.000+0000",NA,"320","G. L. Farias",1989,11,6,"Brazil",NA,NA,"Reserva Florestal de Poro Seguro - CVRD_BA. Aceiri com a CEPLAC, km 0,120, lado esquerdo.",NA,NA,NA,"urn:catalog:BG:S:2000096","Ficus bahiensis C.C.Berg & Carauta"
"105","2017-10-18T17:01:06.000+0000","JBRJ","RB","RB01209317","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-01-01T00:00:00.000+0000","PARATYPE","2421","L.A. Mattos Silva; H.S. Brito; E.B. Santos",1988,6,14,"Brazil","Bahia","Canavieiras","Rodovia Canavieiras-Santa Luzia, km 17. Cerca de 1,5 km após o entroncamento",NA,NA,"Árvore 9 m x 30 cm, esgalhada desde a base. Frutos imaturos de cor creme. Látex incolor","urn:catalog:JBRJ:RB:1209317","Ficus bahiensis C.C.Berg & Carauta"
"108",NA,"Universidade Federal de Sergipe, UFS","ASE","4801","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2015-08-04T00:00:00.000+0000",NA,"1845","Viana, G",1987,7,7,"Brazil","Sergipe","Itabaiana",NA,-37.148333,-10.688611,"Mata ciliar.","BRA:UFS:ASE:0000004801","Ficus bahiensis C.C.Berg & Carauta"
"109","2017-10-14T08:50:42.000+0000","JBRJ","RB","RB00778994","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,NA,"4291","T.S. dos Santos",1986,8,5,"Brazil","Bahia","Santa Cruz de Cabrália","Área da Estação Ecológica do Pau-brasil (ESPAB), cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis).",-39.133333,-16.383333,"Árvore, 10m x 20cm. Frutos imaturos, de coloração verde. Látex branco","urn:catalog:JBRJ:RB:778994","Ficus bahiensis C.C.Berg & Carauta"
"111",NA,"UEFS","HUEFS","7091","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2005-09-01T00:00:00.000+0000",NA,"1392","Queiroz, L.P.de",1986,11,20,"Brazil","Bahia","Salvador",NA,-38.35,-12.933333,NA,"BRA:UEFS:HUEFS:0000007091","Ficus bahiensis C.C.Berg & Carauta"
"113","2014-07-08T00:19:31.000+0000","JBRJ","RB","RB00729605","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado","2014-01-01T00:00:00.000+0000","PARATYPE","1960","L.A. Mattos Silva; T.S. dos Santos",1985,11,22,"Brazil","Bahia","Nilo Peçanha","Rodovia Nilo Peçanha/Cairu, Km 2. Mata recentemente derrubada.",NA,NA,"Árvore, 8 m x 20 cm. Frutos imaturos.","urn:catalog:JBRJ:RB:729605","Ficus bahiensis C.C.Berg & Carauta"
"115","2017-10-17T18:49:26.000+0000","JBRJ","RB","RB01209347","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","162","F.S. Santos",1984,1,19,"Brazil","Bahia","Santa Cruz de Cabrália","Área da Estação Ecológica do Pau-Brasil (ESPB), ca. 16 km a W de Porto Seguro, Rod. BR-367 (Porto Seguro/Eunapólis)",NA,NA,"Estéril","urn:catalog:JBRJ:RB:1209347","Ficus bahiensis C.C.Berg & Carauta"
"116","2017-10-18T17:21:31.000+0000","JBRJ","RB","RB01209383","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","24","R. Voeks",1984,7,25,"Brazil","Bahia","Ilhéus","Fazenda Barra do Manguinho, km 11 da Rodovia Ilhéus/Olivença/Uma (BA-001)",-39.033333,-14.783333,"Árvore. Frutos imaturos","urn:catalog:JBRJ:RB:1209383","Ficus bahiensis C.C.Berg & Carauta"
"117","2017-10-18T18:16:51.000+0000","JBRJ","RB","RB01209397","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","9","R. Voeks",1984,7,5,"Brazil","Bahia","Ilhéus","Fazenda Barra do Manguinho, km 11 da Rodovia Ilhéus/Olivença/Uma (BA-001)",-39.033333,-14.783333,"Árvore 12 m de altura. Látex branco. Sincônio imaturo","urn:catalog:JBRJ:RB:1209397","Ficus bahiensis C.C.Berg & Carauta"
"118","2017-10-19T00:22:08.000+0000","JBRJ","RB","RB00729578","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,NA,"09","R. Voeks",1984,7,5,"Brazil","Bahia","Ilhéus","Fazenda Barra do Manguinho, Km 11 da Rodovia Ilhéus/Olivença/Una (BA 001).",-39.033333,-14.783333,"Árvore, 12 m de altura. Látex branco. Sicônio imaturo.","urn:catalog:JBRJ:RB:729578","Ficus bahiensis C.C.Berg & Carauta"
"119","2017-10-18T17:11:27.000+0000","JBRJ","RB","RB01209340","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-01-01T00:00:00.000+0000","PARATYPE","283","G.C.P. Pinto; H.P. Bautista",1983,7,14,"Brazil","Bahia","Salvador","Itapoã",-38.333333,-12.933333,"Arvoreta de ca. 3 m de altura com ramos tocando o solo. Estéril","urn:catalog:JBRJ:RB:1209340","Ficus bahiensis C.C.Berg & Carauta"
"120","2017-10-17T15:58:41.000+0000","JBRJ","RB","RB00541706","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C.C. Berg","2001-02-16T00:00:00.000+0000","PARATYPE","1672","Callejas, R.; A.M. Carvalho & L.M. Silva",1983,11,5,"Brazil","Bahia","Santa Cruz de Cabrália","km 15 da estrada Santa Cruz de Cabralia- Porto Seguro. Transição de mata higrófila-Restinga.",-39,-16.083333,"Arbol de 10-15 m, dbh 40 cm. Siconos de color verde. Ocasional.","urn:catalog:JBRJ:RB:541706","Ficus bahiensis C.C.Berg & Carauta"
"122","2014-07-08T00:19:31.000+0000","JBRJ","RB","RB00729628","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,NA,"1530","L.A.M. Silva; A.M.V. de Carvalho; T.S. dos Santos",1982,2,16,"Brazil","Bahia","Ilhéus","Estrada que liga Olivença à Vila Brasil. 7 km. .",NA,NA,"árvore, 12-15 m x 70 cm. Frutos imaturos, verdes. Látex branco.","urn:catalog:JBRJ:RB:729628","Ficus bahiensis C.C.Berg & Carauta"
"124",NA,"UEFS","HUEFS","8065","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2005-09-01T00:00:00.000+0000",NA,NA,"Queiroz, L.P.de",1982,9,12,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000008065","Ficus bahiensis C.C.Berg & Carauta"
"125",NA,"IAP","PACA-AGP","69027","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A. F. P.","2010-08-26T00:00:00.000+0000",NA,NA,"Luciano Pagarucci",1982,9,12,"Brazil","Ba","Salvador","Dunas de Abaeté",NA,NA,"Det. Herbário ALCB 9826&nf;Árvore de 8m. de altura","BRA:IAP:PACA-AGP:0000069027","Ficus bahiensis C.C.Berg & Carauta"
"126","2017-10-18T17:03:47.000+0000","JBRJ","RB","RB01209368","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-01-01T00:00:00.000+0000","PARATYPE","949","L.A. Mattos Silva; H.S. Brito",1980,7,9,"Brazil","Bahia","Belmonte","Km 60 a 68 da Rodovia Itapebi/Belmonte, 18 a 24 km a leste de Barrolândia",NA,NA,"Arvorezinha 3 m de altura. Frutos imaturos verdes. Látex branco","urn:catalog:JBRJ:RB:1209368","Ficus bahiensis C.C.Berg & Carauta"
"127","2017-10-19T04:21:06.000+0000","JBRJ","RB","RB00729587","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,"PARATYPE","1081","L.A. Mattos Silva; J.L. Hage; H.S. Brito",1980,9,25,"Brazil","Bahia","Ilhéus","Fazenda Barra do Manguinho. Ramal com entrada no Km 12 da Rodovia Pontal/Olivença, lado direito. Área de Piaçava, 3 km a 0 da entrada. .",NA,NA,"árvore, 15m x 30 cm. Frutos imaturos, verdes, com ""pontos"" avermelhados. Látex esbranquiçado","urn:catalog:JBRJ:RB:729587","Ficus bahiensis C.C.Berg & Carauta"
"128",NA,"MBM","MBM","68098","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, RM",NA,NA,"36623","Anderson, WR; et al.",1972,3,5,"Brazil","Bahia",NA,"Espigão Mestre",0,0,NA,"BRA:MBM:MBM:0000068098","Ficus bahiensis C.C.Berg & Carauta"
"129",NA,"UnB","UB","142955","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Romaniuc Neto, S; Pelissari, G","2009-01-20T00:00:00.000+0000",NA,"1566A","Fonseca, SG",1970,6,8,"Brazil","Distrito Federal","Brasília","Parque Nacional",0,0,"Árvore 15m. Frutos.; Mata","BRA:UnB:UB:0000142955","Ficus bahiensis C.C.Berg & Carauta"
"130","2017-10-17T17:10:15.000+0000","JBRJ","RB","RB00225477","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","J.P.P.Carauta","2005-01-01T00:00:00.000+0000",NA,"4306","Prof. A. Rizzo",1969,NA,NA,"Brazil","Goiás","Goiás","Serra Dourada.",NA,NA,NA,"urn:catalog:JBRJ:RB:225477","Ficus bahiensis C.C.Berg & Carauta"
"131",NA,NA,"Botany","U.1426418","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,NA,"Belém RP; Pinheiro RS",1967,1,12,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1426418","Ficus bahiensis C.C.Berg & Carauta"
"132",NA,"NY","NY","886767","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C. C. Berg","2001-01-01T00:00:00.000+0000",NA,"3083","R. P. BelÃ©m",1967,1,12,"Brazil","Bahia",NA,NA,-39.0142848699912,-14.1069915207267,NA,"228c7769-774f-412a-af2c-09c5295e5965","Ficus bahiensis C.C.Berg & Carauta"
"134",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","50548","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R. M. de Castro",NA,NA,"3329","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","salvador","Arredores da Lagoa de Abaeté.",NA,NA,"Ambiente: Dunas. Habito: Arvorezinha, ca. 5m.","BRA:CEPLAC:CEPEC:0000050548","Ficus bahiensis C.C.Berg & Carauta"
"136",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64178","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A. F. P. Machado",NA,NA,"5438","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1289 Parcela n. 32.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore, 16,5m X 14,9cm.","BRA:CEPLAC:CEPEC:0000064178","Ficus bahiensis C.C.Berg & Carauta"
"137",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","38279","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R. M. de Castro",NA,NA,"1960","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","nilo peçanha","Rod. Nilo Peçanha/Cairu, Km 2.",NA,NA,"Ambiente: Mata recentemente derrubada. Solo arenoso. Habito: Árvore, 8m X 20cm.","BRA:CEPLAC:CEPEC:0000038279","Ficus bahiensis C.C.Berg & Carauta"
"138",NA,"UEFS","HUEFS","240678","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"257","Fernandes, M.F.",NA,NA,NA,"Brazil","Bahia","Maraú","Piracanga.",-38.998611,-14.219167,"Floresta","BRA:UEFS:HUEFS:0000240678","Ficus bahiensis C.C.Berg & Carauta"
"139",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","7642","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","J. P. P. Carauta",NA,NA,"1961","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da Reserva Biológica do Pau-brasil. CEPLAC.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 10cm X 30cm. Látex","BRA:CEPLAC:CEPEC:0000007642","Ficus bahiensis C.C.Berg & Carauta"
"140",NA,"MBM","MBM","126673","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2010-01-12T00:00:00.000+0000",NA,"2421","Silva, LAM; et al.",NA,NA,NA,"Brazil","Bahia","Canavieiras","Rodovia Canavieiras - Santa Luzia, km 17. Cerca de 1,5 km após o entroncamento.",0,0,"Árvore, 9m x 30cm, esgalhada desde a base. Frutos imaturos de cor creme. Látex incolor. Coleta de folhas para análise. Slides da árvore e do ramo. Vegetação secundária em solo sílico-argiloso. Região de Mata Higrófila Sul Baiana","BRA:MBM:MBM:0000126673","Ficus bahiensis C.C.Berg & Carauta"
"141",NA,"W","Herbarium W","2002-0010738","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Ficus bahiensis C.C.Berg & Carauta"
"142",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","136752","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","L. C. Pederneira",NA,NA,"399","H. M. Dias",NA,NA,NA,"Brazil","Bahia","CARAVELAS","Extremo Sul da Bahia. Área entre os Rios do Macaco e Massangano. Em Área particula da COOPEX, onde há intenções de implementação da Fazs. de camarões (carcinicultura).",-39.248611,-17.686667,"Ambiente: Formação de restinga de moitas. Habito: Arbusto, 2m.","BRA:CEPLAC:CEPEC:0000136752","Ficus bahiensis C.C.Berg & Carauta"
"144",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8341","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R. M. de Castro",NA,NA,"162","A. Eupunino",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da Estação Ecológica do pau-brasil. CEPLAC.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore,13m X 25cm.","BRA:CEPLAC:CEPEC:0000008341","Ficus bahiensis C.C.Berg & Carauta"
"146",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","4187","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R. M. de Castro",NA,NA,"3083","R. P. Belém",NA,NA,NA,"Brazil","Bahia","MARAÚ","Sem informação.",NA,NA,"Ambiente: Mata Costeira. Habito: Árvore, 15m X 25cm.","BRA:CEPLAC:CEPEC:0000004187","Ficus bahiensis C.C.Berg & Carauta"
