"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"76","2017-10-18T10:25:26.000+0000","JBRJ","RB","RB00559264","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"184A",NA,"C.M.Vieira; et al.",1992,2,19,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9D.",-42.833333,-22.433333,"Árvore. Folhas discolores verdes. Frutos verde-amarelados.","urn:catalog:JBRJ:RB:559264","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"78","2015-11-24T11:21:57.000+0000","JBRJ","RB","RB00855380","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A.MICHELANGELI",NA,NA,"26266",NA,"A.O.S. Vieira; K. Yamamoto",1992,5,4,"Brazil","Rio de Janeiro","Nova Friburgo","Subida para Pico da Caledônia, próximo à entrada do DAE.",NA,NA,"Árvore ca. 6m alt.; corola branca, as mais velhas internamente rosadas","urn:catalog:JBRJ:RB:855380","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"82",NA,"Instituto de Botânica, IBT","SP","270130","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Chiea, SAC","1993-11-01T00:00:00.000+0000",NA,"421",NA,"Nicolau, SA; Mana de Deus, JR; Oliveira, LA",1992,6,19,"Brazil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, área oeste do talhão 10.",0,0,NA,"BRA:IBt:SP:0000270130","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"83","2014-07-30T00:00:00.000+0000","K","Herbarium","K000902657","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Baumgratz, J.F.A.",NA,NA,"2672",NA,"Baumgratz, J.F.A.; Farney, C.; Marquete, R.; Giordano, L.C.",1991,3,13,"Brazil",NA,"Rio de Janeiro","Parque Lage - Vertente sul do Morro do Corcovado.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000902657","Henriettella glabra (Vell.) Cogn."
"84","2017-10-16T23:19:51.000+0000","JBRJ","RB","RB00580177","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"2672",NA,"C. Farney; R. Marquete & L.C. Giordano",1991,3,13,"Brazil","Rio de Janeiro","Rio de Janeiro","Mata de encosta acima do Parque Lage- Vertente Sul do Morro do Corcovado.",NA,NA,"Arvoreta; 6 m folhas verdes levemente discolores, frutos imaturos verdes.","urn:catalog:JBRJ:RB:580177","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"85",NA,"Instituto de Botânica, IBT","SP","247205","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Michelangeli, FA","2014-02-01T00:00:00.000+0000",NA,"386",NA,"Mamede, MCH; Gomes da Silva, SJ; Piacentin, E",1990,12,18,"Brazil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para Figueira Grande",0,0,"Árvore 20m alt., na beira do rio, cálice verde, botões róseo claro, pétalas alvas na face interna, filetes e estiletes alvos, anteras amarelo ovo caulifloria","BRA:IBt:SP:0000247205","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"86",NA,"NY","NY","01404489","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","S. A. C. Chiea","1995-12-01T00:00:00.000+0000",NA,"386",NA,"M. C. H. Mamede",1990,12,18,"Brazil","SÃ£o Paulo",NA,"Iguape, EstaÃ§Ã£o EcolÃ³gica da JurÃ©ia-Itatins, trilha para Figueira Grande.",0,0,NA,"d93e6509-d806-42ac-bcf4-27853934e743","Henriettella glabra (Vell.) Cogn."
"87",NA,"IF","SPSF","24168","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"386",NA,"M.C.H.Mamede",1990,12,18,"Brazil","Sp","Iguape","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000024168","Henriettella glabra (Vell.) Cogn."
"88","2014-10-13T09:11:15.000+0000","JBRJ","RB","RB00580242","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"1133",NA,"Rogério Ribeiro; et.alli",1987,10,1,"Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Morro Queimado, vertente Sul.",NA,NA,"Árvore com 15 metros de altura. Frutos jovens.","urn:catalog:JBRJ:RB:580242","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"89",NA,"Instituto de Botânica, IBT","SP","202474","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Michelangeli, FA","2014-02-01T00:00:00.000+0000",NA,"37",NA,"Dias, AC",1985,1,15,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho",0,0,NA,"BRA:IBt:SP:0000202474","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"90",NA,"IF","SPSF","09104","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","R.Goldenberg",NA,NA,"37",NA,"A.C.Dias",1985,1,15,"Brazil","Sp","Sete Barras","Parque Estadual Carlos Botelho",NA,NA,"COLETA: Árvore com aprox. 12m de altura. DAP 25cm. Flores na cor rosa. Sem exsudação.;","BRA:IF:SPSF:0000009104","Henriettella glabra (Vell.) Cogn."
"91",NA,"IF","SPSF","34219","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"567",NA,"C.Farney",1985,2,7,"Brazil","Rj","Macae","Pico do Frade",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;","BRA:IF:SPSF:0000034219","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"92",NA,"IF","SPSF","34238","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","M. Heitman",NA,NA,"63",NA,"S.Pessoa & G.Martinelli & H.C.Lima & M. Heitman",1985,8,8,"Brazil","Rj","Macaé","Pico do Frade de Macaé",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta, 4m, heliófita, folhas discolores verdes, frutos maduros castanho claros; GEOGRAFIA: na mata&nf;;","BRA:IF:SPSF:0000034238","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"93",NA,"UNICAMP","UEC","21007","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,"133",NA,"Silva, A.F.",1979,2,13,"Brazil","São Paulo","Ubatuba","Estação Experimental do Instuti Agronômica de Campinas",0,0,"Árvore ouca de 15m de altura.","BRA:UNICAMP:UEC:0000021007","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"94",NA,"USP","SPF","193074","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Baumgratz, JFA; Silva, KC","2008-01-01T00:00:00.000+0000",NA,"1664",NA,"Martinelli, G",1977,4,27,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos",0,0,NA,"BRA:USP:SPF:0000193074","Henriettella glabra (Vell.) Cogn."
"96","2017-10-17T12:05:54.000+0000","JBRJ","RB","RB00242272","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"1751",NA,"G. Martinelli; Et al",1977,4,27,"Brazil","Rio de Janeiro","Teresópolis","Pq. Nac. da Serra dos Órgãos, caminho p/ a Pedra do Sino.",NA,NA,"Árvore 5-6m., umbrófila, crescendo na face ventral, flores com corola caduca, cálice verde.","urn:catalog:JBRJ:RB:242272","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"97",NA,"NY","NY","478133","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,"2011-03-01T00:00:00.000+0000",NA,"341",NA,"C. Angeli",1962,12,20,"Brazil","Rio de Janeiro",NA,"Guanabara, Estr. Vista Chinesa, prÃ³ximo Ã  EstaÃ§ao Biologica",-43.273873,-22.971901,NA,"b6062bf8-13b8-474f-b487-6871b32015ba","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"100","2014-10-13T09:10:43.000+0000","JBRJ","RB","RB00115559","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"5243",NA,"A.P. Duarte",1960,5,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Antiga Guanabara, Sumaré.",NA,NA,"Árvore de 5-6 metros de altura em estado frutífero","urn:catalog:JBRJ:RB:115559","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"101",NA,"IAC","IAC","24501","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","J.J. Wurdack","1962-06-30T00:00:00.000+0000",NA,"80",NA,"C. Angeli",1959,12,30,"Brazil","Rio de Janeiro","Rio de Janeiro","Ponte Paulo e Virgínea",-43.2075,-22.9028,NA,"BRA:IAC:IAC:0000024501","Henriettella glabra (Vell.) Cogn."
"102","2014-10-13T09:11:12.000+0000","JBRJ","RB","RB00580184","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"223",NA,"P. Ochioni",1944,12,14,"Brazil","Distrito Federal","Distrito Federal","Matas do Pae Ricardo.",NA,NA,"Árvore de 10-15  metros, flor barnco-róseo.","urn:catalog:JBRJ:RB:580184","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"103","2014-10-13T09:10:50.000+0000","JBRJ","RB","RB00488284","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Ed.Pereira","1953-07-18T00:00:00.000+0000",NA,NA,NA,"J.J.Sampaio",1943,2,12,"Brazil","Rio de Janeiro","Itatiaia","Lote 17.",NA,NA,NA,"urn:catalog:JBRJ:RB:488284","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"105","2014-10-13T09:11:23.000+0000","JBRJ","RB","RB00586164","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"54",NA,"Tatto, L.",1942,1,15,"Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, Entrada da Vista Chinesa.",NA,NA,NA,"urn:catalog:JBRJ:RB:586164","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"106","2017-10-06T04:30:03.000+0000","JBRJ","RB","RB00284722","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"17175",NA,"A.C. Brade",1942,2,16,"Brazil","Rio de Janeiro","Itatiaia","Bairro do Rio Campo Belo, Lote 88.",NA,NA,"Árvore flores rosadas alvacentas, anteras amarelas.","urn:catalog:JBRJ:RB:284722","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"108","2014-10-13T09:10:48.000+0000","JBRJ","RB","RB00488184","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","E. Pereira","1953-07-18T00:00:00.000+0000",NA,"887",NA,"W.D. Barros",1942,5,12,"Brazil","Rio de Janeiro","Itatiaia","Lote 37.",NA,NA,"Árvore grande. Frutos verdes","urn:catalog:JBRJ:RB:488184","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"109","2017-10-17T18:47:31.000+0000","JBRJ","RB","RB00580243","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,NA,NA,"Lino Fatto",1942,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca.",NA,NA,NA,"urn:catalog:JBRJ:RB:580243","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"110","2014-08-13T08:59:59.000+0000","JBRJ","RB","RB00580188","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,NA,NA,"A. Ducke",1929,2,1,"Brazil","Rio de Janeiro","Rio de Janeiro","Matta das Paineiras.",NA,NA,"Árvore alta, fl. rosea.","urn:catalog:JBRJ:RB:580188","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"111",NA,"F","Botany",NA,"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","RRC ID Flag","2010-01-01T00:00:00.000+0000",NA,"1361","1361","L. B. Smith",1928,11,27,"Brazil","Rio de Janeiro",NA,NA,-42.5,-22,NA,"e9140222-72f0-493d-9122-cf783648c621","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"113","2014-07-22T11:11:02.000+0000","JBRJ","RB","RB00238384","Melastoma glabra Vell.","Melastomataceae","Henriettea","glabra","Vell.",NA,NA,NA,NA,NA,"Pessoal do Horto Florestal",1926,12,20,"Brazil","Rio de Janeiro","Rio de Janeiro","mata do Pai Ricardo.",NA,NA,"árvore de 5-8 m alt, fl. rosea clara","urn:catalog:JBRJ:RB:238384","Melastoma glabra Vell."
"114","2016-03-17T12:22:31.000+0000","MNHN","P","P05254516","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,"16960","Glaziou, A.",1889,2,6,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254516","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"116","2007-11-30T00:00:00.000+0000","BR",NA,"BR0000006417741","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"16960",NA,"Glaziou A.",1888,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417741","Henriettella glabra (Vell.) Cogn."
"118","2007-01-12T00:00:00.000+0000","BR",NA,"BR0000006417796","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"13858",NA,"Glaziou A.",1883,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417796","Henriettella glabra (Vell.) Cogn."
"119",NA,"NY","NY","478132","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,"2011-03-01T00:00:00.000+0000",NA,"13858",NA,"A. F. M. Glaziou",1882,2,19,"Brazil","Rio de Janeiro",NA,"Nova Friburgo",-42.5309212652528,-22.2857503169645,NA,"8d1dcca4-31f9-418b-b55d-546288a79103","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"121",NA,"MN","R","9783","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"598",NA,"Glaziou, A.F.M.",1881,9,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Plantas do Brasil Central","BRA:MN:R:0000009783","Henriettella glabra (Vell.) Cogn."
"122",NA,"MN","R","9784","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Baumgratz, J.F.A., Silva, K.C.","2008-01-01T00:00:00.000+0000",NA,"13858",NA,"Glaziou, A.F.M.",1879,4,12,"Brazil","Rio de Janeiro","Nova Friburgo",NA,NA,NA,"Plantas do Brasil Central","BRA:MN:R:0000009784","Henriettella glabra (Vell.) Cogn."
"125",NA,"MN","R-TIPOS","9785","Henriettella glazioviana Cogn.","Melastomataceae","Henriettea","glazioviana","Cogn.","Silva, K.C. & Baumgratz, J.F.A.","2008-01-01T00:00:00.000+0000","ISOTYPE","8684",NA,"Glaziou, A.F.M.",1877,1,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado",NA,NA,NA,"BRA:MN:R-TIPOS:0000009785","Henriettella glazioviana Cogn."
"127","2007-01-12T00:00:00.000+0000","BR",NA,"BR0000006417833","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"598",NA,"Glaziou A.",1867,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417833","Henriettella glabra (Vell.) Cogn."
"132",NA,"W","Herbarium W","0053304","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","annot. P. Escobar García (W) 2014-08",NA,NA,NA,NA,"Wawra von Fernsee,H. & Maly,F. de Paula",1859,NA,NA,"Brazil",NA,NA,"Corcovado.",NA,NA,NA,NA,"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"133",NA,"SNSB-M","BSMvplantscoll","M-0165440 / 557847 / 236326","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,"SYNTYPE",NA,NA,"Pohl, J.B.E.",1839,NA,NA,"Brazil",NA,NA,NA,-55,-10,NA,"http://id.snsb.info/snsb/collection/456849/557847/236326","Henriettella glabra (Vell.) Cogn."
"134","2007-01-12T00:00:00.000+0000","BR",NA,"BR0000006417772","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"4117",NA,"Pohl J.",1839,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417772","Henriettella glabra (Vell.) Cogn."
"135","2016-03-17T12:22:31.000+0000","MNHN","P","P05254519","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,NA,NA,NA,NA,"Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254519","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"137",NA,"NY","NY","228642","Henriettella umbelluliflora Triana","Melastomataceae","Henriettea","umbelluliflora","Triana",NA,NA,"ISOSYNTYPE","4117",NA,"A. C. V. Schott",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"[This is not on the label: Prope Rio de Janeiro. Organ Mount. Protologue stated that the specific locality was not known]",-43.0084,-22.5309,NA,"5a9a7367-5d0f-4fc2-a330-9a165a47c59f","Henriettella umbelluliflora Triana"
"139",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","139061","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F. A. Michelangeli",NA,NA,"1962",NA,"L. Y. S. Aona",NA,NA,NA,"Brazil","Bahia","BOA NOVA","Parque Nacional de Boa Nova. Setor Sul para a Fazenda Liberdade, Setor da Farofa.",-40.119722,-14.4125,"Ambiente: Mata Ombrófila Densa, perto de córrego. Habito: Árvore, 15m.","BRA:CEPLAC:CEPEC:0000139061","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"140","2017-10-12T14:25:58.000+0000","JBRJ","RB","RB01277496","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"341",NA,"Angeli, C.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277496","Henriettella glabra (Vell.) Cogn."
"142","2010-01-22T00:00:00.000+0000","BR",NA,"BR0000006417864","Henriettella glazioviana Cogn.","Melastomataceae","Henriettea","glazioviana","Cogn.",NA,NA,"ISOTYPE","8684",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417864","Henriettella glazioviana Cogn."
"143","2017-10-12T14:25:59.000+0000","JBRJ","RB","RB01277497","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"813",NA,"Oliveira, C.A.L. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277497","Henriettella glabra (Vell.) Cogn."
"145","2017-10-12T14:25:56.000+0000","JBRJ","RB","RB01277492","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"589",NA,"Angeli, C.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277492","Henriettella glabra (Vell.) Cogn."
"147","2017-10-12T14:25:58.000+0000","JBRJ","RB","RB01277495","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"10564",NA,"Araujo,D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277495","Henriettella glabra (Vell.) Cogn."
"148","2015-04-11T12:38:05.000+0000","S","VascularPlants","S09-12391","Henriettella glazioviana Cogn.","Melastomataceae","Henriettea","glazioviana","Cogn.",NA,NA,NA,"8684","8684","A. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro.",NA,NA,NA,"S:VascularPlants:S09-12391","Henriettella glazioviana Cogn."
"150","2017-10-12T14:25:57.000+0000","JBRJ","RB","RB01277494","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"80",NA,"Angeli, C.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277494","Henriettella glabra (Vell.) Cogn."
"154",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","125573","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","R. Goldenberg",NA,NA,"1223",NA,"R. Goldenberg",NA,NA,NA,"Brazil","Espirito Santo","CARIACICA","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-Oco.",-40.525,-20.267778,"Ambiente: Mata Ombrófila Densa Montana. Habito: Árvore, 10m.","BRA:CEPLAC:CEPEC:0000125573","Henriettella glabra (Vell.) Cogn."
"157",NA,"NY","NY","478131","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,"2011-03-01T00:00:00.000+0000",NA,"s.n.",NA,"L. Riedel",NA,NA,NA,"Brazil",NA,"BrasÃ­lia","{From protologue: Ad Serra da Piedade]",0,0,NA,"6a63bce7-d472-4ba6-a1fe-211e15ec12ce","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"158","2017-10-12T14:25:57.000+0000","JBRJ","RB","RB01277493","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"10514",NA,"Araujo,D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1277493","Henriettella glabra (Vell.) Cogn."
"162","2014-07-30T00:00:00.000+0000","K","Herbarium","K000902655","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"1294",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Herb. Mus. Vind","http://specimens.kew.org/herbarium/K000902655","Henriettella glabra (Vell.) Cogn."
"165","2014-07-30T00:00:00.000+0000","K","Herbarium","K000902658","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Cogniaux, C.A.",NA,NA,"16960",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,"Rio de Janeiro",NA,NA,NA,"Dr. Glaziou Received July, 1888","http://specimens.kew.org/herbarium/K000902658","Henriettella glabra (Vell.) Cogn."
"169","2007-01-12T00:00:00.000+0000","BR",NA,"BR0000006417789","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"S.N.",NA,"Herbarium Martii",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417789","Henriettella glabra (Vell.) Cogn."
"171","2007-01-12T00:00:00.000+0000","BR",NA,"BR0000006417765","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.",NA,NA,NA,"11712",NA,"Riedel L.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006417765","Henriettella glabra (Vell.) Cogn."
