"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"113",NA,"US","Botany","1570117","Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg","Nic Lughadha, E. M.",NA,NA,"370",NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"As annotated by E. Nic Lughadha, ""a very good match for the type of Gomidesia langsdorffii O. Berg... which is a Riedel s.n. collection.""","http://n2t.net/ark:/65665/323751190-148a-4856-adfc-1d3200660e1b","Gomidesia langsdorffii Berg"
"114",NA,"F","Botany",NA,"Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg",NA,NA,"ISOTYPE",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"6fc5c3d3-8079-4758-b92f-14386bd5ebb8","Gomidesia langsdorffii Berg"
"115","2017-10-17T23:46:15.000+0000","JBRJ","RB","RB00791612","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","R. Finotti",NA,NA,NA,NA,"R. Finotti; J. Caruzo",NA,NA,NA,"Brazil","Rio de Janeiro","Guapimirim","Interior de Fragmento dlorestal localizado na prop. do sr. Renato Cozzolino. Guapimirim/Cachoeiras de Macacu.",-42.909444,-22.536944,"Árvore ca 8 m de alt.; de PAP 20,8cm","urn:catalog:JBRJ:RB:791612","Gomidesia crocea Berg"
"116","2004-08-09T17:38:47.000+0000","MNHN","P","P00104845","Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg","Berg",NA,NA,NA,NA,"Riedel, L.|Langsdorff",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104845","Gomidesia langsdorffii Berg"
"117","2017-10-18T01:51:27.000+0000","JBRJ","RB","RB00520383","Gomidesia crocea Berg","aff.","Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"3257",NA,"Herb Scwache",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra Estrela.",NA,NA,NA,"urn:catalog:JBRJ:RB:520383","Gomidesia crocea Berg"
"118","2017-10-12T14:56:27.000+0000","JBRJ","RB","RB01280487","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"357",NA,"Souza, D.S.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1280487","Gomidesia crocea Berg"
"119",NA,"UEFS","HUEFS","87064","Eugenia amplexicaulis Vell.",NA,"Myrtaceae","Myrcia","amplexicaulis","Vell.",NA,NA,"TYPE",NA,NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000087064","Eugenia amplexicaulis Vell."
"120",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","87457","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B. S. Amorim",NA,NA,"63290",NA,"G. Hatschbach",NA,NA,NA,"Brazil","Bahia","porto seguro","Frei Calixto.",NA,NA,"Ambiente: Restinga arbórea, Habito: Árvore, 8m.","BRA:CEPLAC:CEPEC:0000087457","Myrcia amplexicaulis Hook.f."
"121","2008-07-09T10:16:25.000+0000","K","Herbarium","K000332412","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"s.n.",NA,"Riedel, L.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia",NA,NA,NA,"http://specimens.kew.org/herbarium/K000332412","Gomidesia crocea Berg"
"122",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","42906","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","L. Jennings",NA,NA,"7059",NA,"P. J. M. Maas",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Fazenda Serrapilheira, ca. 20Km ao N de Ilhéus (direção a castelo Novo e Lagoa Santa).",NA,NA,"Ambiente: Mata. Habito: Arvoreta, 6m X 5cm.","BRA:CEPLAC:CEPEC:0000042906","Gomidesia crocea Berg"
"123",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA120141","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Sobral, M.","2002-01-01T00:00:00.000+0000",NA,"1575",NA,"Demuner, V. ; Bausen, E.",NA,NA,NA,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, terreno do Luiz Bringhente.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA120141","Myrcia amplexicaulis Hook.f."
"124",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","1924","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. N. Lughadha",NA,NA,"60",NA,"R. S. Pinheiro",NA,NA,NA,"Brazil","Bahia","UNA","Fazenda São Rafael.",NA,NA,"Ambiente: Plantação de seringa. Habito: Árvore, 4m.","BRA:CEPLAC:CEPEC:0000001924","Gomidesia crocea Berg"
"125",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","28049","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. N. Lughadha","2014-07-14T00:00:00.000+0000",NA,"3726",NA,"T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Fazenda das Almas, Km 18 da Rod. Ubaitaba/Itacaré.",NA,NA,"Ambiente: Mata Higrófila. Solo argiloso silicoso. Habito: Árvore, 10m.","BRA:CEPLAC:CEPEC:0000028049","Gomidesia crocea Berg"
"126","2015-04-11T14:14:48.000+0000","S","VascularPlants","S14-47680","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,NA,NA,"7641","7641","A. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Herb. Brasil. Regnelli. Rio de Janeiro, Porto des Baixas, Serra de Babylonia, Serra du Estrella.",NA,NA,NA,"S:VascularPlants:S14-47680","Myrcia amplexicaulis Hook.f."
