"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"135",NA,"NY","NY","353896","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,"NOTATYPE","BA4",NA,"N. Saddi",1974,3,18,"Brazil","Bahia",NA,"Rodovia CIA e aero-entrada para a Pedreira S. LÃ¡zaro",-38.5104525083597,-12.974765279643,NA,"8a01230f-d215-4c80-b51c-a16c81384315",NA,"Kielmeyera neglecta Saddi",NA,NA
"137","2017-10-18T12:53:49.000+0000","JBRJ","RB","RB00542468","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","N. Saddi","1980-01-01T00:00:00.000+0000","HOLOTYPE","BA-06",NA,"Saddi, N.",1974,3,22,"Brazil","Bahia","Bahia","Rod Salvador-Itabuna,BR 101,lado esquerdo,entre Km 953-954 e muito frequente entre Km 930-940.",NA,NA,"Porte: arvoreta, 7-8m Habitat: Mata baixa Solo: latosol amarelo Freq.: frequente Flor: alva, odorífera NB: Caule com ritidoma que se esfolia, alburno branco. Látex amarelado.","urn:catalog:JBRJ:RB:542468",NA,"Kielmeyera neglecta Saddi",NA,NA
"139",NA,"US","Botany","2786047","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,"ISOTYPE","Ba-06",NA,"N. Saddi",1974,3,22,"Brazil","Bahia",NA,"Rodovia Salvador Itabum.",NA,NA,NA,"http://n2t.net/ark:/65665/3d6ee23b4-701f-43f1-8591-0228dc035a8f",NA,"Kielmeyera neglecta Saddi",NA,NA
"141",NA,"Instituto de Botânica, IBT","SP","166828","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Saddi, N","1980-01-01T00:00:00.000+0000","ISOTYPE","BA-6",NA,"Saddi, N",1974,3,22,"Brazil","Bahia",NA,"Rod. Salvador - Itabuna, BR-101, lado esquerdo entre os km 953-954 e muito frequente entre os km 930-940. mata baixa. Latosol amarelo",0,0,"Arvoreta 7-8 m, caule com ritidoma que se esfolia, alburno branco, látex amarelo. Flor alva odorífera","BRA:IBt:SP:0000166828",NA,"Kielmeyera neglecta Saddi",NA,NA
"143","2014-11-24T00:00:00.000+0000","K","Herbarium","K001071495","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Saddi, N.",NA,NA,"BA-07",NA,"Saddi, N.",1974,3,22,"Brazil",NA,NA,"Entre Feira de Santana e Salvador. Rodovia BR 116, lado esquerdo, entre o km 36-37; ao lado da Cerâmica ERG.",NA,NA,"Herbarium Matogrossense Saddianum","http://specimens.kew.org/herbarium/K001071495",NA,"Kielmeyera neglecta Saddi",NA,NA
"146",NA,"UFRPE","PEUFR","9108","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"12762",NA,"D.P.Lima",1972,3,25,"Brazil","Bahia",NA,NA,NA,NA,"Árvore de mais ou menos 8m de altura por 12cm de diâmetro, flores alvas.","BRA:UFRPE:PEUFR:0000009108",NA,"Kielmeyera neglecta Saddi",NA,NA
"147",NA,"NY","NY","477077","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"249",NA,"A. Euponino",1972,3,28,"Brazil","Bahia",NA,"Km. 10 da rod. P. Seguro/Eunapolis",-39.0642869012885,-16.4534421797808,NA,"a87a144c-8b80-4f80-b93a-df5ae76497ea",NA,"Kielmeyera neglecta Saddi",NA,NA
"150",NA,"Universidade Federal da Bahia (UFBA)","ALCB","06687","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-11-11T00:00:00.000+0000",NA,"58-24",NA,"Lordêlo, RP",1958,4,NA,"Brazil","Bahia","Santa Terezinha","Recôncavo Sul, Itatim",0,0,NA,"BRA:UFBA:ALCB:0000006687",NA,"Kielmeyera neglecta Saddi",NA,NA
"151","2006-09-27T00:00:00.000+0000","BR",NA,"BR0000006426224","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"1132",NA,"Luschnath B.",1944,3,13,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006426224",NA,"Kielmeyera neglecta Saddi",NA,NA
"153","2009-11-13T07:13:00.000+0000","MO","MO","3099014","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","N. Saddi",NA,NA,"Luschnath 1132",NA,"B. Luschnath",1831,NA,NA,"Brazil",NA,NA,"Louis paludosis cerca Bahiau.",NA,NA,NA,"urn:catalog:MO:Tropicos:3099014","http://www.tropicos.org/Specimen/3099014","Kielmeyera neglecta Saddi",NA,NA
"154","2014-11-24T00:00:00.000+0000","K","Herbarium","K001071496","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Bittrich, V.",NA,NA,"23",NA,"Martius, C.F.P. von",NA,NA,NA,"Brazil",NA,NA,".",NA,NA,"Herbarium Benthamianum 1854","http://specimens.kew.org/herbarium/K001071496",NA,"Kielmeyera neglecta Saddi",NA,NA
"155",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","27672","Kielmeyera neglecta var. neglecta","Calophyllaceae","Kielmeyera","neglecta","neglecta","var. neglecta","A. M. Amorim",NA,NA,"13817",NA,"S. A. Mori",NA,NA,NA,"Brazil","Bahia","una","Arredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de Olivença, Rod. Olivença/Buerarema.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 20m.","BRA:CEPLAC:CEPEC:0000027672",NA,"Kielmeyera neglecta var. neglecta",NA,NA
"156",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","105619","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"853",NA,"M. C. Ferreira",NA,NA,NA,"Brazil","Bahia","CONDE","Fazenda do Bu. Mata de São Miguel.",-37.690833,-12.056667,"Ambiente: Restinga Arbórea. Vegetação com Influência Marinha. Habito: Árvore, aprox. 7m.","BRA:CEPLAC:CEPEC:0000105619",NA,"Kielmeyera neglecta Saddi",NA,NA
"157",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","60724","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"4415",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Ca. 25Km na estrada de Ilhéus para Serra Grande.",NA,NA,"Ambiente: Restinga Arbórea. Habito: Árvore, ca. 12m. Látex amarelo","BRA:CEPLAC:CEPEC:0000060724",NA,"Kielmeyera neglecta Saddi",NA,NA
"158","2017-10-10T14:17:06.000+0000","JBRJ","RB","RB00121041","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1998-01-01T00:00:00.000+0000",NA,"1132",NA,"Luschnach",NA,NA,NA,"Brazil","Bahia","Bahia",NA,NA,NA,"Duplicada cedida pelo missouri botanical garden herbarium no 119656","urn:catalog:JBRJ:RB:121041",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"160","2014-11-24T00:00:00.000+0000","K","Herbarium","K001071497","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Saddi, N.",NA,NA,"1132",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,".",NA,NA,"Herbarium Hookerianum 1867. Com. A. De Candolle May 1866","http://specimens.kew.org/herbarium/K001071497",NA,"Kielmeyera neglecta Saddi",NA,NA
"161",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","85501","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"6843",NA,"M. L. Guedes",NA,NA,NA,"Brazil","Bahia","MATA DE SÃO JOÃO","Litoral Norte. Massarandupió.",-38.283333,-12.516667,"Ambiente: Mata. Habito: Árvore, ca. 5m.","BRA:CEPLAC:CEPEC:0000085501",NA,"Kielmeyera neglecta Saddi",NA,NA
"162",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","106388","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"263",NA,"A. F. da S. Nascimento",NA,NA,NA,"Brazil","Bahia","ESPLANADA","Fazenda Chapada, caminho para o Sítio do Conde.",-37.851389,-11.759167,"Ambiente: Mata. Habito: Árvore,12,0m.","BRA:CEPLAC:CEPEC:0000106388",NA,"Kielmeyera neglecta Saddi",NA,NA
"164",NA,"W","Herbarium W","1889-0115354","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","N. Saddi",NA,NA,NA,NA,"Blanchet,J.S.",NA,NA,NA,"Brazil",NA,NA,"Miohaheller [?]  Brasil.",NA,NA,NA,NA,NA,"Kielmeyera neglecta Saddi",NA,NA
"165","2016-10-13T14:55:44.000+0000","MNHN","P","P04635354","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Trad",NA,NA,NA,"1130","Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04635354",NA,"Kielmeyera neglecta Saddi",NA,NA
"166",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","91764","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"364",NA,"D. L. Santana",NA,NA,NA,"Brazil","Bahia","entre rios","Litoral Norte, Massarandupió, a 20Km de Porto de Sauípe.",-37.8375,-12.311667,"Ambiente: Restinga. Habito: Árvore, 3m. Látex creme","BRA:CEPLAC:CEPEC:0000091764",NA,"Kielmeyera neglecta Saddi",NA,NA
"167","2011-03-01T13:02:00.000+0000","MO","MO","3099129","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","N. Saddi","1975-01-01T00:00:00.000+0000",NA,"Saddi 7",NA,"Nagib Saddi",NA,NA,NA,"Brazil","Bahia",NA,"Entre Salvador a Feira de Santana. Rodovia Br 116, lado esquerdo, entre os km 36-37, ao lado da Geramica ERG.",NA,NA,NA,"urn:catalog:MO:Tropicos:3099129","http://www.tropicos.org/Specimen/3099129","Kielmeyera neglecta Saddi",NA,NA
"168",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59467","Kielmeyera neglecta var. neglecta","Calophyllaceae","Kielmeyera","neglecta","neglecta","var. neglecta","A. M. Amorim",NA,NA,"1343",NA,"A. M. Amorim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mcio-leão. Entrada KM 46 BA-001 Ilheus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore, 7m.","BRA:CEPLAC:CEPEC:0000059467",NA,"Kielmeyera neglecta var. neglecta",NA,NA
